Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
42,0.6995,0.6852,0.6852,0.697,0.6870499999999999,0.6344000000000001,0.63446,0.6364799999999999,0.6368199999999999,0.6434599999999999,0.7246
43,0.6985,0.687,0.69025,0.6932499999999999,0.6878500000000001,0.6382,0.63792,0.64358,0.63806,0.64218,0.712
44,0.7012,0.6593,0.6862999999999999,0.6948000000000001,0.69235,0.6359,0.6345799999999999,0.63886,0.63032,0.63762,0.7176
45,0.7003,0.6997,0.6851,0.68225,0.6893,0.6407999999999999,0.6373200000000001,0.6357200000000001,0.63476,0.63972,0.7194
46,0.7048,0.6903,0.6961999999999999,0.6927000000000001,0.69175,0.63398,0.63636,0.63834,0.63944,0.63872,0.7231
47,0.7033,0.704,0.6942999999999999,0.6829000000000001,0.69265,0.6374000000000001,0.6311000000000001,0.63672,0.63948,0.6371,0.7205
48,0.6768,0.6703,0.6957,0.69085,0.6902999999999999,0.64146,0.63878,0.6420399999999999,0.6386399999999999,0.64034,0.7119
49,0.6994,0.6931,0.6837500000000001,0.6999,0.6936,0.6414799999999999,0.6408799999999999,0.6389,0.63764,0.64056,0.7151
50,0.6936,0.6861,0.6908,0.692,0.68525,0.63998,0.6344400000000001,0.63846,0.63308,0.64408,0.7221
51,0.6922,0.6872,0.6970000000000001,0.70155,0.6855,0.63852,0.63456,0.6356599999999999,0.63278,0.63892,0.722
52,0.6923,0.6896,0.68745,0.6839999999999999,0.6855,0.6388,0.63968,0.6446400000000001,0.63734,0.63522,0.7235
53,0.6944,0.6801,0.696,0.6932499999999999,0.6920999999999999,0.6318400000000001,0.6390399999999999,0.6328199999999999,0.63538,0.6395799999999999,0.7198
54,0.6959,0.6816,0.6953499999999999,0.6949000000000001,0.6878,0.63484,0.63364,0.64162,0.6338600000000001,0.63784,0.7165
55,0.7012,0.7021,0.6939500000000001,0.6974,0.6829000000000001,0.6402,0.6381,0.63448,0.63686,0.6420600000000001,0.7257
56,0.6925,0.6975,0.6798,0.6918500000000001,0.69295,0.633,0.63496,0.63398,0.64108,0.6367,0.7211
57,0.7065,0.6869,0.6830499999999999,0.6995,0.6885,0.6320399999999999,0.6377,0.64024,0.6370199999999999,0.63392,0.7208
58,0.6934,0.6932,0.688,0.6991499999999999,0.69755,0.63796,0.6363,0.63892,0.6372199999999999,0.6369800000000001,0.7234
59,0.6981,0.6966,0.6870499999999999,0.6966,0.6811,0.6332199999999999,0.63788,0.6333,0.63728,0.6355000000000001,0.7215
60,0.6911,0.7011,0.68965,0.6899,0.6926,0.6350999999999999,0.6368,0.6396,0.63538,0.63656,0.7189
61,0.675,0.6948,0.68665,0.6910499999999999,0.6894,0.6285999999999999,0.6342800000000001,0.63286,0.6349,0.6348,0.723
62,0.6935,0.6935,0.6953499999999999,0.6899,0.6894,0.63562,0.63688,0.6420600000000001,0.63358,0.6314,0.7159
63,0.6964,0.6942,0.6909000000000001,0.68525,0.68965,0.63608,0.63442,0.6407800000000001,0.6325200000000001,0.6399799999999999,0.7092
64,0.7013,0.698,0.69555,0.69275,0.68435,0.63236,0.6335,0.6348800000000001,0.63538,0.63318,0.7206
65,0.6921,0.7023,0.6899500000000001,0.6877500000000001,0.68955,0.63324,0.6342000000000001,0.6336999999999999,0.6350399999999999,0.63554,0.721
66,0.6973,0.6893,0.6896,0.6912,0.689,0.6312200000000001,0.6325799999999999,0.64082,0.6368,0.6343799999999999,0.718
67,0.6995,0.6827,0.6795500000000001,0.6910000000000001,0.6837,0.63444,0.63062,0.635,0.6342000000000001,0.63302,0.7255
68,0.7024,0.7064,0.6949000000000001,0.69555,0.6884,0.6344799999999999,0.6339,0.63608,0.6300000000000001,0.63444,0.7247
69,0.6913,0.6982,0.6890000000000001,0.6883,0.6912,0.63076,0.6335,0.63534,0.6343,0.63642,0.7171
70,0.6937,0.6784,0.6831499999999999,0.6940999999999999,0.6927000000000001,0.6325200000000001,0.63454,0.63624,0.6348,0.6317,0.7167
71,0.6917,0.6837,0.6913,0.687,0.68335,0.63232,0.6365000000000001,0.63544,0.63202,0.63558,0.7236
72,0.7001,0.6886,0.6835,0.69185,0.6899,0.6325000000000001,0.632,0.63114,0.63194,0.6355200000000001,0.7207
73,0.6968,0.6877,0.6939500000000001,0.6897,0.6859999999999999,0.63156,0.6369,0.63724,0.6342,0.6367200000000001,0.7212
74,0.6963,0.6867,0.69495,0.694,0.6877,0.63002,0.63178,0.6342399999999999,0.63032,0.6352200000000001,0.7196
75,0.6943,0.6786,0.6871499999999999,0.69245,0.687,0.6259,0.62924,0.63562,0.63584,0.6312,0.7201
76,0.6952,0.6736,0.68235,0.69025,0.68765,0.6335,0.63626,0.6323599999999999,0.62884,0.6318,0.7205
77,0.7007,0.7018,0.6917,0.68235,0.6891,0.63396,0.63032,0.63556,0.62944,0.6323,0.7191
78,0.6919,0.6823,0.69565,0.685,0.6892499999999999,0.63464,0.62964,0.6328199999999999,0.6319600000000001,0.6308399999999998,0.7193
79,0.6799,0.6954,0.6806,0.67535,0.6838500000000001,0.62584,0.6330199999999999,0.63422,0.63338,0.6332,0.7141
80,0.6942,0.6908,0.694,0.6917500000000001,0.6870499999999999,0.6254799999999999,0.63252,0.63514,0.6354599999999999,0.63316,0.7202
81,0.6838,0.6767,0.68145,0.6940999999999999,0.6869000000000001,0.6300600000000001,0.6301599999999999,0.63294,0.63498,0.6304200000000001,0.7157
82,0.6879,0.6834,0.68835,0.6858500000000001,0.6792,0.6312599999999999,0.62722,0.62958,0.63012,0.63378,0.718
83,0.6764,0.6827,0.69145,0.6852,0.6878500000000001,0.62592,0.63208,0.63114,0.62978,0.63154,0.7218
84,0.6963,0.6862,0.68445,0.6900999999999999,0.6853,0.62644,0.6258800000000001,0.6267400000000001,0.6309600000000001,0.63152,0.7209
85,0.6953,0.6901,0.68695,0.6838,0.6875,0.6320600000000001,0.6271199999999999,0.6292,0.62666,0.62836,0.7155
86,0.7033,0.6984,0.6839500000000001,0.6879,0.6845,0.63222,0.62864,0.62858,0.6338600000000001,0.63242,0.7139
87,0.6857,0.6862,0.68235,0.68845,0.67805,0.62682,0.62416,0.6303799999999999,0.6293399999999999,0.62832,0.7172
88,0.6881,0.676,0.6811,0.681,0.68215,0.6292,0.6358600000000001,0.63088,0.62988,0.63112,0.7154
89,0.6912,0.6851,0.6908,0.6886,0.6831499999999999,0.62554,0.63342,0.6308,0.62778,0.6317799999999999,0.721
90,0.6914,0.6877,0.6787,0.69485,0.6877500000000001,0.6240600000000001,0.6287,0.62914,0.63032,0.62988,0.7197
91,0.6888,0.6939,0.68665,0.67855,0.68155,0.627,0.62854,0.6287,0.62766,0.62924,0.718
92,0.683,0.7018,0.69285,0.6859500000000001,0.6915,0.62666,0.63152,0.63178,0.62874,0.63512,0.7212
93,0.6703,0.6882,0.6877,0.6914,0.6844,0.62572,0.63014,0.62874,0.6282,0.6286799999999999,0.7188
94,0.6969,0.6883,0.6893499999999999,0.68545,0.6834,0.6294,0.6256,0.62548,0.62886,0.62952,0.7262
95,0.6889,0.6885,0.68625,0.67945,0.6766000000000001,0.62498,0.6274000000000001,0.6292,0.6253400000000001,0.6314799999999999,0.7184
96,0.6851,0.679,0.6917,0.6886,0.67855,0.62802,0.6252599999999999,0.6299000000000001,0.6290799999999999,0.62358,0.7164
97,0.692,0.6795,0.6889000000000001,0.68805,0.6752499999999999,0.62396,0.62446,0.63048,0.62456,0.62994,0.7162
98,0.6736,0.6831,0.6920999999999999,0.6819999999999999,0.6831499999999999,0.62522,0.62474,0.62998,0.62578,0.62934,0.711
99,0.6894,0.6849,0.6837,0.6833,0.6794,0.62946,0.62042,0.63144,0.6321,0.6261600000000002,0.7184
100,0.6918,0.693,0.68445,0.68685,0.67955,0.6239,0.62384,0.6278400000000001,0.62502,0.63228,0.7183
