Round,Subset,0,1,2,3,4,5,6,7,8,9
8,Aggregated,0.532,0.424,0.218,0.13,0.458,0.203,0.396,0.401,0.417,0.42
9,1,1.0,0.0,0.0,0.0,0.038,0.057,0.165,0.0,0.0,0.0
9,2,0.034,0.998,0.044,0.002,0.31,0.003,0.011,0.033,0.001,0.0
9,3,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.058,0.002
9,4,0.012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.122,0.008
9,5,0.0,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.114,0.034
9,6,0.084,0.191,0.0,0.0,0.0,0.999,0.0,0.0,0.238,0.106
9,7,0.062,0.019,0.0,0.0,0.0,0.0,0.999,0.0,0.374,0.085
9,8,0.007,0.019,0.0,0.0,0.0,0.0,0.0,1.0,0.198,0.0
9,9,0.0,0.0,0.018,0.015,0.272,0.028,0.085,0.033,0.996,0.0
9,10,0.04,0.0,0.001,0.01,0.173,0.04,0.024,0.0,0.006,0.999
9,Aggregated,0.469,0.457,0.129,0.105,0.461,0.284,0.499,0.373,0.514,0.428
10,1,0.999,0.0,0.003,0.0,0.099,0.064,0.122,0.012,0.0,0.0
10,2,0.055,0.999,0.177,0.005,0.129,0.021,0.006,0.034,0.002,0.0
10,3,0.0,0.025,0.999,0.0,0.0,0.0,0.0,0.0,0.043,0.005
10,4,0.037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.243,0.03
10,5,0.0,0.215,0.0,0.0,0.995,0.0,0.0,0.0,0.079,0.122
10,6,0.104,0.042,0.0,0.0,0.0,0.999,0.0,0.0,0.25,0.238
10,7,0.08,0.013,0.0,0.0,0.0,0.0,0.999,0.0,0.276,0.029
10,8,0.034,0.03,0.0,0.0,0.0,0.0,0.0,0.995,0.402,0.033
10,9,0.0,0.0,0.009,0.002,0.282,0.008,0.211,0.071,0.997,0.0
10,10,0.071,0.0,0.035,0.019,0.265,0.094,0.034,0.009,0.02,0.999
10,Aggregated,0.464,0.501,0.198,0.115,0.36,0.289,0.473,0.434,0.477,0.472
11,1,1.0,0.002,0.01,0.012,0.007,0.027,0.103,0.01,0.0,0.001
11,2,0.042,0.995,0.122,0.006,0.411,0.001,0.011,0.137,0.009,0.0
11,3,0.001,0.033,0.998,0.0,0.0,0.0,0.0,0.0,0.121,0.071
11,4,0.149,0.003,0.0,1.0,0.0,0.0,0.0,0.0,0.168,0.121
11,5,0.0,0.103,0.0,0.0,0.996,0.0,0.0,0.0,0.238,0.109
11,6,0.093,0.078,0.0,0.0,0.0,0.999,0.0,0.0,0.259,0.284
11,7,0.267,0.041,0.0,0.0,0.0,0.0,0.998,0.016,0.361,0.082
11,8,0.027,0.148,0.0,0.0,0.0,0.0,0.0,0.995,0.289,0.104
11,9,0.0,0.0,0.019,0.022,0.25,0.043,0.429,0.137,0.993,0.0
11,10,0.086,0.0,0.069,0.059,0.273,0.029,0.005,0.043,0.01,0.999
11,Aggregated,0.467,0.468,0.265,0.153,0.308,0.203,0.46,0.473,0.494,0.515
12,1,1.0,0.0,0.004,0.004,0.096,0.008,0.127,0.004,0.0,0.003
12,2,0.075,0.998,0.215,0.045,0.219,0.03,0.002,0.108,0.003,0.0
12,3,0.005,0.026,1.0,0.0,0.0,0.0,0.0,0.0,0.072,0.007
12,4,0.054,0.015,0.0,1.0,0.0,0.0,0.0,0.0,0.214,0.088
12,5,0.0,0.034,0.0,0.0,0.998,0.0,0.0,0.0,0.186,0.065
12,6,0.125,0.125,0.0,0.0,0.0,0.999,0.0,0.0,0.202,0.162
12,7,0.225,0.042,0.0,0.0,0.0,0.0,0.997,0.017,0.435,0.224
12,8,0.028,0.097,0.0,0.0,0.0,0.0,0.0,0.999,0.219,0.026
12,9,0.0,0.0,0.202,0.012,0.218,0.085,0.096,0.135,0.997,0.0
12,10,0.096,0.0,0.008,0.018,0.298,0.076,0.033,0.063,0.049,1.0
12,Aggregated,0.461,0.516,0.236,0.145,0.375,0.274,0.444,0.444,0.51,0.496
13,1,1.0,0.001,0.0,0.005,0.003,0.004,0.02,0.009,0.0,0.001
13,2,0.092,0.999,0.299,0.026,0.103,0.047,0.054,0.076,0.01,0.0
13,3,0.001,0.027,0.999,0.0,0.0,0.0,0.0,0.0,0.035,0.022
13,4,0.091,0.014,0.0,0.999,0.0,0.0,0.0,0.0,0.255,0.054
13,5,0.0,0.007,0.0,0.0,1.0,0.0,0.0,0.0,0.041,0.059
13,6,0.085,0.011,0.0,0.0,0.0,0.999,0.0,0.0,0.208,0.069
13,7,0.149,0.02,0.0,0.0,0.0,0.0,0.998,0.012,0.327,0.17
13,8,0.172,0.073,0.0,0.0,0.0,0.0,0.0,0.997,0.216,0.011
13,9,0.0,0.0,0.069,0.026,0.204,0.044,0.049,0.129,0.999,0.0
