Round,Subset,0,1,2,3,4,5,6,7,8,9
8,Aggregated,0.185,0.003,0.269,0.09,0.114,0.175,0.541,0.35,0.889,0.64
9,1,0.999,0.001,0.0,0.024,0.0,0.001,0.002,0.0,0.0,0.0
9,2,0.002,0.999,0.073,0.0,0.079,0.001,0.003,0.001,0.0,0.0
9,3,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4,0.104,0.019,0.0,1.0,0.0,0.0,0.0,0.0,0.176,0.003
9,5,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.125,0.014
9,6,0.198,0.106,0.0,0.0,0.0,0.998,0.0,0.0,0.258,0.043
9,7,0.372,0.024,0.0,0.0,0.0,0.0,0.998,0.002,0.244,0.119
9,8,0.029,0.001,0.0,0.0,0.0,0.0,0.0,0.996,0.29,0.0
9,9,0.0,0.0,0.029,0.111,0.376,0.058,0.483,0.167,0.995,0.007
9,10,0.276,0.0,0.088,0.024,0.282,0.204,0.235,0.08,0.001,0.999
9,Aggregated,0.226,0.002,0.111,0.123,0.4,0.204,0.557,0.26,0.728,0.86
10,1,0.997,0.002,0.0,0.009,0.0,0.017,0.012,0.0,0.0,0.004
10,2,0.0,0.997,0.163,0.015,0.131,0.003,0.006,0.022,0.0,0.0
10,3,0.004,0.005,1.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
10,4,0.192,0.049,0.0,0.997,0.0,0.0,0.0,0.0,0.216,0.064
10,5,0.0,0.055,0.0,0.0,0.998,0.0,0.0,0.0,0.101,0.1
10,6,0.116,0.12,0.0,0.0,0.0,0.998,0.0,0.0,0.252,0.097
10,7,0.3,0.108,0.0,0.0,0.0,0.0,0.999,0.001,0.087,0.259
10,8,0.041,0.02,0.0,0.0,0.0,0.0,0.0,0.998,0.367,0.0
10,9,0.0,0.035,0.179,0.119,0.112,0.151,0.319,0.306,0.999,0.002
10,10,0.231,0.0,0.117,0.103,0.35,0.116,0.133,0.084,0.015,1.0
10,Aggregated,0.13,0.049,0.179,0.196,0.268,0.247,0.448,0.361,0.861,0.768
11,1,0.999,0.0,0.0,0.004,0.0,0.022,0.022,0.0,0.0,0.0
11,2,0.0,0.997,0.134,0.001,0.085,0.028,0.067,0.041,0.0,0.0
11,3,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
11,4,0.084,0.006,0.0,0.999,0.0,0.0,0.0,0.0,0.189,0.092
11,5,0.0,0.049,0.0,0.0,0.997,0.0,0.0,0.0,0.171,0.058
11,6,0.233,0.441,0.0,0.0,0.0,0.994,0.0,0.0,0.214,0.064
11,7,0.338,0.181,0.0,0.0,0.0,0.0,0.997,0.002,0.43,0.137
11,8,0.108,0.032,0.0,0.0,0.0,0.0,0.0,0.992,0.412,0.016
11,9,0.033,0.002,0.14,0.153,0.101,0.204,0.33,0.379,0.998,0.013
11,10,0.302,0.0,0.094,0.021,0.147,0.28,0.102,0.052,0.074,1.0
11,Aggregated,0.192,0.01,0.155,0.146,0.181,0.377,0.485,0.345,0.858,0.8
12,1,1.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0
12,2,0.002,0.995,0.141,0.027,0.144,0.004,0.111,0.076,0.0,0.0
12,3,0.003,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0
12,4,0.197,0.301,0.0,0.994,0.0,0.0,0.0,0.0,0.257,0.049
12,5,0.001,0.054,0.0,0.0,0.999,0.0,0.0,0.0,0.082,0.04
12,6,0.054,0.044,0.0,0.0,0.0,0.999,0.0,0.0,0.296,0.07
12,7,0.337,0.099,0.0,0.0,0.0,0.0,0.998,0.006,0.337,0.105
12,8,0.11,0.058,0.0,0.0,0.0,0.0,0.0,0.999,0.214,0.023
12,9,0.008,0.047,0.244,0.114,0.37,0.246,0.171,0.376,0.991,0.013
12,10,0.302,0.0,0.097,0.059,0.172,0.284,0.126,0.144,0.1,0.997
12,Aggregated,0.159,0.051,0.213,0.118,0.383,0.39,0.37,0.402,0.851,0.815
13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0
13,2,0.0,0.994,0.136,0.0,0.288,0.046,0.074,0.106,0.0,0.0
13,3,0.022,0.027,0.999,0.0,0.0,0.0,0.0,0.0,0.035,0.0
13,4,0.07,0.194,0.0,0.995,0.0,0.0,0.0,0.0,0.364,0.166
13,5,0.003,0.137,0.0,0.0,0.995,0.0,0.0,0.0,0.064,0.228
13,6,0.051,0.041,0.0,0.0,0.0,0.999,0.0,0.0,0.267,0.186
13,7,0.209,0.091,0.0,0.0,0.0,0.0,1.0,0.004,0.272,0.103
13,8,0.075,0.111,0.0,0.0,0.0,0.0,0.0,0.996,0.383,0.014
13,9,0.022,0.037,0.333,0.242,0.23,0.223,0.344,0.371,0.988,0.036
13,10,0.318,0.0,0.062,0.244,0.248,0.182,0.177,0.071,0.181,0.988
13,Aggregated,0.227,0.025,0.181,0.354,0.369,0.284,0.451,0.35,0.873,0.781
14,1,1.0,0.0,0.0,0.0,0.0,0.002,0.031,0.0,0.0,0.0
14,2,0.0,0.995,0.015,0.001,0.364,0.043,0.101,0.023,0.0,0.0
14,3,0.0,0.017,1.0,0.0,0.0,0.0,0.0,0.0,0.008,0.001
14,4,0.262,0.402,0.0,0.994,0.0,0.0,0.0,0.001,0.211,0.028
14,5,0.008,0.156,0.0,0.0,0.998,0.0,0.0,0.0,0.111,0.078
14,6,0.216,0.258,0.0,0.0,0.0,0.994,0.0,0.001,0.375,0.193
14,7,0.211,0.12,0.0,0.0,0.0,0.0,0.999,0.052,0.35,0.305
14,8,0.057,0.14,0.0,0.0,0.0,0.0,0.004,1.0,0.218,0.037
14,9,0.079,0.113,0.176,0.343,0.142,0.132,0.431,0.399,0.988,0.07
14,10,0.261,0.0,0.127,0.101,0.395,0.168,0.348,0.245,0.066,0.993
14,Aggregated,0.256,0.037,0.164,0.285,0.327,0.23,0.535,0.431,0.78,0.861
15,1,1.0,0.002,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0
15,2,0.0,0.995,0.139,0.0,0.175,0.067,0.193,0.097,0.0,0.0
15,3,0.0,0.204,1.0,0.0,0.0,0.0,0.0,0.0,0.035,0.044
15,4,0.303,0.222,0.0,0.996,0.0,0.0,0.0,0.001,0.167,0.064
15,5,0.002,0.28,0.0,0.0,0.998,0.0,0.0,0.0,0.1,0.098
15,6,0.026,0.078,0.0,0.0,0.0,0.995,0.0,0.0,0.323,0.455
15,7,0.244,0.105,0.0,0.0,0.0,0.0,0.998,0.027,0.382,0.165
15,8,0.026,0.102,0.0,0.0,0.0,0.0,0.001,0.999,0.214,0.096
15,9,0.001,0.052,0.171,0.086,0.177,0.285,0.526,0.398,0.994,0.051
15,10,0.276,0.0,0.183,0.321,0.304,0.228,0.173,0.262,0.235,0.984
15,Aggregated,0.164,0.065,0.204,0.248,0.311,0.359,0.524,0.444,0.891,0.764
16,1,1.0,0.001,0.0,0.0,0.0,0.008,0.036,0.0,0.0,0.0
16,2,0.0,0.996,0.201,0.035,0.209,0.005,0.051,0.144,0.0,0.0
16,3,0.002,0.101,1.0,0.0,0.0,0.0,0.0,0.0,0.003,0.033
16,4,0.085,0.193,0.0,0.996,0.0,0.0,0.0,0.001,0.291,0.211
16,5,0.001,0.346,0.0,0.0,0.995,0.0,0.0,0.0,0.095,0.294
16,6,0.194,0.411,0.0,0.0,0.0,0.993,0.0,0.001,0.266,0.336
16,7,0.29,0.132,0.0,0.0,0.0,0.0,0.998,0.04,0.358,0.063
16,8,0.229,0.183,0.0,0.0,0.0,0.0,0.001,0.992,0.231,0.088
16,9,0.011,0.047,0.199,0.228,0.026,0.341,0.449,0.359,0.995,0.099
16,10,0.33,0.002,0.067,0.141,0.377,0.236,0.208,0.184,0.188,0.995
16,Aggregated,0.19,0.086,0.197,0.254,0.212,0.405,0.513,0.398,0.853,0.849
17,1,0.998,0.0,0.0,0.0,0.0,0.001,0.241,0.012,0.0,0.0
17,2,0.0,0.994,0.311,0.098,0.074,0.029,0.091,0.145,0.0,0.0
17,3,0.005,0.042,1.0,0.0,0.0,0.0,0.0,0.0,0.023,0.02
17,4,0.132,0.165,0.0,1.0,0.0,0.0,0.0,0.0,0.224,0.087
17,5,0.0,0.113,0.0,0.0,0.997,0.0,0.0,0.0,0.195,0.102
17,6,0.258,0.358,0.0,0.0,0.0,0.995,0.0,0.001,0.161,0.246
17,7,0.269,0.105,0.0,0.0,0.0,0.0,0.999,0.073,0.319,0.218
17,8,0.02,0.115,0.0,0.0,0.0,0.0,0.002,1.0,0.19,0.021
17,9,0.029,0.116,0.131,0.265,0.316,0.184,0.344,0.459,0.993,0.173
17,10,0.268,0.0,0.2,0.198,0.326,0.204,0.458,0.305,0.202,0.985
17,Aggregated,0.193,0.038,0.21,0.312,0.371,0.273,0.51,0.495,0.849,0.85
18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.081,0.004,0.0,0.0
18,2,0.0,0.995,0.154,0.007,0.31,0.086,0.114,0.051,0.013,0.0
18,3,0.051,0.069,0.999,0.0,0.0,0.0,0.0,0.0,0.016,0.023
18,4,0.185,0.252,0.0,0.997,0.0,0.0,0.0,0.0,0.284,0.058
18,5,0.003,0.104,0.0,0.0,0.998,0.0,0.0,0.0,0.085,0.241
18,6,0.364,0.297,0.0,0.0,0.0,0.994,0.0,0.002,0.346,0.08
18,7,0.329,0.058,0.0,0.0,0.0,0.0,0.998,0.057,0.358,0.049
18,8,0.045,0.046,0.0,0.001,0.0,0.0,0.005,0.998,0.333,0.059
18,9,0.006,0.08,0.22,0.189,0.249,0.335,0.496,0.402,0.991,0.061
18,10,0.325,0.02,0.094,0.22,0.306,0.156,0.142,0.256,0.186,0.996
18,Aggregated,0.188,0.139,0.199,0.307,0.354,0.332,0.513,0.443,0.884,0.828
19,1,0.999,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0
19,2,0.0,0.994,0.257,0.073,0.135,0.051,0.005,0.13,0.0,0.0
19,3,0.007,0.127,1.0,0.0,0.0,0.0,0.0,0.0,0.054,0.11
19,4,0.104,0.27,0.0,0.996,0.0,0.0,0.0,0.003,0.3,0.122
19,5,0.001,0.11,0.0,0.0,0.998,0.0,0.0,0.0,0.204,0.145
19,6,0.143,0.052,0.0,0.0,0.0,0.999,0.0,0.0,0.237,0.139
19,7,0.318,0.045,0.0,0.0,0.0,0.0,0.997,0.032,0.46,0.28
19,8,0.136,0.103,0.0,0.0,0.0,0.0,0.004,0.998,0.325,0.032
19,9,0.098,0.17,0.234,0.195,0.231,0.39,0.307,0.327,0.992,0.132
19,10,0.248,0.01,0.227,0.134,0.35,0.28,0.301,0.267,0.221,0.986
19,Aggregated,0.232,0.165,0.309,0.204,0.334,0.436,0.434,0.392,0.847,0.852
20,1,1.0,0.007,0.0,0.001,0.0,0.008,0.0,0.0,0.0,0.0
20,2,0.004,0.995,0.081,0.005,0.379,0.069,0.053,0.088,0.012,0.0
20,3,0.007,0.028,1.0,0.0,0.0,0.0,0.0,0.0,0.016,0.065
20,4,0.167,0.204,0.0,0.995,0.0,0.0,0.0,0.003,0.244,0.291
20,5,0.0,0.087,0.0,0.0,0.999,0.0,0.0,0.0,0.076,0.153
20,6,0.278,0.022,0.0,0.0,0.0,0.997,0.0,0.0,0.375,0.222
20,7,0.241,0.08,0.0,0.0,0.0,0.0,0.999,0.137,0.41,0.311
20,8,0.137,0.236,0.0,0.0,0.0,0.0,0.003,0.996,0.344,0.023
20,9,0.047,0.119,0.103,0.169,0.301,0.337,0.607,0.448,0.986,0.152
20,10,0.371,0.024,0.17,0.394,0.279,0.145,0.373,0.297,0.261,0.979
20,Aggregated,0.238,0.203,0.179,0.341,0.326,0.314,0.62,0.474,0.867,0.819
21,1,0.999,0.006,0.0,0.001,0.009,0.017,0.093,0.017,0.0,0.0
21,2,0.002,0.995,0.15,0.022,0.333,0.098,0.01,0.142,0.005,0.0
21,3,0.005,0.074,0.999,0.0,0.0,0.0,0.0,0.0,0.052,0.166
21,4,0.165,0.323,0.0,0.995,0.0,0.0,0.0,0.0,0.358,0.13
21,5,0.019,0.2,0.0,0.0,0.997,0.0,0.0,0.0,0.156,0.351
21,6,0.129,0.079,0.0,0.0,0.0,0.995,0.0,0.0,0.42,0.271
21,7,0.12,0.103,0.0,0.0,0.0,0.0,0.996,0.087,0.582,0.246
21,8,0.088,0.194,0.0,0.0,0.0,0.0,0.006,0.997,0.341,0.05
21,9,0.109,0.142,0.098,0.277,0.291,0.344,0.491,0.491,0.983,0.231
21,10,0.383,0.011,0.151,0.152,0.235,0.283,0.193,0.238,0.315,0.989
21,Aggregated,0.299,0.147,0.154,0.256,0.303,0.399,0.512,0.47,0.853,0.847
22,1,0.998,0.003,0.0,0.0,0.0,0.015,0.167,0.005,0.0,0.001
22,2,0.01,0.992,0.172,0.036,0.339,0.041,0.072,0.166,0.001,0.0
22,3,0.01,0.186,0.999,0.0,0.0,0.0,0.0,0.0,0.045,0.061
22,4,0.113,0.225,0.0,0.995,0.0,0.0,0.0,0.006,0.326,0.143
22,5,0.006,0.276,0.0,0.0,0.999,0.0,0.0,0.0,0.089,0.136
22,6,0.1,0.283,0.0,0.0,0.0,0.996,0.0,0.001,0.407,0.199
22,7,0.1,0.113,0.0,0.0,0.0,0.0,0.998,0.113,0.441,0.309
22,8,0.155,0.184,0.0,0.0,0.0,0.0,0.004,0.999,0.197,0.036
22,9,0.11,0.127,0.157,0.22,0.346,0.381,0.527,0.361,0.988,0.201
22,10,0.316,0.03,0.176,0.241,0.293,0.279,0.434,0.238,0.281,0.982
22,Aggregated,0.291,0.178,0.2,0.277,0.339,0.42,0.584,0.405,0.849,0.847
23,1,1.0,0.005,0.0,0.009,0.01,0.002,0.061,0.006,0.0,0.0
23,2,0.046,0.994,0.253,0.064,0.177,0.027,0.203,0.1,0.013,0.0
23,3,0.014,0.364,1.0,0.0,0.0,0.0,0.0,0.0,0.063,0.114
23,4,0.094,0.199,0.0,0.999,0.0,0.0,0.0,0.005,0.319,0.224
23,5,0.011,0.316,0.0,0.0,0.997,0.0,0.0,0.0,0.151,0.179
23,6,0.291,0.148,0.0,0.0,0.0,0.997,0.0,0.021,0.302,0.383
23,7,0.263,0.137,0.0,0.0,0.0,0.0,0.998,0.104,0.411,0.322
23,8,0.169,0.193,0.0,0.0,0.0,0.0,0.009,0.995,0.402,0.021
23,9,0.143,0.265,0.237,0.111,0.247,0.317,0.478,0.293,0.99,0.162
23,10,0.289,0.046,0.084,0.244,0.355,0.404,0.34,0.163,0.249,0.985
23,Aggregated,0.29,0.335,0.175,0.219,0.389,0.441,0.581,0.295,0.84,0.832
24,1,0.997,0.018,0.01,0.007,0.098,0.106,0.145,0.013,0.0,0.0
24,2,0.005,0.996,0.094,0.019,0.362,0.096,0.116,0.124,0.005,0.0
24,3,0.007,0.163,1.0,0.0,0.0,0.0,0.0,0.0,0.028,0.107
24,4,0.203,0.306,0.0,0.992,0.0,0.0,0.0,0.016,0.35,0.252
24,5,0.002,0.181,0.0,0.001,0.994,0.0,0.0,0.001,0.26,0.291
24,6,0.243,0.128,0.0,0.0,0.0,0.999,0.0,0.001,0.359,0.171
24,7,0.449,0.204,0.0,0.0,0.0,0.0,0.996,0.127,0.102,0.138
24,8,0.144,0.21,0.0,0.0,0.0,0.0,0.011,0.998,0.259,0.073
24,9,0.09,0.128,0.216,0.229,0.287,0.351,0.529,0.485,0.982,0.215
24,10,0.324,0.021,0.253,0.291,0.195,0.309,0.41,0.415,0.248,0.974
24,Aggregated,0.264,0.174,0.283,0.316,0.287,0.385,0.574,0.521,0.852,0.845
25,1,0.999,0.002,0.002,0.001,0.0,0.013,0.103,0.007,0.0,0.0
25,2,0.049,0.994,0.219,0.061,0.184,0.105,0.168,0.139,0.014,0.0
25,3,0.007,0.289,0.998,0.0,0.0,0.0,0.0,0.0,0.002,0.117
25,4,0.135,0.252,0.0,0.994,0.0,0.0,0.0,0.016,0.262,0.159
25,5,0.0,0.233,0.0,0.0,0.998,0.0,0.0,0.0,0.178,0.056
25,6,0.242,0.183,0.0,0.0,0.0,1.0,0.0,0.001,0.221,0.084
25,7,0.341,0.283,0.0,0.0,0.0,0.0,0.998,0.105,0.36,0.247
25,8,0.033,0.101,0.0,0.001,0.0,0.0,0.013,0.997,0.328,0.079
25,9,0.055,0.275,0.195,0.17,0.264,0.325,0.493,0.501,0.987,0.215
25,10,0.301,0.047,0.243,0.249,0.209,0.16,0.38,0.298,0.275,0.987
25,Aggregated,0.255,0.29,0.272,0.289,0.289,0.318,0.579,0.485,0.863,0.833
26,1,0.998,0.0,0.0,0.002,0.0,0.003,0.055,0.003,0.0,0.0
26,2,0.056,0.993,0.158,0.031,0.295,0.223,0.161,0.196,0.003,0.0
26,3,0.001,0.314,0.998,0.0,0.0,0.0,0.0,0.0,0.033,0.133
26,4,0.281,0.188,0.0,0.997,0.0,0.0,0.0,0.009,0.199,0.179
26,5,0.006,0.204,0.0,0.0,0.998,0.0,0.0,0.0,0.13,0.035
26,6,0.304,0.371,0.0,0.0,0.0,0.995,0.0,0.003,0.246,0.136
26,7,0.225,0.118,0.0,0.0,0.0,0.0,0.999,0.111,0.553,0.079
26,8,0.118,0.261,0.0,0.0,0.0,0.0,0.007,0.997,0.244,0.041
26,9,0.095,0.336,0.275,0.225,0.246,0.34,0.405,0.445,0.985,0.191
26,10,0.326,0.011,0.285,0.156,0.453,0.196,0.299,0.265,0.328,0.988
26,Aggregated,0.284,0.218,0.337,0.262,0.386,0.338,0.467,0.443,0.865,0.857
27,1,0.997,0.009,0.0,0.023,0.099,0.038,0.132,0.038,0.0,0.001
27,2,0.067,0.996,0.234,0.02,0.162,0.198,0.143,0.223,0.002,0.0
27,3,0.019,0.167,0.999,0.0,0.0,0.0,0.0,0.0,0.024,0.096
27,4,0.134,0.257,0.0,0.996,0.001,0.0,0.0,0.003,0.313,0.16
27,5,0.005,0.095,0.0,0.0,0.996,0.0,0.0,0.0,0.122,0.308
27,6,0.222,0.292,0.0,0.0,0.0,0.998,0.0,0.01,0.293,0.094
27,7,0.244,0.15,0.0,0.0,0.0,0.001,0.999,0.113,0.435,0.255
27,8,0.208,0.234,0.002,0.001,0.0,0.0,0.015,0.992,0.386,0.03
27,9,0.077,0.12,0.16,0.177,0.252,0.356,0.505,0.413,0.989,0.224
27,10,0.314,0.031,0.326,0.158,0.359,0.304,0.208,0.248,0.261,0.986
27,Aggregated,0.3,0.16,0.283,0.245,0.374,0.415,0.476,0.423,0.864,0.861
28,1,0.999,0.003,0.003,0.015,0.094,0.004,0.075,0.003,0.0,0.002
28,2,0.055,0.993,0.238,0.031,0.287,0.209,0.028,0.171,0.043,0.0
28,3,0.013,0.222,0.999,0.0,0.0,0.0,0.0,0.0,0.067,0.155
28,4,0.269,0.252,0.0,0.997,0.001,0.0,0.0,0.008,0.205,0.185
28,5,0.001,0.184,0.0,0.0,0.999,0.0,0.0,0.0,0.119,0.057
28,6,0.351,0.183,0.0,0.0,0.0,0.996,0.0,0.007,0.259,0.264
28,7,0.361,0.19,0.0,0.0,0.0,0.001,0.998,0.155,0.283,0.256
28,8,0.171,0.361,0.001,0.0,0.0,0.0,0.014,0.99,0.373,0.079
28,9,0.079,0.197,0.146,0.205,0.247,0.319,0.5,0.517,0.987,0.296
28,10,0.354,0.012,0.308,0.334,0.352,0.325,0.519,0.307,0.372,0.963
28,Aggregated,0.309,0.137,0.244,0.344,0.346,0.372,0.601,0.491,0.853,0.86
29,1,0.998,0.011,0.0,0.052,0.021,0.063,0.06,0.005,0.0,0.0
29,2,0.078,0.995,0.303,0.046,0.176,0.179,0.129,0.092,0.026,0.0
29,3,0.027,0.326,0.999,0.0,0.0,0.0,0.0,0.0,0.074,0.052
29,4,0.115,0.224,0.0,0.996,0.001,0.0,0.0,0.018,0.362,0.196
29,5,0.018,0.236,0.0,0.0,0.999,0.0,0.0,0.0,0.254,0.126
29,6,0.244,0.27,0.0,0.0,0.0,0.997,0.0,0.004,0.424,0.046
