Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4982,0.0455
2,4.4858,0.0645
3,5.3211,0.0685
4,5.0103,0.0694
5,5.0331,0.0754
6,5.3421,0.0692
7,4.4545,0.1118
8,5.0331,0.1089
9,4.5159,0.1166
10,4.2819,0.1284
11,4.557,0.1409
12,3.9505,0.1594
13,3.9765,0.1575
14,3.9341,0.1648
15,3.987,0.1633
16,4.0255,0.1513
17,3.8587,0.1596
18,3.9692,0.1724
19,3.9418,0.1673
20,4.8954,0.1518
21,5.3185,0.1639
22,4.017,0.2003
23,5.4404,0.173
24,7.4031,0.1409
25,5.2504,0.1701
26,5.3464,0.1571
27,4.2966,0.1829
28,5.1849,0.1854
29,5.0208,0.1819
30,4.8705,0.1808
31,5.9728,0.1559
32,7.1635,0.1394
33,6.7571,0.1631
34,7.1004,0.1653
35,7.2675,0.1614
36,6.8221,0.1603
37,6.7988,0.1606
38,6.6888,0.162
39,6.5185,0.1525
40,5.5523,0.17
41,5.4433,0.1651
42,6.7443,0.1606
43,8.3289,0.1493
44,8.3153,0.1486
45,8.3251,0.1401
46,8.2519,0.1389
47,7.8324,0.1426
48,7.7368,0.149
49,5.8671,0.1708
50,6.1165,0.1623
51,6.2922,0.161
52,6.3836,0.1684
53,5.4645,0.1794
54,5.4765,0.1796
55,5.5749,0.1852
56,5.5603,0.1865
57,7.0849,0.161
58,7.2628,0.1572
59,9.3675,0.1408
60,9.3242,0.14
61,9.467,0.1408
62,9.4535,0.1368
63,6.5671,0.168
64,6.357,0.1639
65,5.6965,0.1788
66,5.7811,0.1726
67,5.1964,0.1878
68,6.0969,0.1721
69,5.8112,0.1801
70,7.0825,0.1548
71,7.0131,0.1496
72,5.486,0.1852
73,5.3094,0.1863
74,4.9105,0.2039
75,4.678,0.2042
76,4.5796,0.2035
77,4.2664,0.2169
78,4.8171,0.2003
79,6.139,0.1736
80,5.2418,0.1948
81,5.5014,0.1799
82,5.0269,0.1923
83,5.0322,0.1912
84,4.981,0.199
85,5.4709,0.1912
86,4.8516,0.2145
87,4.7512,0.219
88,4.7726,0.2204
89,5.0912,0.2071
90,4.9079,0.2144
91,4.822,0.2143
92,4.9343,0.2144
93,4.7636,0.2214
94,4.7643,0.2177
95,4.6372,0.2215
96,4.5539,0.224
97,4.5576,0.225
98,4.6035,0.2253
99,4.4013,0.2361
100,4.7785,0.2154
101,5.0141,0.2016
102,4.8029,0.2098
103,4.6441,0.219
104,4.6832,0.2164
105,4.4286,0.2288
106,4.381,0.2275
107,4.4015,0.2261
108,4.7739,0.2142
109,4.4889,0.2261
110,4.2234,0.236
111,4.1624,0.2462
112,4.1151,0.2446
113,4.1016,0.2441
114,3.9742,0.2504
115,4.1398,0.2437
116,4.1388,0.236
117,4.1764,0.2319
118,4.1509,0.233
119,4.5039,0.2155
120,4.3468,0.2261
121,4.3731,0.2192
122,4.3184,0.2272
123,4.131,0.2317
124,4.0615,0.2394
125,4.0539,0.2403
126,3.9006,0.2427
127,3.8118,0.2483
128,3.8362,0.2373
129,3.8404,0.2303
130,3.8276,0.228
131,3.7841,0.2349
132,3.7774,0.2366
133,3.8375,0.2341
134,3.8291,0.2301
135,3.777,0.2323
136,3.7123,0.2417
137,3.6862,0.2458
138,3.7002,0.2409
139,3.6078,0.2553
140,3.6911,0.2553
141,3.7918,0.2528
142,3.8009,0.2536
143,3.8283,0.2557
144,3.7347,0.2633
145,3.8405,0.2593
146,3.7712,0.2573
147,3.784,0.2594
148,3.8172,0.2602
149,3.8107,0.2603
150,3.8317,0.266
151,3.7847,0.2695
152,3.8384,0.2708
153,3.8004,0.2711
154,3.8122,0.2727
155,3.7986,0.2738
156,3.814,0.2756
157,3.8524,0.2702
158,3.8614,0.271
159,3.8451,0.2713
160,3.8366,0.272
161,3.8742,0.2686
162,3.8758,0.2702
163,3.9266,0.2707
164,3.9467,0.272
165,3.9558,0.2703
166,4.0302,0.2631
167,3.9618,0.2629
168,3.9334,0.2648
169,3.9764,0.2586
170,3.9226,0.2612
171,3.9808,0.2591
172,3.9578,0.2598
173,4.0054,0.2577
174,3.9999,0.2571
175,3.9473,0.2622
176,3.9183,0.2631
177,3.9025,0.2642
178,3.8566,0.2649
179,3.8014,0.2682
180,3.8375,0.2649
181,3.792,0.264
182,3.7496,0.2698
183,3.7262,0.2716
184,3.7047,0.2702
185,3.6926,0.2709
186,3.6861,0.2709
187,3.6715,0.2724
188,3.6769,0.2707
189,3.6857,0.2721
190,3.6713,0.2754
191,3.6486,0.276
192,3.6652,0.2732
193,3.7161,0.2725
194,3.738,0.2721
195,3.7665,0.2716
196,3.7924,0.2672
197,3.779,0.2672
198,3.7896,0.2687
199,3.7476,0.2691
200,3.7236,0.2696
201,3.6912,0.2695
202,3.6644,0.2714
203,3.6679,0.2732
204,3.631,0.2745
205,3.6014,0.2732
206,3.6124,0.2745
207,3.6593,0.2736
208,3.6608,0.2743
209,3.6319,0.2747
210,3.6168,0.2744
211,3.642,0.2741
212,3.6275,0.2746
213,3.6273,0.2789
214,3.6044,0.2779
215,3.5939,0.2802
216,3.6068,0.2798
217,3.6178,0.2808
218,3.6328,0.281
219,3.6302,0.2813
220,3.6316,0.2809
221,3.6204,0.2829
222,3.616,0.2836
223,3.6399,0.2824
224,3.6441,0.2825
225,3.655,0.2844
226,3.6631,0.2824
227,3.6723,0.2817
228,3.679,0.2816
229,3.684,0.2809
230,3.716,0.2784
231,3.7295,0.2811
232,3.6972,0.2789
233,3.6801,0.2818
234,3.7724,0.2795
235,3.8292,0.2772
236,3.8342,0.2768
