Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4975,0.0448
2,4.8352,0.0523
3,4.4059,0.0664
4,4.3732,0.0656
5,4.2149,0.0805
6,4.876,0.0859
7,4.6555,0.1111
8,4.501,0.1196
9,4.0708,0.1098
10,4.3543,0.1238
11,4.5936,0.1327
12,4.2183,0.1482
13,4.1501,0.1503
14,4.2598,0.1667
15,3.8117,0.1689
16,4.0409,0.1659
17,4.043,0.1676
18,4.1205,0.1726
19,4.0831,0.1615
20,4.159,0.175
21,4.1316,0.1999
22,4.1825,0.1981
23,3.7981,0.1974
24,4.0414,0.2073
25,4.149,0.2076
26,3.7648,0.2023
27,3.7542,0.2133
28,3.6745,0.2222
29,3.5405,0.2303
30,3.8888,0.2257
31,3.6359,0.2196
32,3.5645,0.2204
33,3.6597,0.2323
34,3.5449,0.2308
35,3.4952,0.2164
36,3.5588,0.2301
37,3.8259,0.2427
38,3.9341,0.2368
39,3.6439,0.2307
40,3.6386,0.2388
41,3.4565,0.2448
42,3.385,0.2259
43,3.4501,0.2359
44,3.5303,0.2257
45,3.6285,0.2352
46,3.4837,0.2357
47,3.4168,0.2324
48,3.564,0.2492
49,3.4153,0.2333
50,3.4626,0.2463
51,3.4623,0.2508
52,3.3697,0.2462
53,3.5246,0.2521
54,3.5776,0.2657
55,3.5564,0.2599
56,3.7392,0.2688
57,3.6103,0.2578
58,3.712,0.2659
59,3.4732,0.2617
60,3.7168,0.269
61,3.7585,0.2666
62,3.6694,0.2564
63,3.3557,0.2644
64,3.447,0.2745
65,3.5482,0.2743
66,3.6854,0.2745
67,3.785,0.2659
68,3.6777,0.2702
69,3.4274,0.2707
70,3.4845,0.2722
71,3.3964,0.2758
72,3.2579,0.2735
73,3.4396,0.2737
74,3.4532,0.2778
75,3.6078,0.2772
76,3.7504,0.26
77,3.5324,0.274
78,3.4002,0.2812
79,3.5695,0.2815
80,3.535,0.2793
81,3.6386,0.2797
82,3.446,0.2845
83,3.3346,0.2885
84,3.218,0.2821
85,3.2901,0.288
86,3.4302,0.2917
87,3.4174,0.2871
88,3.521,0.2872
89,3.5676,0.2844
90,3.4151,0.2881
91,3.3622,0.2906
92,3.3864,0.2944
93,3.2132,0.2889
94,3.3147,0.288
95,3.3562,0.2903
96,3.3325,0.2884
97,3.3854,0.2916
98,3.4807,0.2902
99,3.486,0.293
100,3.3837,0.2925
101,3.296,0.2944
102,3.4355,0.2953
103,3.2198,0.2946
104,3.2677,0.2962
105,3.3202,0.2984
106,3.2401,0.3006
107,3.2946,0.302
108,3.2714,0.2965
109,3.2027,0.3006
110,3.3263,0.2987
111,3.3121,0.3006
112,3.3751,0.2957
113,3.4104,0.3025
114,3.2919,0.3055
115,3.3699,0.3089
116,3.3505,0.3048
117,3.3122,0.3111
118,3.3204,0.312
119,3.1759,0.3091
120,3.1596,0.3082
121,3.085,0.3084
122,3.0873,0.3098
123,3.1682,0.3099
124,3.2053,0.3066
125,3.28,0.3056
126,3.2502,0.3097
127,3.0893,0.3068
128,3.1489,0.3102
129,3.1548,0.3086
130,3.1506,0.3107
131,3.1712,0.3146
132,3.1532,0.3119
133,3.1157,0.3127
134,3.1704,0.3155
135,3.1847,0.3146
136,3.1282,0.3135
137,3.103,0.3141
138,3.098,0.311
139,3.1658,0.313
140,3.1978,0.3132
141,3.107,0.3143
142,3.0734,0.3136
143,3.0938,0.3121
144,3.1071,0.3173
145,3.1481,0.3159
146,3.1738,0.3209
147,3.2179,0.3214
148,3.1089,0.3214
149,3.0574,0.3179
150,3.1589,0.3199
151,3.1669,0.3209
152,3.1137,0.3177
153,3.1488,0.3172
154,3.1538,0.3198
155,3.2082,0.3132
156,3.2167,0.3179
157,3.2012,0.317
158,3.1585,0.3183
159,3.1425,0.32
160,3.1515,0.3159
161,3.1062,0.3186
162,3.1196,0.314
163,3.1175,0.3167
164,3.126,0.3125
165,3.1435,0.3133
166,3.1484,0.3155
167,3.1145,0.3159
168,3.0536,0.318
169,3.0976,0.3207
170,3.0455,0.3208
171,3.0469,0.3214
172,3.0337,0.3196
173,3.0619,0.3191
174,3.0968,0.3185
175,3.0675,0.3157
176,3.1168,0.3141
177,3.1361,0.317
178,3.1396,0.3173
179,3.1891,0.3166
