Round,Aggregated Test Loss,Aggregated Test Acc
1,2.5402,0.1218
2,2.3369,0.1058
3,2.1569,0.2014
4,2.1098,0.2323
5,1.9806,0.2786
6,2.0418,0.2531
7,1.9735,0.2814
8,1.9618,0.2158
9,1.9742,0.2744
10,2.0138,0.2765
11,1.7996,0.3469
12,2.0448,0.2973
13,1.798,0.3303
14,1.8142,0.3394
15,1.9556,0.3596
16,1.8043,0.3613
17,1.7798,0.3813
18,2.0842,0.3062
19,1.6956,0.4061
20,1.8646,0.3586
21,1.7642,0.3996
22,1.6704,0.411
23,1.6408,0.3931
24,1.6395,0.392
25,1.5536,0.4427
26,1.7126,0.3888
27,1.5415,0.4313
28,1.5596,0.4395
29,1.4835,0.4583
30,1.9315,0.39
31,1.7103,0.4026
32,2.0036,0.4014
33,2.1535,0.3491
34,1.4987,0.4498
35,1.6491,0.4069
36,1.5348,0.4343
37,1.5029,0.4249
38,1.4624,0.4882
39,1.4381,0.485
40,1.5496,0.4599
41,1.5728,0.4586
42,1.3915,0.4976
43,1.4028,0.4812
44,1.4911,0.4759
45,1.3944,0.4968
46,1.5306,0.4322
47,1.3885,0.5042
48,1.5829,0.3905
49,1.4322,0.4789
50,1.4363,0.4747
51,1.6525,0.418
52,1.4891,0.4677
53,1.4647,0.4784
54,1.4027,0.5026
55,1.4683,0.4854
56,1.5086,0.4619
57,1.4721,0.4815
58,1.4632,0.4816
59,1.5605,0.4629
60,1.5969,0.4779
61,1.7934,0.4521
62,1.9035,0.4404
63,1.748,0.4457
64,1.4706,0.4947
65,1.4127,0.5038
66,1.379,0.5156
67,1.5262,0.4845
68,1.6333,0.4691
69,1.7222,0.467
70,1.5707,0.4722
71,1.6858,0.439
72,1.6466,0.4553
73,1.7499,0.4268
74,1.6584,0.4549
75,1.9157,0.4387
76,2.0507,0.3926
77,2.0519,0.3948
78,1.9959,0.3997
79,1.8948,0.4179
80,1.7919,0.4191
81,1.8483,0.4105
82,1.512,0.4735
83,1.5385,0.4643
84,1.4271,0.4886
85,1.3836,0.4963
86,1.3683,0.5194
87,1.6206,0.4684
88,1.7032,0.4462
89,1.3833,0.52
90,1.3462,0.5309
91,1.3773,0.5121
92,1.3773,0.5084
93,1.3761,0.5172
94,1.3258,0.5348
95,1.3442,0.5304
