Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4848,0.0462
2,4.9,0.0541
3,5.0922,0.0773
4,4.9102,0.0905
5,4.4579,0.1083
6,4.6892,0.1118
7,4.5593,0.1057
8,4.9144,0.1167
9,4.3652,0.1054
10,5.2091,0.1137
11,4.4087,0.1264
12,4.6194,0.1445
13,5.2462,0.1201
14,4.2657,0.1369
15,4.3464,0.1532
16,4.8398,0.1666
17,4.4628,0.1707
18,3.8934,0.1632
19,4.1367,0.1901
20,4.5246,0.185
21,4.3184,0.1932
22,4.4118,0.1867
23,4.4477,0.191
24,3.9784,0.199
25,4.1076,0.2041
26,3.8033,0.187
27,3.8654,0.2021
28,3.6776,0.1935
29,4.3057,0.2047
30,4.392,0.2157
31,4.2283,0.2239
32,4.2387,0.2015
33,3.9338,0.213
34,3.6956,0.2175
35,3.6922,0.2218
36,4.0023,0.2216
37,4.0792,0.2239
38,3.7431,0.2181
39,3.5095,0.215
40,3.8546,0.227
41,4.0829,0.2273
42,4.3162,0.2347
43,4.1164,0.2198
44,3.8765,0.2332
45,3.7262,0.2325
46,3.6572,0.2486
47,3.7534,0.2372
48,3.6242,0.2384
49,3.4107,0.2416
50,3.7972,0.2415
51,3.7686,0.2459
52,3.7675,0.252
53,3.4801,0.2481
54,3.8293,0.2526
55,3.8313,0.2514
56,4.1471,0.2475
57,3.942,0.2546
58,3.8722,0.2496
59,3.7793,0.2561
60,3.7491,0.2605
61,3.6325,0.2646
62,3.4859,0.2704
63,3.7187,0.2772
64,3.5981,0.2648
65,3.427,0.2666
66,3.491,0.2628
67,3.2949,0.2592
68,3.2588,0.2455
69,3.2165,0.2541
70,3.1934,0.2484
71,3.211,0.2506
72,3.3399,0.2689
73,3.3331,0.2615
74,3.5805,0.2599
75,3.7304,0.2544
76,3.7115,0.2697
77,3.7454,0.2729
78,3.8626,0.2737
79,4.0442,0.2653
80,3.7649,0.2706
81,3.4744,0.2668
82,3.6005,0.2731
83,3.5705,0.2743
84,3.3465,0.2636
85,3.2982,0.2738
86,3.3232,0.2826
87,3.4965,0.2895
88,3.5119,0.2864
89,3.4107,0.2838
90,3.2536,0.2816
91,3.2492,0.2827
92,3.3172,0.2918
93,3.4815,0.2866
94,3.4195,0.2884
95,3.4461,0.2891
96,3.6193,0.2897
97,3.632,0.2848
98,3.6426,0.2894
99,3.6839,0.2814
100,3.6806,0.2762
101,3.645,0.2777
102,3.6447,0.2839
103,3.5934,0.2808
104,3.6675,0.2823
105,3.7517,0.2784
106,3.514,0.2852
107,3.4664,0.293
108,3.508,0.2955
109,3.5813,0.2935
110,3.6395,0.2869
111,3.4761,0.29
112,3.5721,0.2872
113,3.6322,0.2904
114,3.6514,0.292
115,3.639,0.2907
116,3.6836,0.2924
117,3.5594,0.2894
118,3.427,0.2941
119,3.506,0.293
120,3.4225,0.2995
121,3.4556,0.2968
122,3.5075,0.296
123,3.3318,0.3033
124,3.4147,0.3031
125,3.3352,0.3023
126,3.4005,0.2978
127,3.4639,0.2998
128,3.5334,0.3001
129,3.5208,0.2982
130,3.5391,0.3009
131,3.4699,0.3021
132,3.4082,0.3018
133,3.4358,0.2971
134,3.4894,0.2965
135,3.3256,0.2944
136,3.2686,0.296
137,3.2382,0.2931
138,3.2221,0.2944
139,3.1995,0.2959
140,3.1709,0.2889
141,3.2266,0.2939
142,3.2912,0.2956
143,3.4325,0.2941
144,3.3346,0.294
145,3.4202,0.2977
146,3.4612,0.2997
147,3.3248,0.2989
148,3.4087,0.2983
149,3.2872,0.297
150,3.3201,0.2974
151,3.2976,0.3032
152,3.2987,0.3027
153,3.2414,0.3023
154,3.2973,0.3056
155,3.2432,0.3028
156,3.3037,0.3028
157,3.2836,0.3054
158,3.245,0.3093
159,3.2758,0.3118
160,3.3615,0.3077
161,3.383,0.3056
162,3.3759,0.3089
163,3.405,0.308
164,3.3372,0.3093
165,3.2703,0.3116
166,3.3133,0.3082
167,3.3019,0.3076
168,3.2424,0.304
169,3.1943,0.3049
170,3.183,0.3025
171,3.1331,0.3068
172,3.1599,0.3059
173,3.1387,0.3079
174,3.1125,0.306
175,3.1406,0.3065
176,3.103,0.3102
177,3.1504,0.3062
178,3.143,0.3106
179,3.1952,0.3114
180,3.2206,0.3115
181,3.1929,0.3123
182,3.2331,0.3117
183,3.2253,0.3157
184,3.2417,0.3166
185,3.2798,0.315
186,3.3161,0.3156
187,3.2954,0.3133
188,3.2688,0.3131
189,3.2789,0.3157
190,3.2498,0.3132
191,3.2899,0.3117
192,3.3269,0.3132
193,3.3026,0.3137
194,3.3063,0.316
195,3.3219,0.3147
196,3.3384,0.3158
197,3.2801,0.3162
198,3.2692,0.3197
199,3.1828,0.3206
200,3.1918,0.3155
201,3.2223,0.3184
202,3.2446,0.3192
203,3.212,0.3203
204,3.2426,0.3222
205,3.2424,0.322
206,3.2603,0.3214
207,3.1846,0.3242
208,3.1939,0.3233
209,3.2222,0.3192
210,3.2197,0.3192
211,3.1733,0.3173
212,3.2073,0.3175
213,3.2037,0.3187
214,3.184,0.3181
215,3.1833,0.3187
216,3.2122,0.3178
217,3.2236,0.3173
218,3.2548,0.3198
219,3.2727,0.3184
220,3.3018,0.3184
221,3.287,0.318
222,3.2953,0.32
223,3.3379,0.3198
224,3.3591,0.3176
