Round,Aggregated Test Loss,Aggregated Test Acc
1,2.2178,0.1707
2,2.1493,0.1777
3,1.9765,0.2776
4,1.9376,0.2982
5,1.7918,0.3437
6,1.7503,0.3635
7,1.6623,0.3827
8,1.7671,0.3643
9,1.6453,0.402
10,1.7201,0.3643
11,1.6441,0.3963
12,1.6547,0.3971
13,1.6325,0.402
14,1.5713,0.4246
15,1.638,0.398
16,1.5708,0.437
17,1.5463,0.4224
18,1.5892,0.416
19,1.6311,0.3885
20,1.4578,0.4627
21,1.5029,0.4477
22,1.4974,0.4536
23,1.5054,0.4506
24,1.4879,0.4583
25,1.4258,0.4784
26,1.4836,0.4601
27,1.4968,0.4706
28,1.4512,0.4713
29,1.4163,0.4854
30,1.4941,0.4533
31,1.444,0.4704
32,1.4344,0.4774
33,1.4388,0.4792
34,1.433,0.4756
35,1.4089,0.4893
36,1.4199,0.4835
37,1.4103,0.4878
38,1.3962,0.4909
39,1.3927,0.4943
40,1.4087,0.4852
41,1.3853,0.4949
42,1.3739,0.497
43,1.3962,0.4934
44,1.419,0.4817
45,1.4082,0.481
46,1.4314,0.4822
47,1.38,0.4963
48,1.3688,0.5038
49,1.3546,0.5097
50,1.3895,0.491
51,1.364,0.5037
52,1.3587,0.5079
53,1.3507,0.5119
54,1.3817,0.5017
55,1.3464,0.5124
56,1.3691,0.4991
57,1.3702,0.5027
58,1.37,0.4974
59,1.3705,0.5045
60,1.3692,0.5067
61,1.4119,0.4875
62,1.3865,0.4949
63,1.3458,0.5143
64,1.3431,0.5142
65,1.3425,0.5147
66,1.322,0.5288
67,1.3408,0.5167
68,1.3428,0.5161
69,1.3425,0.5122
70,1.3195,0.5213
71,1.3228,0.5212
72,1.3189,0.5236
73,1.3178,0.5252
74,1.3288,0.5171
75,1.3299,0.5196
76,1.3298,0.527
77,1.3195,0.5285
78,1.3158,0.5257
79,1.3243,0.522
80,1.3251,0.5204
81,1.3314,0.5164
82,1.3059,0.529
83,1.3144,0.5277
84,1.312,0.5298
85,1.3155,0.5206
86,1.3125,0.5268
87,1.3064,0.5326
88,1.3196,0.5298
89,1.3068,0.527
90,1.3079,0.5325
91,1.2983,0.5318
92,1.2919,0.5362
93,1.2999,0.5347
94,1.3016,0.5345
95,1.3009,0.5358
96,1.2991,0.5336
97,1.3056,0.5289
98,1.3111,0.5289
99,1.3016,0.5342
100,1.304,0.5329
101,1.322,0.5214
102,1.3053,0.5276
103,1.3111,0.5254
104,1.3,0.5328
105,1.2889,0.5367
106,1.292,0.5359
107,1.2922,0.5341
108,1.2937,0.5344
109,1.293,0.5334
110,1.2982,0.5288
111,1.2951,0.5329
112,1.3112,0.523
113,1.3102,0.525
114,1.2905,0.5316
115,1.3064,0.5262
116,1.2917,0.5341
117,1.2941,0.5342
118,1.2917,0.534
119,1.3006,0.5322
120,1.2997,0.5329
121,1.2877,0.5394
122,1.2999,0.5318
123,1.2941,0.5328
124,1.2959,0.535
125,1.2945,0.5333
126,1.3138,0.5295
127,1.3102,0.5293
128,1.3052,0.5305
129,1.2939,0.5354
130,1.2965,0.533
131,1.2924,0.5346
132,1.2987,0.5336
133,1.2908,0.5348
134,1.2823,0.5393
135,1.2795,0.5418
136,1.2821,0.5423
137,1.2955,0.5347
138,1.2935,0.5397
139,1.2792,0.54
140,1.2796,0.543
141,1.2732,0.5414
142,1.2709,0.5452
143,1.2725,0.542
144,1.2787,0.5425
145,1.2757,0.5405
146,1.2842,0.5398
147,1.276,0.5435
148,1.2723,0.5443
149,1.2848,0.5387
150,1.2789,0.5427
151,1.2742,0.5447
152,1.276,0.5423
153,1.2779,0.5413
154,1.276,0.5429
155,1.2719,0.5462
156,1.2756,0.5447
157,1.2736,0.5434
158,1.2788,0.5403
159,1.2824,0.5389
160,1.2761,0.5405
161,1.2669,0.5438
162,1.2667,0.5451
163,1.2698,0.5423
164,1.2698,0.5471
165,1.2721,0.545
166,1.2667,0.544
167,1.2679,0.5465
168,1.2678,0.546
169,1.2685,0.548
170,1.2687,0.5472
171,1.2647,0.5505
172,1.2622,0.5513
173,1.2617,0.5475
174,1.2651,0.5458
175,1.2658,0.5464
176,1.2711,0.5437
177,1.2689,0.5468
178,1.2673,0.5468
179,1.2712,0.5456
180,1.2766,0.5421
181,1.2757,0.5445
182,1.2727,0.5455
183,1.2668,0.5465
184,1.2681,0.5428
185,1.2633,0.5469
186,1.2609,0.5472
187,1.2596,0.5493
188,1.2589,0.5495
189,1.259,0.5491
190,1.2606,0.5488
191,1.2597,0.55
192,1.2589,0.5514
193,1.2625,0.5477
194,1.2617,0.5478
195,1.2633,0.5489
196,1.2658,0.5488
197,1.2637,0.5485
198,1.2624,0.5492
199,1.262,0.5515
200,1.2607,0.5515
201,1.2564,0.5525
202,1.259,0.5516
203,1.2575,0.5529
204,1.2575,0.5525
205,1.26,0.5512
206,1.2567,0.5532
207,1.2561,0.5542
208,1.2569,0.5521
209,1.2573,0.5526
210,1.2571,0.5515
211,1.2597,0.5498
212,1.2582,0.5512
213,1.2563,0.5515
214,1.2575,0.5516
215,1.2558,0.5516
216,1.2564,0.5525
217,1.2579,0.5538
218,1.2574,0.5518
219,1.2567,0.5525
220,1.2558,0.5533
221,1.2557,0.5543
222,1.2566,0.5532
223,1.257,0.5552
224,1.2571,0.5533
225,1.257,0.5515
226,1.255,0.5509
227,1.2551,0.5511
228,1.2562,0.5533
229,1.2574,0.5529
230,1.2617,0.5518
231,1.2626,0.552
232,1.2571,0.5535
233,1.2598,0.5528
234,1.2598,0.5518
235,1.26,0.5552
236,1.2588,0.5556
237,1.2591,0.5529
238,1.2566,0.5545
239,1.2579,0.5524
240,1.2593,0.5519
241,1.2586,0.5538
242,1.2621,0.5542
243,1.2603,0.5549
244,1.2584,0.554
245,1.2567,0.5555
246,1.2569,0.5537
247,1.2565,0.5559
248,1.2583,0.5544
249,1.2572,0.556
250,1.2548,0.554
251,1.2567,0.5551
