Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
72,0.0047,0.0873,0.4656,0.3421,1.3205,1.3684,1.4152,2.3845,2.2092,3.2834
73,0.0148,0.0869,0.4747,0.3774,1.2970,1.4317,1.0145,3.3105,1.6525,4.7540
74,0.0092,0.0759,0.4902,0.3528,1.7338,1.4558,0.9824,27.3266,2.9550,2.5059
75,0.0067,0.0565,0.4584,0.4095,1.2982,1.5686,1.0609,3.1506,10.9669,1.7044
76,0.0047,0.0900,0.5063,0.3477,1.5039,1.5019,1.0571,3.1347,4.1115,1.5905
77,0.0117,0.0998,0.4864,0.3879,1.6553,1.3932,1.2214,15.4752,3.2690,5.3022
78,0.0083,0.0776,0.4673,0.3534,1.2955,1.3237,1.0129,15.2181,5.0370,2.3339
79,0.0052,0.0649,0.4798,0.3424,1.3518,1.5235,0.9780,4.4626,3.5499,1.8896
80,0.0063,0.0675,0.4763,0.3899,1.3603,1.4103,1.1052,1.7847,2.2293,4.1341
81,0.0062,0.0582,0.4559,0.3297,1.1443,1.4169,0.9691,8.2570,2.7321,2.1327
82,0.0088,0.0738,0.4486,0.4107,1.3290,1.4201,0.9011,4.6825,7.2632,1.6770
83,0.0128,0.0657,0.4533,0.3645,1.4839,1.5492,1.0641,2.9740,5.8965,2.0826
84,0.0155,0.0603,0.4545,0.3587,1.4550,1.3257,1.0833,2.5592,18.5968,3.8927
85,0.0052,0.0811,0.4746,0.3179,1.2532,1.6040,0.9785,4.9879,3.0780,2.7058
86,0.0054,0.0723,0.4749,0.3409,1.4015,1.6234,1.0965,2.1403,13.2909,1.8889
87,0.0040,0.0531,0.4204,0.3501,1.6313,1.3479,0.9707,5.4707,5.9931,1.5739
88,0.0104,0.0477,0.4698,0.3330,1.6290,1.3584,1.0251,4.9423,3.4822,1.4622
89,0.0051,0.0588,0.4571,0.3120,1.6295,1.5576,0.9731,8.8671,14.6378,1.6235
90,0.0029,0.0599,0.4236,0.3282,1.3650,1.5531,1.0109,4.9535,2.4822,4.2879
91,0.0045,0.0654,0.5171,0.3480,1.4083,1.5390,1.0907,5.1819,7.7454,3.7801
92,0.0060,0.0548,0.4309,0.3040,1.5256,1.4968,1.1387,6.5082,8.2892,3.6813
93,0.0036,0.0646,0.4773,0.2915,1.2707,1.5007,1.1438,4.5792,3.3521,1.5419
94,0.0058,0.0432,0.4144,0.2783,1.5739,1.6335,1.0645,11.0791,1.9462,6.2904
95,0.0038,0.0574,0.4300,0.3342,1.4619,1.4574,1.0287,5.8099,8.3586,1.9522
96,0.0030,0.0693,0.5030,0.3067,1.3707,1.4967,1.7418,7.3385,5.8934,5.2805
97,0.0037,0.0505,0.4231,0.3175,2.1179,2.1083,1.3384,14.4523,5.1376,3.5266
98,0.0036,0.0579,0.4256,0.3336,1.4380,1.4141,1.1495,3.4672,5.1653,1.4921
99,0.0018,0.0699,0.4623,0.3642,1.4100,1.5984,1.1075,7.6857,10.0482,7.2009
100,0.0033,0.0427,0.4495,0.3539,1.5461,1.5700,1.0703,7.1272,3.6556,3.8020
101,0.0122,0.0617,0.4688,0.3299,1.5030,1.8164,1.3687,3.1966,8.5829,2.2813
102,0.0033,0.0474,0.4226,0.3549,1.4307,1.4817,1.1703,8.3273,3.1766,2.8289
103,0.0052,0.0575,0.4436,0.3609,1.3190,1.7633,1.2584,13.5724,5.0354,2.2085
104,0.0049,0.0424,0.4226,0.2746,1.3667,1.5712,1.1017,3.2089,4.8075,4.1639
105,0.0073,0.0399,0.4755,0.2957,1.3365,1.4706,1.1731,4.2686,5.5131,6.9464
106,0.0027,0.0494,0.4253,0.3079,1.7302,1.6314,1.3064,3.4464,3.3138,1.9326
107,0.0046,0.0403,0.4464,0.3070,1.1759,1.5950,1.1656,6.4621,4.9381,5.6510
108,0.0041,0.0511,0.4605,0.3379,1.4431,1.5523,1.0780,3.9681,6.6996,4.9289
109,0.0073,0.0567,0.4846,0.3335,1.5767,1.7476,1.1573,6.2855,10.3467,5.5844
110,0.0051,0.0371,0.4757,0.4179,1.5348,1.6623,1.2960,7.3302,9.9607,2.7748
111,0.0024,0.0435,0.4945,0.3544,1.7220,1.6706,1.0597,13.5217,5.2697,1.9075
112,0.0104,0.0430,0.4646,0.3681,1.5963,1.8727,1.0850,12.0497,4.1530,9.2061
113,0.0066,0.0427,0.4349,0.3750,1.3108,2.3779,1.1846,6.8670,5.9692,3.7288
114,0.0028,0.0480,0.4302,0.3203,1.6649,1.9368,1.1068,4.4348,9.7972,2.5221
115,0.0212,0.0456,0.5507,0.3114,1.7577,1.7907,1.2075,6.1822,2.6369,6.8732
116,0.0040,0.0474,0.4440,0.2679,1.4397,2.2867,1.1890,7.7259,11.3721,5.6040
117,0.0034,0.0368,0.4408,0.4676,1.5750,1.6521,1.0239,6.1856,8.4460,1.4341
118,0.0084,0.0450,0.4206,0.3335,1.5926,1.5425,1.2286,6.7271,5.8314,9.3039
119,0.0059,0.0402,0.4231,0.3863,1.3475,1.4759,1.2286,6.6311,5.1539,5.5019
120,0.0063,0.0552,0.4622,0.3682,1.9020,1.7257,1.6546,7.4679,9.7475,1.5873
121,0.0016,0.0464,0.4594,0.3597,1.6395,1.7099,1.0660,3.0763,7.9027,3.8591
122,0.0055,0.0436,0.4308,0.3207,1.3224,2.0800,1.1864,6.2122,13.0924,3.0666
123,0.0035,0.0476,0.4397,0.3532,1.5483,1.8464,1.1461,2.2429,6.8483,2.7565
124,0.0033,0.0555,0.4592,0.3061,1.4297,2.1953,1.3676,8.0762,6.6133,4.2220
125,0.0030,0.0366,0.4198,0.3427,1.5939,1.7375,1.1827,6.4205,12.0029,3.4170
126,0.0058,0.0284,0.4554,0.3415,1.6310,1.5673,1.1064,20.3759,4.5166,2.9867
127,0.0022,0.0416,0.4556,0.4406,1.5462,2.1974,1.3577,7.3884,6.2054,3.3098
128,0.0036,0.0317,0.4881,0.3031,1.6456,1.5109,1.1346,3.3056,9.0343,1.5075
129,0.0042,0.0383,0.4584,0.3340,1.4802,1.7931,1.1214,5.0304,7.6222,3.8742
130,0.0179,0.0544,0.5709,0.3917,1.8045,1.9639,1.2409,2.2824,11.4179,5.8868
131,0.0035,0.0277,0.4474,0.3451,2.6394,1.6445,1.1121,8.0001,6.9285,8.4920
132,0.0084,0.0336,0.4511,0.3844,1.6302,1.4845,1.0756,9.4804,3.1998,2.9140
133,0.0051,0.0383,0.4362,0.3692,1.6464,1.7341,1.0496,6.4231,5.3337,4.9070
134,0.0065,0.0328,0.4502,0.2724,1.5023,1.4918,1.0991,2.4310,15.1757,2.3550
135,0.0031,0.0313,0.4546,0.3206,1.7411,1.5324,1.8917,10.9769,6.6297,1.3998
136,0.0020,0.0403,0.4389,0.3758,1.7857,1.6441,1.1596,5.1645,15.3660,3.4654
137,0.0051,0.0308,0.4174,0.3275,1.7098,1.8581,1.0865,10.6488,13.3162,1.5403
138,0.0027,0.0276,0.4678,0.4031,1.5312,1.6772,1.6149,17.1671,3.9858,6.1797
139,0.0022,0.0289,0.4619,0.3368,1.7224,1.6807,1.3524,7.5044,4.2201,3.9822
140,0.0034,0.0278,0.4125,0.3670,1.3992,1.9391,1.2289,7.4802,9.2591,6.3156
141,0.0031,0.0213,0.4959,0.3751,1.6646,1.7466,1.3095,11.2506,7.0475,1.9816
142,0.0022,0.0303,0.4766,0.3505,1.9180,1.5775,1.2202,7.0886,3.1758,2.4210
143,0.0069,0.0268,0.4671,0.3088,2.0097,1.5662,1.2243,11.9559,5.2932,2.5839
144,0.0025,0.0371,0.4794,0.2808,1.5222,2.0016,1.3470,10.3841,6.0739,3.1486
145,0.0041,0.0275,0.4529,0.3154,1.5875,2.0060,1.3122,5.2747,7.3233,2.0641
146,0.0040,0.0300,0.4411,0.3669,1.5608,1.8080,1.1621,10.4826,16.3143,4.2781
147,0.0036,0.0282,0.4788,0.3466,1.4331,2.1006,1.3363,4.6631,3.3641,9.9785
148,0.0071,0.0358,0.4010,0.3592,1.7326,2.0438,1.3634,12.2709,5.8094,8.1625
149,0.0088,0.0268,0.4944,0.3139,2.1741,1.8020,1.2339,17.5418,14.9214,3.2305
150,0.0063,0.0332,0.4260,0.3435,1.7101,1.6654,1.7099,7.5080,26.9778,3.7874
151,0.0027,0.0261,0.4616,0.3904,2.0797,1.7014,1.1977,8.3628,8.8429,4.2609
152,0.0057,0.0252,0.4729,0.3476,2.0103,1.5298,1.1950,10.7848,2.3528,7.8029
153,0.0032,0.0244,0.4825,0.4057,1.3981,2.2075,1.6540,15.8683,17.3501,1.5502
154,0.0038,0.0213,0.4120,0.3433,1.5259,1.6195,1.2928,15.5987,21.0314,6.1334
155,0.0061,0.0348,0.4060,0.3883,1.5493,1.7525,1.1939,2.7650,6.1842,4.4921
156,0.0018,0.0265,0.4476,0.3405,1.7967,1.6998,2.1225,10.2520,6.1242,6.7211
157,0.0045,0.0267,0.4134,0.3553,1.5712,1.7437,1.2103,3.9249,8.5397,7.6134
158,0.0032,0.0268,0.4393,0.3551,1.8736,1.4924,1.4434,5.4960,5.2840,6.9823
159,0.0015,0.0205,0.4672,0.4005,1.3495,1.5311,1.4990,6.8804,12.0706,4.3905
160,0.0079,0.0319,0.4721,0.3710,1.7376,1.9718,1.3290,5.8657,12.0785,2.6848
161,0.0036,0.0175,0.4128,0.3459,2.1484,1.6185,1.5184,9.7841,13.3585,5.8857
162,0.0013,0.0213,0.5519,0.3950,1.8203,1.7199,1.1936,7.2306,8.3145,2.4375
163,0.0023,0.0298,0.4569,0.3421,1.4940,2.2699,1.5460,12.7302,2.6782,3.7264
164,0.0014,0.0241,0.4558,0.3640,1.4630,2.3093,1.3450,13.3647,5.4696,6.5723
165,0.0012,0.0335,0.4401,0.3665,2.0585,1.4413,1.3863,8.7545,7.9856,4.4109
166,0.0039,0.0305,0.4315,0.3751,1.5878,1.8902,0.9990,8.0739,4.3079,6.0531
167,0.0059,0.0219,0.3943,0.3496,1.8811,1.4934,1.2763,16.7226,14.2229,2.6837
168,0.0026,0.0333,0.3947,0.3395,1.7825,1.6900,1.3530,4.8453,12.6326,3.6261
169,0.0148,0.0252,0.4290,0.3039,2.0349,1.7941,1.4271,11.3031,9.8443,3.2514
170,0.0043,0.0266,0.4402,0.3255,1.7182,1.6443,2.9857,6.4950,13.7112,8.4102
171,0.0024,0.0286,0.4333,0.2961,1.9242,1.7782,1.6665,11.7420,4.6697,5.8082
172,0.0029,0.0185,0.4636,0.3447,1.5701,1.7041,1.2562,5.1036,11.7375,1.6528
173,0.0043,0.0298,0.4331,0.4094,1.9253,1.8719,1.2968,7.2176,10.1319,3.9518
174,0.0016,0.0201,0.4459,0.3256,1.7210,1.9298,1.4269,7.1125,4.1315,2.2575
175,0.0081,0.0336,0.4100,0.3736,1.6256,1.7934,1.6587,6.9675,11.7467,7.9359
176,0.0019,0.0257,0.3952,0.3299,1.5555,1.6418,1.5961,6.3381,9.4319,4.7798
177,0.0108,0.0277,0.4342,0.3077,1.7568,1.5957,1.0878,12.5223,6.8883,14.1496
178,0.0053,0.0365,0.4749,0.3412,1.8185,2.1254,1.3178,9.5321,4.7844,1.5673
179,0.0038,0.0278,0.4274,0.3086,1.6480,1.7629,1.1918,9.7934,8.7205,4.7855
180,0.0039,0.0307,0.5241,0.3400,2.2037,1.7329,2.0150,8.5161,10.3808,4.1484
181,0.0078,0.0196,0.4805,0.3630,1.6473,1.7384,1.3442,4.7969,14.9632,3.9697
182,0.0017,0.0300,0.4664,0.2922,1.5991,1.6407,1.3541,20.7732,10.6938,25.6833
183,0.0014,0.0178,0.4487,0.3156,1.7229,1.9041,1.3449,5.1520,6.6805,5.6397
184,0.0028,0.0288,0.4064,0.3147,1.5628,1.7672,1.1688,6.9872,14.4503,3.6567
185,0.0024,0.0279,0.4945,0.3360,1.7569,1.7930,1.4310,7.6107,8.7668,4.6228
186,0.0015,0.0252,0.4537,0.3273,1.8985,1.6539,1.5756,9.3454,3.4669,7.8866
187,0.0024,0.0256,0.4788,0.3221,1.6632,2.0685,1.6213,12.3575,10.9083,2.8118
188,0.0048,0.0182,0.4709,0.4099,1.7891,1.8062,1.6770,8.8346,21.9981,4.4960
189,0.0054,0.0363,0.4126,0.3563,1.6532,1.7663,1.1537,15.6048,9.5605,2.6315
190,0.0619,0.0170,0.3892,0.4163,1.6964,1.7413,1.3474,23.3417,14.9096,7.5559
191,0.0032,0.0383,0.5420,0.3234,1.6296,1.9558,1.2754,26.2802,68.1433,4.8996
192,0.0033,0.0164,0.4525,0.3262,1.6680,1.5823,1.4085,2.3914,18.3979,4.2307
193,0.0075,0.0234,0.4480,0.3263,1.5311,1.7780,1.4798,12.2013,17.1360,3.2822
194,0.0031,0.0347,0.4371,0.3661,1.6566,2.0484,1.4676,7.7896,7.1193,7.3352
195,0.0038,0.0208,0.4597,0.3039,2.0217,1.7728,1.2409,4.3141,6.4864,5.6937
196,0.0013,0.0225,0.4065,0.4035,1.6455,1.5990,1.3352,13.7945,6.2915,6.2284
197,0.0057,0.0170,0.4823,0.3254,2.0002,2.4998,1.2540,10.7456,10.6527,5.9865
198,0.0012,0.0191,0.4536,0.3163,1.6850,1.9344,1.6641,9.9735,6.3909,8.9716
199,0.0034,0.0245,0.4908,0.3843,1.7195,1.5546,1.4293,12.2427,14.2354,13.3778
200,0.0084,0.0250,0.4740,0.4427,1.6203,1.8093,1.4349,10.1144,5.0850,2.3596
201,0.0030,0.0241,0.4690,0.3503,1.6560,2.1466,1.4596,10.6254,13.0777,10.7225
202,0.0060,0.0293,0.4966,0.3620,1.7834,1.8022,1.3185,8.9129,7.2638,3.0289
203,0.0035,0.0360,0.4144,0.3477,1.8488,1.7871,1.4122,10.9095,13.8845,2.8220
204,0.0015,0.0230,0.4191,0.3105,1.5846,1.9862,1.6412,8.6630,8.5791,6.3567
205,0.0035,0.0313,0.4005,0.3622,1.9371,1.9743,1.8439,3.2275,21.6271,7.9172
206,0.0013,0.0216,0.4226,0.3214,2.6746,1.8378,1.7492,12.0478,7.5624,2.3659
207,0.0051,0.0293,0.4878,0.3532,2.3156,2.5347,2.0299,20.5457,16.0763,3.5755
208,0.0062,0.0249,0.4453,0.3228,1.8859,1.7557,1.1309,17.1067,8.0789,9.4525
209,0.0032,0.0213,0.5055,0.3347,1.9799,1.7397,1.6566,12.8879,8.6350,9.8652
210,0.0093,0.0306,0.5243,0.3819,1.6697,1.7396,1.2203,11.3589,10.7065,11.2464
211,0.0009,0.0244,0.4656,0.2944,1.9996,1.6076,1.2056,12.0005,39.0993,7.4382
212,0.0024,0.0359,0.5541,0.3565,1.9204,2.0134,1.3350,6.7042,10.2089,3.3367
213,0.0062,0.0261,0.4495,0.4234,1.9894,1.7674,1.5149,11.5704,13.2571,13.5564
214,0.0027,0.0149,0.3923,0.3460,1.6441,2.3773,1.3613,15.4928,13.4435,5.7317
215,0.0029,0.0204,0.4371,0.3035,1.9992,1.8756,1.4745,10.5832,7.3199,22.8689
216,0.0076,0.0142,0.4403,0.4193,1.5044,1.7953,1.3427,5.5425,5.8312,14.4928
217,0.0013,0.0252,0.4532,0.4234,1.7133,1.8635,1.3165,7.1833,10.1467,9.5688
218,0.0028,0.0238,0.4749,0.3305,1.7002,1.9678,1.3339,7.7204,7.1682,7.4454
219,0.0031,0.0264,0.5927,0.3456,2.2579,1.8610,1.7444,23.4778,20.8771,2.9470
220,0.0015,0.0241,0.4911,0.3623,1.6669,1.9826,1.3499,20.3808,24.5211,2.3211
221,0.0051,0.0251,0.4836,0.3185,1.7259,1.7710,1.7117,19.8446,30.3646,7.6398
222,0.0042,0.0196,0.4486,0.3722,1.8590,2.4828,1.3874,4.8878,12.1141,2.9202
223,0.0020,0.0137,0.4544,0.3221,1.7176,1.8287,1.4436,15.3307,5.7821,3.6103
224,0.0072,0.0176,0.4257,0.3778,2.2498,2.0066,1.1921,22.4432,11.1522,8.6317
225,0.0031,0.0148,0.4367,0.3706,1.9264,2.6485,1.3124,15.3595,19.6086,5.0682
226,0.0029,0.0265,0.4198,0.4005,1.6467,1.6810,1.9326,13.2811,3.2307,6.3530
227,0.0022,0.0143,0.4539,0.3883,1.9147,1.8312,1.5619,12.3618,5.6832,3.1408
228,0.0033,0.0232,0.4600,0.3808,1.4883,1.7722,1.2304,9.8838,18.3275,9.5869
229,0.0049,0.0216,0.4942,0.4045,2.5626,1.9339,1.5056,6.5324,6.4280,10.9784
230,0.0022,0.0161,0.4514,0.4259,1.5452,1.7999,1.4204,8.3457,17.0965,5.9155
231,0.0042,0.0233,0.5630,0.3744,1.9870,1.7049,1.9581,8.5481,4.6228,4.2655
232,0.0050,0.0166,0.4234,0.3552,1.9550,1.9461,2.0714,18.2880,14.5230,2.7884
233,0.0024,0.0250,0.5492,0.3740,3.3162,2.0912,1.3490,23.2261,12.3532,4.7447
234,0.0041,0.0198,0.4748,0.3876,1.6854,2.1775,1.2585,16.9088,12.8463,14.3348
235,0.0028,0.0204,0.4908,0.3649,2.0655,2.4132,1.3349,14.9515,7.0752,2.9295
236,0.0011,0.0187,0.4695,0.3530,1.8604,1.7269,1.6084,9.5567,14.7569,5.2711
237,0.0044,0.0264,0.4119,0.3680,1.6680,2.0090,1.1966,11.1479,8.7799,4.2439
238,0.0111,0.0186,0.4858,0.3515,1.9107,1.8850,1.5097,10.6482,8.1309,10.4231
239,0.0035,0.0227,0.4721,0.3559,1.6744,1.8375,1.2203,8.4078,22.4884,7.3420
240,0.0072,0.0318,0.4606,0.3724,1.8791,2.4412,1.4192,11.7329,8.3889,6.5187
241,0.0062,0.0271,0.5212,0.3398,1.6209,1.6951,1.7154,10.7563,19.6435,7.8388
242,0.0065,0.0210,0.4888,0.3984,2.1137,2.0422,1.4031,16.9164,9.7100,11.8949
243,0.0029,0.0181,0.4101,0.3236,2.1068,1.8035,1.2005,10.9147,9.1873,7.6200
244,0.0027,0.0192,0.4171,0.3245,2.0917,2.0870,1.3274,5.6470,11.4776,9.2314
245,0.0013,0.0235,0.4739,0.3275,1.9878,1.7327,1.6224,12.2670,5.2156,7.5971
246,0.0046,0.0207,0.4410,0.3441,1.8034,3.5492,1.1767,23.6587,14.3492,5.5800
247,0.0019,0.0266,0.4536,0.3517,2.5154,1.5720,1.2036,14.6561,4.2352,4.5152
248,0.0049,0.0184,0.4638,0.3812,1.6728,2.0090,1.3167,11.7125,9.6433,3.1209
249,0.0080,0.0160,0.4156,0.4246,2.2016,1.7945,1.2072,9.5130,12.5912,3.8522
250,0.0043,0.0313,0.4918,0.4032,1.5572,1.8192,1.4578,20.2826,32.8006,12.5076
251,0.0022,0.0211,0.4104,0.4007,1.7355,1.8215,1.3855,5.3694,16.3747,4.1742
252,0.0037,0.0165,0.4624,0.3311,1.6718,1.6956,1.6523,8.0866,12.8211,3.6920
253,0.0056,0.0148,0.4527,0.3451,1.7870,1.9457,1.2371,6.9109,11.4006,8.8788
254,0.0085,0.0166,0.4469,0.3611,1.9613,1.9708,1.7086,9.1476,16.7465,9.2153
255,0.0038,0.0170,0.5052,0.4033,1.9377,2.1891,1.4452,17.4228,14.6606,7.5384
256,0.0085,0.0220,0.4003,0.4392,1.5740,1.5928,1.4559,29.6945,21.2964,2.9123
257,0.0021,0.0207,0.5270,0.4221,1.9073,2.0103,1.2658,8.8867,19.6255,8.0717
258,0.0087,0.0257,0.4893,0.4210,1.8925,2.0195,1.5976,29.5538,15.6116,8.4466
259,0.0034,0.0195,0.4674,0.3622,2.3531,3.4416,1.3032,7.8868,16.4182,7.9271
260,0.0037,0.0180,0.4252,0.4006,1.5956,1.8025,1.4808,17.8982,12.2328,10.6735
261,0.0080,0.0148,0.5240,0.3495,1.5839,2.0469,1.5493,17.8402,4.8229,6.2309
262,0.0031,0.0267,0.4977,0.3812,1.8253,1.7939,1.7007,11.7145,4.1991,16.8165
263,0.0041,0.0286,0.4878,0.3793,1.8968,2.4317,1.4394,6.9787,7.2428,21.0739
264,0.0017,0.0271,0.4667,0.3505,1.7234,1.6600,1.4737,13.7491,5.7166,3.0947
265,0.0050,0.0115,0.4677,0.3014,1.6871,1.6582,1.9338,11.7535,7.3735,3.9264
266,0.0027,0.0228,0.4124,0.3016,1.8583,2.5906,1.3728,13.1634,25.3361,5.8684
