Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
114,0.0003,0.0004,0.0122,0.0137,0.0129,3.4503,3.5323,3.4068,4.0696,3.2677
115,0.0003,0.0003,0.0167,0.0086,0.0104,3.2815,3.2229,2.7140,3.2880,2.9242
116,0.0004,0.0003,0.0104,0.0113,0.0150,3.5109,2.9518,3.2958,3.2171,3.0682
117,0.0003,0.0003,0.0090,0.0097,0.0125,3.1636,3.1614,3.2054,3.3315,3.3827
118,0.0003,0.0005,0.0114,0.0119,0.0110,3.1273,3.8068,3.3207,4.1266,3.1109
119,0.0002,0.0004,0.0122,0.0078,0.0179,3.0368,3.1167,3.0506,3.3643,3.2899
120,0.0003,0.0002,0.0113,0.0098,0.0131,3.0989,3.8267,3.1343,3.2977,3.2571
121,0.0002,0.0003,0.0122,0.0129,0.0117,3.0483,3.3186,3.3033,3.2894,3.1897
122,0.0002,0.0004,0.0135,0.0101,0.0132,3.4173,3.1487,3.7085,3.1999,3.0059
123,0.0003,0.0003,0.0136,0.0111,0.0085,3.0985,3.0472,3.4131,3.6401,3.5531
124,0.0003,0.0003,0.0082,0.0117,0.0113,3.3021,3.3171,3.1245,3.0647,3.0891
125,0.0002,0.0003,0.0088,0.0115,0.0114,3.2633,3.4919,2.9980,3.5890,3.3003
126,0.0003,0.0007,0.0163,0.0173,0.0187,3.0880,3.3630,3.4047,3.2817,2.8243
127,0.0004,0.0004,0.0172,0.0117,0.0068,3.5942,2.8946,3.1031,3.6422,3.1361
128,0.0003,0.0004,0.0117,0.0082,0.0187,3.3050,4.0833,3.2298,3.1873,3.4605
129,0.0003,0.0003,0.0111,0.0096,0.0119,3.1635,3.2436,3.2032,3.2849,3.3448
130,0.0003,0.0002,0.0188,0.0141,0.0150,3.3731,2.8781,3.3333,3.1368,3.2555
131,0.0002,0.0003,0.0085,0.0094,0.0110,3.3298,3.4863,3.1513,3.0118,3.0978
132,0.0003,0.0003,0.0096,0.0130,0.0192,3.0961,3.5684,3.1946,3.3249,3.4404
133,0.0003,0.0004,0.0074,0.0131,0.0108,3.4787,3.2150,3.5024,3.4434,3.4508
134,0.0003,0.0003,0.0179,0.0109,0.0110,3.4837,3.4169,2.9082,3.3063,3.0200
135,0.0002,0.0003,0.0076,0.0097,0.0092,3.2368,3.1758,3.7431,3.0602,3.0975
136,0.0002,0.0003,0.0153,0.0084,0.0138,3.1536,2.8839,3.0192,3.2604,3.0557
137,0.0003,0.0004,0.0065,0.0179,0.0116,2.8819,3.6073,3.4163,3.9193,2.8903
138,0.0003,0.0003,0.0121,0.0060,0.0111,3.0532,3.3153,3.1921,3.4578,3.2545
139,0.0003,0.0003,0.0087,0.0077,0.0122,3.4828,3.5479,3.5529,3.1446,3.5417
140,0.0003,0.0003,0.0148,0.0113,0.0119,3.3184,3.5538,2.8442,3.2942,3.3678
141,0.0002,0.0003,0.0084,0.0066,0.0100,3.3323,2.9759,3.2898,3.3144,3.2884
142,0.0003,0.0003,0.0098,0.0101,0.0139,3.3273,3.4097,3.5851,3.2163,3.3138
143,0.0002,0.0003,0.0115,0.0099,0.0106,3.4467,3.2130,3.2541,3.5721,3.1231
144,0.0002,0.0002,0.0093,0.0122,0.0130,3.0110,3.7403,3.0284,3.1617,3.4770
145,0.0003,0.0002,0.0084,0.0076,0.0103,3.3469,3.8471,3.1369,4.1105,2.9668
146,0.0002,0.0003,0.0096,0.0114,0.0133,3.0424,2.9873,3.0331,3.2265,3.0225
147,0.0003,0.0003,0.0078,0.0094,0.0068,3.4137,3.2120,3.2114,3.4173,3.3601
148,0.0002,0.0003,0.0092,0.0117,0.0127,2.9858,2.9692,3.1156,3.8531,3.6720
149,0.0002,0.0003,0.0065,0.0100,0.0097,3.2682,3.6325,3.3451,3.3996,2.9925
150,0.0002,0.0003,0.0112,0.0089,0.0132,3.4377,3.1746,3.8051,2.9921,3.5242
151,0.0002,0.0003,0.0106,0.0108,0.0115,3.3290,3.5410,3.3035,3.4460,2.9670
152,0.0002,0.0002,0.0113,0.0071,0.0108,3.0548,3.2028,3.2940,3.5175,3.3823
153,0.0002,0.0003,0.0064,0.0100,0.0075,3.4324,3.5582,3.0080,3.0747,2.8749
154,0.0002,0.0003,0.0115,0.0080,0.0127,3.2418,3.0282,3.0848,3.2145,4.2220
155,0.0002,0.0002,0.0085,0.0069,0.0115,3.0069,3.6059,3.0574,3.8037,3.4603
156,0.0002,0.0003,0.0097,0.0122,0.0137,3.2744,3.2916,4.3777,3.5626,3.1931
157,0.0001,0.0002,0.0190,0.0089,0.0137,3.6086,3.1676,3.3088,2.8980,3.1200
158,0.0020,0.0002,0.0101,0.0106,0.0090,2.9307,3.5241,3.3280,3.3959,4.1214
159,0.0002,0.0003,0.0123,0.0056,0.0116,3.3831,3.1229,3.0919,3.4900,3.3716
160,0.0021,0.0002,0.0091,0.0157,0.0079,2.8157,3.4046,2.8553,3.2493,3.2962
161,0.0001,0.0002,0.0132,0.0106,0.0092,3.3239,3.0284,3.2588,3.3324,3.0704
162,0.0002,0.0018,0.0084,0.0096,0.0172,3.0782,3.6992,3.2394,3.4728,3.3511
163,0.0001,0.0003,0.0138,0.0059,0.0100,2.6619,3.0308,3.4355,3.5925,3.1822
164,0.0002,0.0002,0.0082,0.0093,0.0089,3.3508,3.1264,2.9648,3.5082,2.9608
165,0.0002,0.0002,0.0071,0.0095,0.0082,3.2396,3.7588,3.1603,3.1322,3.5369
166,0.0002,0.0002,0.0129,0.0121,0.0171,3.1257,3.7523,3.0991,2.9149,3.8762
167,0.0002,0.0002,0.0117,0.0090,0.0119,3.0987,3.5445,3.0818,3.8446,3.0881
168,0.0002,0.0002,0.0116,0.0166,0.0118,2.8988,2.9887,3.3385,3.3159,3.3329
169,0.0002,0.0003,0.0078,0.0056,0.0130,3.2463,3.3770,3.2223,3.6159,3.2638
170,0.0002,0.0013,0.0136,0.0085,0.0329,3.3965,3.4039,3.3180,3.5871,2.8161
171,0.0002,0.0003,0.0091,0.0102,0.0137,3.2238,2.9795,3.1325,3.2433,3.0538
172,0.0004,0.0002,0.0102,0.0154,0.0116,2.9958,3.1350,3.1665,3.0634,3.5393
173,0.0054,0.0041,0.0065,0.0099,0.0135,3.1245,3.0099,3.1522,3.1074,3.2223
174,0.0002,0.0003,0.0101,0.0113,0.0154,3.6807,3.2735,3.1440,3.6573,3.2690
175,0.0002,0.0002,0.0085,0.0071,0.0128,3.0564,4.1648,3.0244,3.4746,3.3604
176,0.0002,0.0002,0.0100,0.0089,0.0125,3.1862,3.2872,3.1026,3.3639,3.3105
177,0.0001,0.0002,0.0068,0.0082,0.0144,3.0855,3.5657,3.4942,3.4492,3.4836
178,0.0002,0.0001,0.0094,0.0073,0.0090,2.8402,3.4004,3.0115,3.1115,3.1919
179,0.0001,0.0002,0.0092,0.0064,0.0129,3.3452,3.5384,3.2471,3.4717,3.3117
180,0.0001,0.0002,0.0106,0.0147,0.0114,3.5485,2.8411,3.2185,3.4335,3.0518
181,0.0002,0.0003,0.0085,0.0074,0.0096,3.1194,3.5461,3.3147,3.4181,3.2734
182,0.0001,0.0002,0.0093,0.0092,0.0126,3.2837,3.2734,3.3773,3.6255,3.2982
183,0.0002,0.0002,0.0081,0.0085,0.0089,3.1201,3.2149,3.3091,3.1819,3.0159
184,0.0005,0.0001,0.0069,0.0133,0.0147,3.0361,3.4980,3.0662,3.6917,3.6120
185,0.0002,0.0002,0.0065,0.0101,0.0100,3.3203,3.5895,3.3724,3.0493,3.4281
186,0.0002,0.0002,0.0091,0.0078,0.0112,3.6015,3.3792,3.1234,3.1466,3.5971
187,0.0002,0.0002,0.0078,0.0070,0.0122,3.3638,3.3629,3.3546,3.4608,4.0180
188,0.0002,0.0002,0.0061,0.0096,0.0106,2.9430,3.2932,3.2189,3.4476,3.8994
189,0.0002,0.0002,0.0121,0.0138,0.0103,3.6947,3.2191,3.2194,3.6241,3.0205
190,0.0009,0.0002,0.0093,0.0095,0.0100,3.4235,3.1701,3.1804,3.3994,3.1479
191,0.0001,0.0001,0.0083,0.0092,0.0079,3.1909,3.0785,3.7188,3.6778,3.3601
192,0.0002,0.0002,0.0150,0.0080,0.0164,3.4009,2.8764,3.0713,3.8027,3.3110
193,0.0001,0.0005,0.0086,0.0069,0.0078,2.9989,3.6328,3.7128,3.1157,3.2314
194,0.0001,0.0003,0.0110,0.0133,0.0108,3.3502,3.8978,3.2211,3.3612,3.1464
195,0.0001,0.0002,0.0080,0.0141,0.0078,3.0490,3.6433,3.0756,3.5026,3.7048
196,0.0001,0.0003,0.0171,0.0154,0.0160,3.3683,3.5622,2.9560,3.1154,3.4616
197,0.0001,0.0002,0.0071,0.0099,0.0115,3.6014,3.4297,3.1774,3.2308,3.2351
198,0.0001,0.0002,0.0090,0.0100,0.0082,2.8966,3.4128,3.3765,3.8285,3.7408
199,0.0002,0.0002,0.0187,0.0142,0.0120,3.3527,3.2046,3.0888,3.2060,3.4975
200,0.0024,0.0002,0.0135,0.0113,0.0109,3.3162,3.1721,3.6819,3.4607,3.1767
