Round,Aggregated Test Loss,Aggregated Test Acc
1,4.456,0.0546
2,3.5835,0.1857
3,3.3212,0.2245
4,3.1543,0.2559
5,3.0092,0.2899
6,3.0806,0.2843
7,3.0178,0.2943
8,2.9075,0.3165
9,2.9034,0.314
10,2.8187,0.3332
11,2.8704,0.3183
12,2.7997,0.3257
13,2.8455,0.342
14,2.8196,0.3379
15,2.7457,0.345
16,2.8814,0.3404
17,2.8705,0.3388
18,2.7131,0.3457
19,2.9621,0.3397
20,2.7108,0.3624
21,2.7335,0.3589
22,2.684,0.358
23,2.6184,0.3723
24,2.7982,0.3453
25,2.7852,0.3588
26,2.5549,0.386
27,2.7504,0.3633
28,2.6332,0.3733
29,2.6468,0.3678
30,2.6743,0.3658
31,2.8251,0.3622
32,2.6244,0.372
33,2.7055,0.3809
34,2.6647,0.359
35,2.5903,0.3765
36,2.5484,0.3934
37,2.6162,0.3829
38,2.651,0.3801
39,2.6656,0.3809
40,2.5354,0.3876
41,2.5286,0.378
42,2.6302,0.3746
43,2.5818,0.3739
44,2.6954,0.3852
45,2.5951,0.388
46,2.5522,0.3829
47,2.571,0.3959
48,2.5715,0.3866
49,2.798,0.3621
50,2.5162,0.3873
51,2.725,0.3805
52,2.5538,0.3809
53,2.7197,0.3793
54,2.666,0.3654
55,2.4839,0.3961
56,2.6809,0.3853
57,2.4968,0.3992
58,2.5481,0.3941
59,2.4685,0.4065
60,2.5014,0.4077
61,2.6044,0.3901
62,2.4732,0.4011
63,2.3838,0.4195
64,2.5407,0.4125
65,2.4775,0.3965
66,2.5829,0.3892
67,2.4992,0.4118
68,2.7156,0.4021
69,2.4603,0.4026
70,2.4398,0.4055
71,2.6588,0.3795
72,2.5235,0.3975
73,2.412,0.421
74,2.6289,0.3922
75,2.5596,0.3933
76,2.446,0.414
77,2.6833,0.3763
78,2.7814,0.3827
79,2.6332,0.3832
80,2.4055,0.414
81,2.387,0.4139
82,2.305,0.429
83,2.4226,0.4077
84,2.4405,0.398
85,2.5849,0.3925
86,2.522,0.4024
87,2.623,0.412
88,2.8641,0.3455
89,2.6631,0.3991
90,2.4947,0.4065
91,2.5485,0.3971
92,2.379,0.4222
93,2.4304,0.4096
94,2.7302,0.3792
95,2.5856,0.4139
96,2.5022,0.416
97,2.5051,0.396
98,2.5516,0.3929
99,2.3505,0.4263
100,2.4664,0.4018
101,2.3625,0.4084
102,2.4387,0.4136
103,2.4376,0.4145
104,2.4381,0.4211
105,2.433,0.4013
106,2.3791,0.4195
107,2.6364,0.4064
108,2.5098,0.4089
109,2.3826,0.4214
110,2.5007,0.4116
111,2.4442,0.4177
112,2.3681,0.4179
113,2.6046,0.4184
114,2.4395,0.4164
115,2.4118,0.4188
116,2.4193,0.4218
117,2.3899,0.42
118,2.4232,0.4181
119,2.3421,0.4238
120,2.4882,0.413
121,2.4625,0.4209
122,2.4595,0.4115
123,2.3388,0.4312
124,2.769,0.3977
125,2.6705,0.3956
126,2.5035,0.4059
127,2.4599,0.4251
128,2.4861,0.417
129,2.5013,0.4245
130,2.3911,0.4233
131,2.3307,0.4302
132,2.4965,0.4155
133,2.2875,0.4355
134,2.266,0.4383
135,2.3261,0.4295
136,2.3612,0.4303
137,2.2519,0.4414
138,2.2613,0.4378
139,2.521,0.4109
140,2.3412,0.4355
141,2.4731,0.4236
142,2.5453,0.3966
143,2.3884,0.4156
144,2.4843,0.4253
