Round,Aggregated Test Loss,Aggregated Test Acc
1,5.1747,0.0877
2,5.9478,0.1373
3,7.2916,0.1404
4,8.0723,0.1433
5,8.4887,0.1453
6,8.6543,0.1415
7,9.027,0.1411
8,9.1936,0.1379
9,9.3823,0.1391
10,9.4127,0.1416
11,9.1952,0.1401
12,9.073,0.1453
13,9.2406,0.1414
14,9.1213,0.1433
15,9.184,0.1395
16,9.1127,0.1393
17,9.2441,0.1418
18,9.132,0.1414
19,9.1975,0.1355
20,9.1443,0.1386
21,8.9504,0.1419
22,9.1156,0.1412
23,9.0905,0.143
24,8.9624,0.1457
25,9.026,0.1456
26,9.0691,0.1495
27,9.2496,0.138
28,9.2637,0.1392
29,9.2527,0.139
30,9.4045,0.1389
31,9.3485,0.1373
32,9.5211,0.1401
33,9.3537,0.1361
34,9.4701,0.1333
35,9.5229,0.1336
36,9.3891,0.1371
37,9.5098,0.14
38,9.5251,0.136
39,9.4828,0.1343
40,9.5569,0.1415
41,9.5624,0.1384
42,9.7444,0.1371
43,9.5237,0.1322
44,9.5125,0.1366
45,9.7912,0.1278
46,9.7772,0.1318
47,9.8131,0.1325
48,9.5131,0.1344
49,9.9352,0.1311
50,9.8015,0.1282
51,9.9494,0.1281
52,10.1132,0.1291
53,9.8447,0.13
54,9.8025,0.1251
55,9.7468,0.1331
56,10.1699,0.1248
57,9.9852,0.1304
58,10.1821,0.1292
59,10.1483,0.1297
60,10.0949,0.13
61,10.0981,0.1274
62,9.9142,0.1257
63,10.25,0.1268
64,10.2084,0.1234
65,10.1924,0.1284
66,10.4589,0.125
67,10.0693,0.1297
68,10.4183,0.1267
69,10.402,0.128
70,10.4769,0.126
71,10.3471,0.1289
72,10.2068,0.1243
73,10.1711,0.1276
74,10.2158,0.1297
75,10.2093,0.127
76,10.5199,0.1213
77,10.3141,0.1288
78,10.2718,0.1268
79,10.2913,0.1262
80,10.3957,0.1282
81,10.3046,0.1279
82,10.5372,0.1251
83,10.4208,0.1222
84,10.6676,0.1278
85,10.3383,0.1292
86,10.3784,0.1268
87,10.4453,0.1222
88,10.3416,0.128
89,10.2756,0.1282
90,10.2867,0.13
91,10.3514,0.131
92,10.2699,0.1283
93,10.4595,0.1224
94,10.4753,0.1232
95,10.3709,0.1237
96,10.4891,0.1262
97,10.5217,0.12
98,10.412,0.131
99,10.2833,0.127
100,10.5395,0.1242
101,10.512,0.1278
102,10.363,0.1297
103,10.5985,0.1238
104,10.2657,0.1315
105,10.2805,0.1252
106,10.4797,0.1242
107,10.3771,0.131
108,10.363,0.1295
109,10.3835,0.1304
110,10.4607,0.1264
111,10.1702,0.1293
112,10.3812,0.1291
113,10.3798,0.1308
114,10.2756,0.1288
115,10.4505,0.1253
116,10.4179,0.1276
117,10.6404,0.119
118,10.4401,0.124
119,10.4398,0.1249
120,10.3513,0.13
121,10.4437,0.1257
122,10.3724,0.1275
123,10.4782,0.1293
124,10.2637,0.1258
125,10.2911,0.1279
126,10.353,0.1284
127,10.3385,0.1239
128,10.3584,0.1298
129,10.2949,0.1288
130,10.4383,0.1275
131,10.3697,0.1276
132,10.4309,0.1309
133,10.4922,0.1319
134,10.4249,0.1286
135,10.4159,0.1274
136,10.2629,0.1329
137,10.3488,0.1297
138,10.2634,0.1325
139,10.0387,0.132
140,10.2453,0.1312
141,10.2167,0.1336
142,10.3875,0.1262
143,10.5185,0.1252
144,10.7069,0.1238
145,10.193,0.132
146,10.5089,0.1244
147,10.7786,0.1229
148,10.4912,0.1246
149,10.573,0.1319
150,10.483,0.1276
151,10.3299,0.1346
152,10.3462,0.1307
153,10.384,0.1318
154,10.5328,0.1291
155,10.4994,0.1291
156,10.214,0.1301
157,10.0855,0.1307
158,10.2443,0.1323
159,10.4919,0.1299
160,10.293,0.1345
161,10.3679,0.1266
162,10.4678,0.1245
163,10.3913,0.1247
164,10.5582,0.1237
165,10.5188,0.1275
166,10.5294,0.1264
167,10.2728,0.1265
168,10.3607,0.1331
169,10.2176,0.138
170,10.3102,0.1311
171,10.5158,0.1296
172,10.5794,0.1229
173,10.5098,0.1243
174,10.3586,0.124
175,10.2122,0.1284
176,10.2263,0.131
177,10.5069,0.1273
178,10.4877,0.1304
179,10.5154,0.1292
180,10.5195,0.1314
181,10.3765,0.1326
182,10.3681,0.1328
183,10.1125,0.1351
184,10.2231,0.1323
185,10.404,0.1281
186,10.6556,0.1276
187,10.4892,0.1312
188,10.5576,0.131
189,10.4205,0.1313
190,10.4661,0.1273
191,10.264,0.1374
192,10.1542,0.1388
193,10.3237,0.1334
194,10.5991,0.1305
195,10.3565,0.1364
196,10.4129,0.1287
197,10.4181,0.1336
198,10.2779,0.1329
199,10.3951,0.1345
200,10.5519,0.1278
201,10.5662,0.1319
202,10.4393,0.1302
203,10.3992,0.1341
204,10.3762,0.1371
