Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
33,0.3344,0.2902,0.7457,0.7086,0.6708,2.1122,2.1811,1.7448,1.9407,2.2828
34,0.3467,0.2832,0.7922,0.6955,0.6625,2.7285,3.8062,3.4251,2.8022,2.3328
35,0.3852,0.3061,0.6619,0.6677,0.6556,3.9447,2.2025,3.3117,2.2046,2.5892
36,0.3235,0.2701,0.7360,0.6759,0.6759,2.6960,1.9516,2.8122,2.0463,2.3048
37,0.2875,0.2649,0.6696,0.6378,0.6789,2.3556,2.5447,2.9663,2.8550,2.3640
38,0.2457,0.2260,0.6966,0.6610,0.6730,2.5724,3.6738,2.4970,4.2768,3.6904
39,0.2378,0.2591,0.6788,0.6159,0.6595,2.2324,2.3012,2.6398,2.0684,2.2903
40,0.2436,0.2465,0.6490,0.6469,0.7321,2.2272,3.1880,2.5389,1.7199,3.3383
41,0.2203,0.1889,0.6762,0.6530,0.6127,3.5792,2.4935,2.1697,2.2248,2.7435
42,0.2163,0.1924,0.6664,0.7100,0.6457,2.6521,1.9394,2.4021,2.0220,2.9937
43,0.2029,0.1804,0.7056,0.7123,0.6565,3.1652,2.8124,4.4115,3.6089,3.5405
44,0.1794,0.1640,0.6904,0.6107,0.6055,3.2230,3.3356,2.9495,4.7941,3.1816
45,0.1740,0.1624,0.6899,0.6411,0.6755,3.2932,3.4803,2.6627,2.7923,2.2404
46,0.1425,0.1482,0.6626,0.5869,0.5985,2.3177,3.4761,3.4267,2.0874,3.4139
47,0.1603,0.1656,0.6355,0.6432,0.6023,2.7138,3.4704,2.7145,3.0119,2.6684
48,0.1358,0.1421,0.6106,0.5794,0.7087,3.4439,4.1362,3.4161,3.4657,3.4027
49,0.1651,0.1221,0.6368,0.5911,0.6068,5.4995,3.5517,2.9980,3.8813,5.6825
50,0.1403,0.1257,0.6691,0.6924,0.6246,4.2670,3.5147,2.9982,4.1648,5.5520
51,0.1330,0.1321,0.6484,0.5864,0.6733,6.4284,5.0998,5.7393,3.7065,9.3115
52,0.1252,0.1057,0.6785,0.5493,0.6218,7.5732,17.9452,5.8721,7.1682,4.7996
53,0.1048,0.1082,0.6368,0.6232,0.6164,9.1636,4.8421,10.7549,7.2628,4.7699
54,0.1169,0.0947,0.6268,0.6635,0.6103,12.3735,5.1255,29.4870,10.7685,8.5140
55,0.1049,0.1000,0.6356,0.5607,0.6489,19.0413,9.6276,9.7411,13.2084,10.7260
56,0.0890,0.0845,0.6201,0.5885,0.6713,17.3161,5.4438,11.7404,13.3921,9.7409
57,0.0857,0.0853,0.5521,0.6077,0.6106,10.1262,8.1567,13.7301,6.3863,8.0180
58,0.0849,0.1059,0.6294,0.5688,0.6210,12.1692,6.2632,5.6990,4.7912,10.4205
59,0.0867,0.0812,0.6348,0.6928,0.6328,10.5479,4.6130,5.1879,8.1203,13.8049
60,0.0667,0.0729,0.6208,0.5466,0.5645,16.0737,14.3416,9.6261,7.9936,17.3358
61,0.0846,0.0757,0.6178,0.5888,0.5604,10.8710,8.1425,10.8950,9.4812,10.3768
62,0.0714,0.0800,0.5932,0.5376,0.5881,7.7989,14.9590,13.1000,4.5856,16.4301
63,0.0723,0.1041,0.5869,0.5335,0.6631,19.5018,8.8106,10.0295,5.6360,6.7656
64,0.0670,0.0618,0.5781,0.6107,0.6138,6.2491,7.8380,7.6995,14.8360,10.0552
65,0.0653,0.0560,0.6332,0.6268,0.5917,14.6490,6.1461,13.5593,6.7029,11.3495
66,0.0445,0.0428,0.6049,0.5882,0.6057,9.1393,23.9588,9.3335,6.8184,7.2019
67,0.0595,0.0591,0.5698,0.5849,0.5725,80.7471,26.5503,9.6079,9.6398,16.6041
68,0.0418,0.0413,0.6086,0.6431,0.5623,7.1454,14.4527,5.2613,8.1693,14.1413
69,0.0525,0.0586,0.6405,0.5827,0.5610,9.2042,13.1756,16.0275,28.6743,16.1267
70,0.0428,0.0407,0.5893,0.6033,0.5781,9.0246,12.8985,13.2494,21.6993,9.0338
71,0.0620,0.0490,0.6723,0.6501,0.6099,10.6468,9.0530,11.5991,11.2358,6.4371
72,0.0404,0.0324,0.6135,0.6210,0.5652,9.6209,11.3666,11.1990,10.8136,16.8760
73,0.0384,0.0384,0.6390,0.6023,0.5892,9.3399,7.1025,9.2349,14.0200,9.2643
74,0.0360,0.0379,0.5744,0.5742,0.5930,27.6163,15.2868,22.5891,6.1391,12.7150
75,0.0636,0.0506,0.6852,0.6588,0.6223,9.9037,12.4424,10.5581,9.5037,9.7106
76,0.0387,0.0495,0.6561,0.6089,0.5547,14.4235,8.6073,11.2366,9.3237,7.0795
77,0.0429,0.0338,0.5894,0.5969,0.5641,9.8194,37.4382,36.7147,22.7174,13.9122
78,0.0332,0.0476,0.5631,0.5547,0.5562,5.3282,15.1785,6.1038,8.1322,11.3926
79,0.0356,0.0312,0.6124,0.5259,0.6095,5.8846,16.0927,12.1872,15.6747,9.7329
80,0.0314,0.0303,0.6880,0.5249,0.5511,13.7678,18.6827,7.0381,12.1835,8.3773
81,0.0348,0.0440,0.6030,0.5495,0.5393,9.6628,5.9151,9.3854,8.5211,8.3824
82,0.0323,0.0299,0.5686,0.5692,0.5740,31.7864,21.7230,9.2729,10.9773,9.2289
83,0.0245,0.0281,0.6157,0.5855,0.5948,5.8562,6.8521,20.2472,7.3344,9.9857
84,0.0353,0.0291,0.5286,0.5315,0.5866,29.8534,21.9110,8.2103,7.3186,7.9415
85,0.0329,0.0359,0.5893,0.5389,0.5720,10.5877,7.3001,16.9314,8.6903,9.0060
86,0.0253,0.0337,0.6311,0.5291,0.5519,6.9595,32.2808,6.3112,10.2194,23.0773
87,0.0313,0.0254,0.5514,0.5343,0.5859,11.5938,6.1330,11.2201,9.4012,6.8827
88,0.0296,0.0253,0.5668,0.5425,0.5598,14.8195,19.5462,15.9033,14.0230,8.7021
89,0.0265,0.0214,0.5815,0.5525,0.5286,11.6913,8.7448,8.7945,8.8141,8.6369
90,0.0309,0.0264,0.5326,0.5227,0.5807,6.9669,23.9823,26.2295,8.5895,13.2488
91,0.0289,0.0188,0.5594,0.5605,0.5418,13.8293,17.6296,9.3183,12.3244,10.2853
92,0.0195,0.0313,0.6164,0.5383,0.5691,9.1264,17.6617,10.5871,8.3425,23.5534
93,0.0238,0.0260,0.6311,0.5189,0.5942,14.4811,20.8065,5.3695,9.6218,29.4919
94,0.0223,0.0203,0.5648,0.5512,0.5705,14.2743,17.8212,15.7239,8.3997,21.3329
95,0.0262,0.0273,0.5867,0.5467,0.6131,8.6488,31.7539,11.3902,10.2534,13.5214
96,0.0187,0.0198,0.5950,0.5104,0.5865,10.0246,28.1551,25.4851,13.8472,20.8483
97,0.0267,0.0176,0.5745,0.5416,0.5704,21.2979,16.8877,52.4109,10.1982,10.5294
98,0.0301,0.0219,0.6038,0.5208,0.5899,11.1930,9.6334,8.4518,17.0454,8.6150
99,0.0235,0.0192,0.5296,0.6136,0.5510,10.9014,30.8333,20.2766,46.2156,16.7097
100,0.0213,0.0185,0.5753,0.5357,0.6314,9.4597,9.4036,14.1362,7.8639,10.1860
101,0.0213,0.0185,0.5658,0.4966,0.5352,11.2541,34.1072,15.8011,12.7815,8.7670
102,0.0239,0.0224,0.5450,0.5415,0.5488,20.0008,21.6253,32.2464,36.7845,14.7722
103,0.0178,0.0147,0.5450,0.5593,0.4910,22.0728,25.8608,8.9668,20.6347,20.0334
104,0.0184,0.0235,0.5650,0.4904,0.6279,11.1222,10.3012,22.9983,8.5539,14.2628
105,0.0188,0.0182,0.5371,0.4999,0.5977,22.0925,21.0880,19.5831,27.8803,24.7986
106,0.0150,0.0173,0.5736,0.5177,0.6098,18.3243,22.9655,8.1519,18.5493,12.4968
107,0.0284,0.0257,0.6073,0.6657,0.5542,9.1459,11.5941,10.9549,25.0968,19.9137
108,0.0193,0.0215,0.5642,0.6202,0.5502,15.2022,10.9031,16.9911,11.3303,19.1494
109,0.0156,0.0161,0.5703,0.4989,0.5099,19.9282,10.7471,14.1971,12.1386,24.2798
110,0.0192,0.0150,0.5378,0.6503,0.5226,15.6900,13.3730,57.0683,23.7585,16.9115
111,0.0148,0.0133,0.5805,0.5566,0.5300,11.1554,10.2083,25.9112,8.9349,31.0744
112,0.0158,0.0145,0.5663,0.5500,0.5953,16.8357,10.5345,18.8557,15.9530,18.8538
113,0.0257,0.0166,0.5103,0.5216,0.5413,16.2744,28.1164,14.5153,17.7186,8.4476
114,0.0180,0.0189,0.5194,0.5253,0.5704,31.7515,24.7859,46.6023,19.4311,13.8595
115,0.0152,0.0203,0.5687,0.5134,0.5330,13.6009,15.2882,10.6226,14.3154,17.2222
116,0.0160,0.0184,0.5038,0.5061,0.5338,15.0348,10.2491,78.1468,12.1608,12.5591
117,0.0177,0.0116,0.5027,0.5939,0.6003,15.6379,18.1609,16.4421,16.2361,16.6437
118,0.0110,0.0181,0.5680,0.5513,0.5012,11.7313,33.4341,11.5174,15.0342,23.9820
119,0.0118,0.0319,0.5447,0.6003,0.5387,14.1316,20.9020,10.5733,13.9581,22.1754
120,0.0096,0.0150,0.5059,0.5339,0.6099,41.6738,51.0815,29.9131,14.0022,13.7135
121,0.0109,0.0112,0.5908,0.5093,0.4762,26.0763,11.3385,41.9445,14.6694,14.1166
122,0.0130,0.0180,0.5521,0.5053,0.5449,50.5547,19.5660,40.9935,62.1025,45.8855
123,0.0097,0.0139,0.4961,0.5453,0.5392,12.9276,20.8359,18.2944,17.0636,18.5055
124,0.0157,0.0160,0.5361,0.5293,0.5217,29.0812,9.6923,10.7790,15.6918,34.7288
125,0.0127,0.0093,0.4920,0.5266,0.5220,13.9125,8.4677,20.1735,30.2064,14.5002
126,0.0141,0.0177,0.5067,0.5412,0.4988,42.1639,24.3896,13.6312,15.1419,26.2612
127,0.0142,0.0155,0.5668,0.5446,0.5681,27.3961,12.8479,10.8706,13.1838,13.8956
128,0.0191,0.0115,0.5301,0.4899,0.5569,12.7405,15.2628,11.9886,18.7747,12.4622
129,0.0131,0.0168,0.5535,0.4982,0.5158,18.7237,14.3529,16.8920,9.9719,14.9666
130,0.0130,0.0182,0.4791,0.5350,0.5228,18.3979,17.3991,35.6882,10.1543,39.0794
131,0.0093,0.0135,0.5325,0.4741,0.5365,31.7020,22.6452,38.9479,25.1331,16.6990
132,0.0174,0.0156,0.4883,0.5119,0.5099,21.5915,9.6730,18.8541,13.9532,40.6063
133,0.0157,0.0152,0.4600,0.5835,0.4768,37.3918,14.8657,9.3433,13.8224,17.4831
134,0.0114,0.0083,0.5121,0.4890,0.5485,12.4748,14.1898,13.2020,19.6613,14.7504
135,0.0146,0.0144,0.5284,0.4904,0.5912,30.9468,68.2995,21.5834,8.5421,15.7355
136,0.0232,0.0137,0.5484,0.5435,0.5222,21.1886,12.0569,19.3540,50.5264,24.7526
137,0.0123,0.0123,0.5195,0.4870,0.4978,14.3719,12.7480,22.3157,26.5115,21.5728
138,0.0166,0.0122,0.5788,0.5649,0.4892,11.4221,50.0265,18.1746,8.3895,27.1154
139,0.0089,0.0093,0.5590,0.5538,0.4985,29.8166,10.0001,21.0547,13.1847,17.6881
140,0.0119,0.0086,0.4852,0.5305,0.5457,21.4090,19.7910,15.3392,21.7208,16.0895
141,0.0097,0.0211,0.5095,0.4958,0.5364,27.0239,15.2632,16.3186,18.3048,27.4356
142,0.0134,0.0143,0.5624,0.4820,0.5583,31.9277,28.8225,14.5945,7.6112,44.6114
143,0.0129,0.0128,0.5171,0.5335,0.4903,18.7233,24.2076,72.7410,17.6005,9.1488
144,0.0110,0.0073,0.4898,0.5118,0.5803,12.7854,34.6014,10.0584,8.3070,18.5220
145,0.0134,0.0065,0.5446,0.4823,0.5593,10.2779,13.6746,16.9520,21.7772,27.2913
146,0.0133,0.0073,0.4934,0.5864,0.5077,30.4205,17.3336,13.1993,11.5765,19.5448
147,0.0088,0.0119,0.4872,0.5050,0.4511,22.3337,19.1123,15.2540,17.3874,11.5677
148,0.0065,0.0093,0.4999,0.4841,0.6071,41.7974,23.5058,24.8022,22.2757,14.3782
149,0.0160,0.0089,0.5239,0.4883,0.5473,13.1125,8.8374,10.3856,31.0196,21.6328
150,0.0086,0.0093,0.4723,0.5296,0.5165,30.2427,44.3287,15.8970,11.7640,8.5916
151,0.0092,0.0075,0.5528,0.4943,0.5786,15.5687,28.2326,22.1470,22.6165,19.1304
152,0.0093,0.0113,0.5223,0.5257,0.5629,13.8063,12.4507,20.1567,35.5624,10.9032
153,0.0119,0.0085,0.5095,0.4645,0.5221,11.4747,34.8899,17.8634,12.4611,15.6505
154,0.0216,0.0083,0.5149,0.5268,0.5129,13.8970,24.0053,8.8812,16.2656,28.6576
155,0.0092,0.0088,0.5352,0.5436,0.4596,9.2070,30.2735,12.2366,16.2193,24.7682
156,0.0162,0.0161,0.5231,0.4929,0.4488,16.1328,20.1140,12.0057,10.1432,10.0612
157,0.0069,0.0102,0.4640,0.5056,0.5479,18.8416,19.6895,15.1482,17.0221,35.7244
158,0.0080,0.0118,0.5575,0.5544,0.4738,10.3309,29.6189,45.7767,13.2166,10.8125
159,0.0156,0.0157,0.5099,0.5923,0.4633,13.1801,39.3548,21.0260,11.9744,12.5786
160,0.0138,0.0120,0.5134,0.5739,0.5261,18.1511,8.9787,9.3009,12.2017,21.9807
161,0.0148,0.0101,0.4897,0.4985,0.5547,13.9964,17.2578,21.3321,20.0472,10.0361
162,0.0101,0.0072,0.5295,0.5706,0.5066,33.9466,20.8305,9.6005,32.5540,27.1941
163,0.0090,0.0100,0.5141,0.4934,0.5092,12.0188,90.7552,16.2244,29.2077,12.6398
164,0.0062,0.0063,0.4498,0.4803,0.5201,18.2208,21.4696,25.0102,13.9440,23.2795
165,0.0122,0.0088,0.4711,0.4874,0.5302,13.5601,16.5291,28.0769,16.0381,28.3057
166,0.0115,0.0099,0.4871,0.5071,0.4658,29.8748,15.6151,38.8385,22.9652,21.4168
167,0.0088,0.0073,0.5027,0.4731,0.4722,10.8677,9.4422,12.1889,22.1722,11.3932
168,0.0114,0.0182,0.4755,0.4719,0.5427,16.1281,38.6581,16.1237,13.3687,29.9521
169,0.0100,0.0099,0.4930,0.5118,0.4701,21.6178,20.6255,20.4293,15.8613,20.8260
170,0.0064,0.0092,0.5175,0.4720,0.5570,12.8632,67.5081,39.5308,28.7831,10.7234
171,0.0161,0.0115,0.4735,0.4728,0.5380,14.7409,12.9640,20.9496,17.2845,14.7714
172,0.0072,0.0074,0.5233,0.5089,0.5316,29.0115,17.0197,31.9574,67.8040,16.0099
173,0.0081,0.0101,0.5027,0.4860,0.4592,23.9199,14.6883,27.9376,19.9012,17.4877
174,0.0097,0.0061,0.5036,0.4823,0.4667,19.3841,27.1517,18.4118,19.5561,15.9944
175,0.0081,0.0093,0.4767,0.5083,0.5285,31.2447,26.7806,13.5790,27.0741,44.6368
176,0.0073,0.0078,0.4820,0.4785,0.5355,15.6272,41.1142,15.1137,20.6791,25.8065
177,0.0112,0.0079,0.5010,0.4655,0.5002,17.1052,13.9510,32.4276,20.5212,25.1992
178,0.0059,0.0069,0.5733,0.5017,0.5065,40.0770,108.1354,24.5702,14.3525,16.4449
179,0.0098,0.0077,0.4945,0.4969,0.5208,23.4369,42.5922,14.2332,27.0323,9.4672
180,0.0076,0.0120,0.5325,0.4605,0.4661,12.4449,44.6251,17.7256,12.9671,21.6340
181,0.0075,0.0151,0.4902,0.4850,0.5053,27.1197,23.3784,35.8008,14.0437,17.0541
182,0.0135,0.0047,0.4967,0.4973,0.5485,21.3637,31.4266,18.8936,18.2140,29.1637
183,0.0145,0.0165,0.4448,0.4117,0.4940,23.7421,19.4699,39.9523,11.8219,15.9434
184,0.0071,0.0150,0.4694,0.5127,0.5005,27.6570,22.9850,7.9980,14.1600,13.4587
185,0.0119,0.0106,0.4831,0.4899,0.4830,16.3333,42.9344,10.9592,16.9577,13.5645
186,0.0162,0.0124,0.5200,0.4605,0.5175,11.7394,50.3086,19.5344,5.3602,20.7922
187,0.0093,0.0061,0.5409,0.5460,0.4238,19.8567,39.2096,14.7341,23.1901,29.5854
188,0.0050,0.0067,0.4778,0.5030,0.4574,15.1064,30.4433,40.5548,22.9354,14.2686
189,0.0095,0.0077,0.4949,0.5083,0.5294,21.2879,10.6925,13.2299,12.2433,28.8547
190,0.0113,0.0094,0.4868,0.4484,0.4982,11.8142,21.1773,52.2045,21.4871,42.6281
191,0.0120,0.0089,0.4748,0.4357,0.4823,12.8529,18.1622,20.7315,25.1298,14.7942
192,0.0144,0.0086,0.5074,0.5427,0.4938,30.4420,20.1935,17.7199,12.8403,16.8243
193,0.0147,0.0060,0.4748,0.5001,0.4484,13.0717,34.5612,18.9357,25.9936,15.0753
194,0.0096,0.0095,0.5022,0.4668,0.5343,13.0263,40.5757,30.8260,101.6585,48.4999
195,0.0065,0.0077,0.4710,0.5218,0.5380,75.7839,10.7692,11.9745,36.7755,43.0753
196,0.0094,0.0086,0.5141,0.5474,0.5040,27.9572,25.9264,13.5059,13.1304,27.1292
197,0.0099,0.0122,0.5324,0.4703,0.5717,29.3682,17.4172,40.0842,18.7031,34.6722
198,0.0066,0.0056,0.4833,0.4309,0.4897,15.5293,17.0620,13.2115,20.8272,16.3137
199,0.0061,0.0069,0.5475,0.4363,0.4555,31.2807,24.5649,28.3537,42.7257,50.8715
200,0.0121,0.0036,0.5445,0.5282,0.4971,15.5112,17.0356,13.9266,19.9525,19.7517
