Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4648,0.0457
2,4.2012,0.0842
3,4.5435,0.1323
4,4.3572,0.1375
5,4.8818,0.1628
6,4.3931,0.1663
7,4.1187,0.1884
8,4.3348,0.1888
9,4.2094,0.191
10,4.4156,0.2118
11,3.9862,0.2209
12,3.9668,0.2082
13,3.9891,0.2218
14,4.0157,0.2272
15,3.9859,0.2327
16,4.2309,0.2319
17,3.8866,0.2454
18,3.8588,0.2392
19,3.9015,0.2492
20,3.8541,0.2573
21,3.8344,0.2533
22,3.811,0.2678
23,3.6891,0.2682
24,3.6069,0.2544
25,3.7295,0.2651
26,3.5874,0.2636
27,3.7354,0.2669
28,3.7337,0.2663
29,3.9155,0.256
30,3.7643,0.267
31,3.6896,0.279
32,3.6068,0.2764
33,3.5326,0.2771
34,3.5291,0.2781
35,3.5881,0.2789
36,3.3621,0.279
37,3.4371,0.2823
38,3.4593,0.2877
39,3.6242,0.2793
40,3.5685,0.2886
41,3.5368,0.2822
42,3.4463,0.2918
43,3.4967,0.2922
44,3.4632,0.2929
45,3.4402,0.2922
46,3.4042,0.2901
47,3.3591,0.2943
48,3.3623,0.3006
49,3.4206,0.2895
50,3.4551,0.2963
51,3.4249,0.2972
52,3.3621,0.2994
53,3.3536,0.3007
54,3.3177,0.2999
55,3.3484,0.2995
56,3.3096,0.3068
57,3.2589,0.307
58,3.2767,0.3102
59,3.2628,0.3068
60,3.2758,0.3103
61,3.2569,0.3142
62,3.2952,0.3133
63,3.302,0.3158
64,3.2941,0.3126
65,3.283,0.3105
66,3.3025,0.3086
67,3.2916,0.314
68,3.3298,0.317
69,3.3382,0.314
70,3.3114,0.3133
71,3.2506,0.3167
72,3.2571,0.3207
73,3.2407,0.3196
74,3.2383,0.3221
75,3.2271,0.3171
76,3.2354,0.3193
77,3.2156,0.3239
78,3.2198,0.325
79,3.202,0.3232
80,3.2112,0.3197
81,3.147,0.3183
82,3.1552,0.3239
83,3.1826,0.3223
84,3.1806,0.3269
85,3.1504,0.3277
86,3.1847,0.3268
87,3.1603,0.3242
88,3.1676,0.3281
89,3.1857,0.3277
90,3.1797,0.3226
91,3.1806,0.3217
92,3.1755,0.3228
93,3.1759,0.322
94,3.1721,0.3219
95,3.1498,0.3224
96,3.1072,0.3232
97,3.1212,0.3258
98,3.138,0.3291
99,3.148,0.3293
100,3.1358,0.3293
101,3.1209,0.331
102,3.1201,0.3343
103,3.136,0.3315
104,3.1388,0.3301
105,3.1283,0.3297
106,3.1128,0.3305
107,3.1123,0.3301
108,3.1181,0.3289
109,3.1203,0.3297
110,3.042,0.328
111,3.0437,0.3271
112,3.088,0.3276
113,3.0791,0.3313
114,3.0786,0.3303
115,3.0622,0.3345
116,3.085,0.3331
117,3.0896,0.334
118,3.0862,0.3325
119,3.097,0.3359
120,3.0838,0.3355
121,3.0672,0.3372
122,3.0642,0.3358
123,3.0652,0.333
124,3.0703,0.3355
125,3.0712,0.3362
126,3.0665,0.3341
127,3.0823,0.3337
128,3.0745,0.3335
129,3.0635,0.335
130,3.0574,0.3354
131,3.0645,0.3328
132,3.0589,0.3357
133,3.0637,0.3354
134,3.0361,0.3332
135,3.0448,0.3332
136,3.0306,0.3346
137,3.0108,0.3356
138,3.0179,0.336
139,3.0254,0.3341
140,3.0204,0.3362
141,3.0329,0.338
142,3.0241,0.3373
143,3.0086,0.336
144,3.0096,0.3379
145,2.9852,0.3408
146,3.0032,0.3396
147,2.9912,0.3371
148,2.9935,0.3387
149,2.9939,0.3385
150,3.0002,0.339
151,3.0133,0.3396
152,2.9778,0.342
153,3.0142,0.3401
154,3.0201,0.3393
155,3.0372,0.3397
156,3.0164,0.34
157,2.9916,0.3379
158,3.0005,0.3384
159,3.0022,0.3403
160,3.0103,0.3415
161,3.0309,0.3436
162,3.0242,0.3434
163,3.024,0.3438
164,3.0084,0.3448
165,3.029,0.3439
166,3.0291,0.3447
167,3.0277,0.3447
168,2.9923,0.3425
169,3.01,0.3425
170,2.9939,0.3434
171,2.987,0.3457
172,2.9699,0.3443
173,2.9975,0.3412
174,2.9971,0.3407
175,2.9992,0.3437
176,2.9949,0.3411
177,2.9991,0.3422
178,3.0066,0.3432
179,2.9952,0.3417
180,3.0043,0.343
181,2.9638,0.3415
182,2.9925,0.3407
183,2.9255,0.3411
184,2.9466,0.3407
185,2.9545,0.342
186,2.9704,0.3434
187,2.9705,0.3472
188,2.9245,0.3433
189,2.914,0.3425
190,2.93,0.3425
191,2.9413,0.3379
192,2.9519,0.3393
193,2.9493,0.342
194,2.9483,0.3397
195,2.9585,0.3421
196,2.9705,0.341
197,2.9729,0.3398
198,2.9859,0.3393
199,2.9828,0.3403
200,2.9878,0.3394
201,2.9992,0.3408
202,2.9947,0.3402
203,2.9884,0.3412
204,2.9888,0.3411
205,3.0012,0.3416
206,3.0058,0.3448
207,3.0124,0.3439
208,2.9848,0.3422
209,2.9856,0.3409
210,3.0141,0.3427
211,2.9915,0.3448
212,3.0102,0.3425
213,3.0105,0.3438
214,3.0151,0.3405
215,3.0144,0.3431
216,3.0133,0.3424
217,3.0198,0.3388
218,3.0034,0.3419
219,3.0009,0.3433
220,3.0051,0.3429
221,2.9728,0.3467
222,2.9222,0.3454
223,2.9334,0.3439
224,2.9327,0.3456
225,2.9496,0.3444
226,2.9131,0.3444
227,2.8813,0.3446
228,2.8902,0.3459
229,2.8964,0.3435
230,2.9067,0.3468
231,2.9096,0.3459
232,2.9185,0.3451
233,2.9252,0.3463
234,2.9302,0.3481
235,2.9382,0.3486
236,2.9492,0.3481
237,2.9372,0.3472
238,2.9481,0.3464
239,2.9571,0.3463
240,2.97,0.348
241,2.9499,0.3489
242,2.9358,0.3503
243,2.9514,0.3477
244,2.9563,0.3454
245,2.9426,0.3436
246,2.9127,0.3473
247,2.9411,0.3488
248,2.9463,0.3482
249,2.9423,0.3465
250,2.9381,0.3448
251,2.9307,0.3477
252,2.934,0.3479
253,2.9359,0.3471
254,2.9357,0.3456
255,2.935,0.3432
256,2.9293,0.346
257,2.9293,0.3478
258,2.9614,0.3469
259,2.9765,0.3486
260,2.9942,0.3463
261,2.9767,0.3452
262,2.9736,0.3463
263,2.9989,0.3459
264,2.9866,0.3456
265,2.9869,0.3479
266,2.9743,0.3437
267,2.9836,0.3434
268,2.9697,0.3403
269,2.9614,0.3447
270,2.9591,0.3425
271,2.9521,0.3428
272,2.9293,0.3424
273,2.9318,0.3464
274,2.9382,0.3474
275,2.9013,0.3448
276,2.8939,0.3472
277,2.9014,0.3464
278,2.9078,0.3435
279,2.9213,0.3461
280,2.8826,0.3472
281,2.8846,0.3475
282,2.8726,0.345
283,2.8741,0.3408
284,2.8601,0.3437
285,2.8596,0.3449
286,2.8548,0.3479
287,2.8696,0.3468
288,2.8744,0.3492
289,2.8871,0.3474
290,2.8966,0.3485
291,2.8953,0.3463
292,2.905,0.3495
293,2.9134,0.3522
294,2.9197,0.3529
295,2.9275,0.3531
296,2.9127,0.3514
297,2.8953,0.3483
298,2.9075,0.348
299,2.9037,0.3492
300,2.9227,0.3457
