Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4632,0.052
2,4.4818,0.088
3,4.5379,0.1175
4,4.5512,0.148
5,4.3653,0.1688
6,4.5184,0.1614
7,4.2124,0.1725
8,4.3638,0.1917
9,4.1443,0.2017
10,4.1013,0.2158
11,3.9986,0.224
12,4.1452,0.2175
13,3.988,0.229
14,3.9893,0.2218
15,3.9137,0.2432
16,4.0492,0.2417
17,3.8736,0.2398
18,3.6494,0.2388
19,3.6868,0.236
20,3.7892,0.2514
21,3.6696,0.2597
22,3.8312,0.2594
23,3.725,0.2638
24,3.6216,0.2609
25,3.6291,0.2731
26,3.6505,0.2718
27,3.5425,0.2675
28,3.5905,0.2749
29,3.4549,0.2637
30,3.5469,0.2787
31,3.5169,0.2828
32,3.465,0.2831
33,3.5462,0.2804
34,3.577,0.2804
35,3.4371,0.2868
36,3.4753,0.289
37,3.4773,0.2907
38,3.5519,0.2878
39,3.4555,0.2956
40,3.3102,0.2918
41,3.3387,0.3013
42,3.3278,0.2988
43,3.3643,0.3003
44,3.4128,0.3008
45,3.353,0.3001
46,3.3997,0.306
47,3.3814,0.302
48,3.3006,0.3029
49,3.3531,0.3033
50,3.3312,0.3013
51,3.2612,0.3063
52,3.2341,0.3049
53,3.2182,0.3072
54,3.2619,0.3066
55,3.2746,0.3057
56,3.2671,0.3099
57,3.264,0.3103
58,3.309,0.312
59,3.3157,0.3107
60,3.3193,0.3118
61,3.3477,0.311
62,3.3235,0.3148
63,3.2427,0.3166
64,3.174,0.3146
65,3.1775,0.3152
66,3.1697,0.3129
67,3.1679,0.3146
68,3.1569,0.3191
69,3.2027,0.3211
70,3.2219,0.3179
71,3.2152,0.3227
72,3.2438,0.3223
73,3.236,0.3224
74,3.2054,0.3237
75,3.215,0.3228
76,3.2046,0.3237
77,3.2254,0.3255
78,3.2285,0.323
79,3.2322,0.3239
80,3.1975,0.3218
81,3.199,0.3244
82,3.185,0.3244
83,3.1715,0.3238
84,3.167,0.3212
85,3.1718,0.323
86,3.1532,0.3246
87,3.1777,0.3255
88,3.1824,0.3258
