Round,Aggregated Test Loss,Aggregated Test Acc
1,4.8365,0.0513
2,5.0255,0.1061
3,5.1259,0.1334
4,5.3065,0.1485
5,5.1093,0.1555
6,5.2652,0.1681
7,5.1318,0.1725
8,4.8459,0.1833
9,4.7679,0.1942
10,4.7695,0.1994
11,4.8345,0.2023
12,4.778,0.2057
13,4.6033,0.2117
14,4.5498,0.2171
15,4.4311,0.2217
16,4.5034,0.2194
17,4.3506,0.2214
18,4.332,0.2251
19,4.357,0.224
20,4.266,0.2236
21,4.2657,0.2339
22,4.1797,0.235
23,4.1677,0.2368
24,4.2276,0.2417
25,4.2373,0.2387
26,4.1507,0.2364
27,4.0772,0.2391
28,4.1731,0.2304
29,4.1258,0.2375
30,4.1294,0.2297
31,4.1333,0.2341
32,4.1456,0.2309
33,4.0232,0.2334
34,4.0514,0.2384
35,4.0035,0.2392
36,4.0105,0.2391
37,4.0468,0.2379
38,3.9826,0.2416
39,3.9903,0.2417
40,3.9056,0.2423
41,3.9271,0.2443
42,3.9519,0.2427
43,4.0086,0.2451
44,3.9376,0.2441
45,3.9092,0.2438
46,3.9263,0.2447
47,3.9082,0.2466
48,3.9319,0.243
49,3.9903,0.2409
50,3.9035,0.245
51,3.8202,0.2467
52,3.8576,0.2504
53,3.9244,0.2457
54,3.8761,0.2439
55,3.815,0.2438
56,3.8921,0.2412
57,3.8842,0.2483
58,3.8682,0.2445
59,3.8437,0.2469
60,3.8263,0.2447
61,3.7778,0.2455
62,3.872,0.2441
63,3.8045,0.2506
64,3.8309,0.2466
65,3.7949,0.2511
66,3.7677,0.2518
67,3.79,0.2549
68,3.8088,0.2511
69,3.7857,0.2514
70,3.8301,0.2517
71,3.758,0.2518
72,3.8035,0.2472
73,3.7678,0.2503
74,3.7801,0.2478
75,3.7845,0.251
76,3.7819,0.253
77,3.7421,0.2504
78,3.7327,0.2504
79,3.7564,0.2468
80,3.7585,0.2496
81,3.7685,0.2496
82,3.7781,0.2515
83,3.7395,0.2537
84,3.7501,0.2515
85,3.7292,0.2505
86,3.7647,0.2515
87,3.792,0.2452
88,3.7928,0.2462
89,3.7551,0.2503
90,3.7744,0.2509
91,3.7366,0.2503
92,3.7689,0.2484
93,3.7521,0.2524
94,3.7774,0.2516
95,3.7276,0.2542
96,3.7473,0.2519
97,3.7717,0.2505
98,3.8015,0.2463
99,3.7647,0.2522
100,3.7905,0.2506
101,3.7955,0.2467
102,3.7792,0.2545
103,3.763,0.2532
104,3.7651,0.2456
105,3.7747,0.2464
106,3.7453,0.2503
107,3.7649,0.2463
108,3.7231,0.2455
109,3.7852,0.2404
110,3.7755,0.2452
111,3.7027,0.2483
112,3.7529,0.2418
113,3.748,0.2432
114,3.7263,0.2469
115,3.7152,0.2479
116,3.6847,0.2445
117,3.6985,0.2471
118,3.7329,0.2453
119,3.7328,0.2438
120,3.7725,0.2436
121,3.7599,0.2461
122,3.7414,0.2492
123,3.7499,0.2501
124,3.7206,0.2528
125,3.7321,0.2492
126,3.7286,0.2469
127,3.7127,0.2455
128,3.7371,0.2497
129,3.7373,0.2481
130,3.7581,0.2442
131,3.7193,0.2491
132,3.7431,0.2466
133,3.7582,0.2447
134,3.7297,0.2475
135,3.7539,0.2418
136,3.7392,0.2466
137,3.7086,0.244
138,3.7155,0.241
139,3.6737,0.2439
140,3.6793,0.2511
141,3.702,0.2456
142,3.6972,0.2443
143,3.7046,0.2452
144,3.7192,0.2432
145,3.6985,0.2466
146,3.6916,0.2447
147,3.738,0.2428
148,3.7128,0.2444
149,3.6941,0.2463
150,3.6994,0.2425
151,3.7019,0.2457
152,3.697,0.2484
153,3.6948,0.2461
154,3.6779,0.2486
155,3.6529,0.2467
156,3.6796,0.2496
157,3.7095,0.2509
158,3.7025,0.2452
159,3.6797,0.2474
160,3.6597,0.2501
161,3.664,0.2467
162,3.7076,0.2426
163,3.7069,0.2444
164,3.7296,0.2421
165,3.6919,0.2481
166,3.7083,0.2463
167,3.7217,0.2448
168,3.7552,0.2427
169,3.7318,0.2454
170,3.6968,0.2464
171,3.6911,0.2447
172,3.73,0.2439
173,3.7156,0.2469
174,3.7259,0.2413
175,3.7677,0.2395
176,3.6672,0.2456
177,3.7062,0.2429
178,3.7147,0.2444
179,3.7189,0.2436
180,3.7233,0.2467
181,3.6884,0.2463
182,3.7324,0.2448
183,3.7097,0.2455
184,3.7009,0.2427
185,3.7432,0.2395
186,3.7631,0.2398
