Round,Aggregated Test Loss,Aggregated Test Acc
1,5.2937,0.0584
2,5.3691,0.0751
3,5.1024,0.0946
4,3.8517,0.1421
5,4.5939,0.13
6,3.8671,0.1686
7,4.0153,0.1848
8,3.7544,0.1833
9,4.2632,0.1699
10,5.402,0.145
11,4.2387,0.1925
12,4.4131,0.1972
13,4.9634,0.1776
14,5.3069,0.1876
15,4.814,0.2132
16,4.6542,0.2104
17,4.7015,0.2057
18,4.76,0.2042
19,4.4987,0.218
20,4.3839,0.233
21,5.5958,0.2001
22,5.1561,0.2098
23,6.6299,0.1829
24,7.0142,0.1818
25,6.0285,0.2002
26,6.3688,0.1974
27,5.175,0.204
28,5.2,0.2125
29,7.0144,0.1821
30,7.2408,0.1767
31,6.4245,0.1966
32,11.5092,0.1468
33,6.2171,0.1735
34,6.0438,0.1911
35,6.044,0.1874
36,5.9357,0.1928
37,4.9932,0.2138
38,5.0885,0.1996
39,5.0784,0.2035
40,4.9984,0.2129
41,4.5245,0.2326
42,4.566,0.2324
43,5.5703,0.196
44,5.5863,0.2072
45,5.8885,0.184
46,5.0063,0.2106
47,5.5769,0.2023
48,6.6127,0.1761
49,5.7768,0.1865
50,5.3482,0.2049
51,5.1606,0.2085
52,5.8974,0.1861
53,7.4474,0.1578
54,6.1143,0.183
55,5.1245,0.2167
56,5.3916,0.2141
57,5.3991,0.2151
58,5.7144,0.2071
59,5.8403,0.1951
60,6.0299,0.1855
61,5.8977,0.1895
62,5.7609,0.2006
63,5.4484,0.2078
64,5.8216,0.2014
65,6.886,0.1789
66,6.9655,0.1708
67,6.8584,0.1661
68,6.9218,0.1568
69,6.4282,0.1665
70,5.9651,0.1833
71,6.1862,0.178
72,6.743,0.1695
73,6.5379,0.1749
74,6.1053,0.1812
75,5.7381,0.1891
76,6.0385,0.1747
77,6.5821,0.1596
78,5.5195,0.1904
79,6.3887,0.1767
80,6.1564,0.1834
81,5.7933,0.1859
82,5.87,0.1808
83,6.35,0.1485
84,5.2817,0.1975
85,5.4768,0.189
86,5.4705,0.1924
87,5.9482,0.1717
88,5.6477,0.1916
89,5.8562,0.1784
90,5.4144,0.1881
91,5.2776,0.1951
92,5.8576,0.1679
93,5.9469,0.1773
94,5.868,0.1908
95,5.7402,0.1887
96,5.7123,0.1922
97,6.1274,0.1972
98,7.0524,0.1675
99,6.2358,0.1881
100,6.0049,0.1873
101,6.4986,0.1703
102,5.2741,0.2
103,5.527,0.1879
104,5.148,0.1986
105,5.173,0.2039
106,5.0845,0.2171
107,5.4194,0.1916
108,5.0696,0.2135
109,5.2937,0.2087
110,5.9977,0.1941
111,6.4114,0.1835
112,6.5696,0.1803
113,6.6525,0.1714
114,6.8574,0.1709
115,5.1651,0.2084
116,5.7613,0.1898
117,5.3752,0.1899
118,4.8061,0.2056
119,5.0277,0.1977
120,5.4442,0.1885
121,5.7544,0.1758
122,4.818,0.2083
