Round,Aggregated Test Loss,Aggregated Test Acc
1,5.2254,0.0509
2,5.2878,0.0724
3,4.9512,0.0898
4,3.8135,0.146
5,4.606,0.1256
6,3.8025,0.1771
7,3.9432,0.1939
8,3.6928,0.188
9,4.1492,0.1779
10,5.0753,0.1567
11,4.3301,0.1989
12,4.2562,0.207
13,4.7809,0.1732
14,4.8837,0.1963
15,4.7544,0.2123
16,4.6424,0.2088
17,4.7552,0.2081
18,4.7398,0.2037
19,4.5812,0.2063
20,4.5378,0.2074
21,5.5334,0.1951
22,5.4126,0.1943
23,6.5592,0.1771
24,6.7746,0.1716
25,6.6089,0.1811
26,6.9886,0.1813
27,5.676,0.1984
28,5.6941,0.1967
29,7.4793,0.1729
30,7.7122,0.1689
31,7.2446,0.1803
32,11.1791,0.1441
33,6.6894,0.1749
34,6.3613,0.1862
35,6.3853,0.1846
36,6.4905,0.1803
37,5.7774,0.1963
38,5.3498,0.2048
39,5.4065,0.2007
40,5.4683,0.2013
41,4.9424,0.2179
42,4.6033,0.2332
43,5.9569,0.2005
44,6.4578,0.1924
45,6.9186,0.182
46,5.9611,0.1977
47,6.3075,0.19
48,6.2624,0.1855
49,6.2757,0.1929
50,6.2887,0.1925
51,6.4371,0.19
52,6.3705,0.1916
53,6.7654,0.1774
54,6.8399,0.1822
55,5.5537,0.2085
56,5.7679,0.2049
57,6.0751,0.197
58,6.2834,0.1941
59,6.6603,0.1857
60,7.0106,0.1808
61,7.1236,0.1798
62,7.0423,0.1813
63,6.2239,0.1936
64,6.5594,0.1854
65,7.4748,0.1787
66,7.554,0.1803
67,7.0429,0.184
68,7.0845,0.1831
69,6.7935,0.1822
70,6.0076,0.2012
71,6.1218,0.2018
72,6.153,0.1979
73,6.8607,0.186
74,6.2956,0.1984
75,6.4395,0.1922
76,6.4034,0.1922
77,6.8079,0.1821
78,6.695,0.1886
79,7.2323,0.176
80,7.5095,0.1742
81,7.3071,0.1793
82,7.0164,0.1827
83,7.0977,0.1806
84,6.749,0.1875
85,6.9405,0.1838
86,6.4337,0.193
87,6.5375,0.1918
88,6.6813,0.189
89,6.7691,0.1884
90,6.7787,0.1878
91,6.5741,0.1911
92,6.6796,0.1905
93,6.4884,0.1943
94,6.5022,0.1927
95,6.3068,0.1951
96,6.3902,0.1935
97,6.5244,0.1944
98,6.676,0.1903
99,6.7323,0.1886
100,6.778,0.1863
101,6.9004,0.1848
102,6.645,0.1908
103,6.5071,0.1916
104,6.6872,0.1874
105,6.5343,0.1897
106,6.5342,0.1893
107,6.7374,0.1862
108,6.867,0.1846
109,6.9924,0.1833
110,7.2579,0.1792
111,7.0094,0.1835
112,7.2056,0.1795
113,7.3494,0.1787
114,7.2432,0.1794
115,6.9645,0.1853
116,6.8242,0.1883
117,6.9715,0.1846
118,6.9692,0.1821
119,6.9828,0.1814
120,7.1197,0.1818
121,7.2603,0.1791
122,7.1367,0.1771
123,7.2351,0.1773
124,7.2971,0.1764
125,7.0512,0.1804
126,7.0545,0.1804
127,7.3389,0.1774
128,7.4823,0.1754
129,7.4451,0.1765
130,7.5408,0.1752
