Round,Aggregated Test Loss,Aggregated Test Acc
1,4.6862,0.0608
2,4.7919,0.1102
3,5.1744,0.1344
4,5.4329,0.1507
5,5.1009,0.1591
6,5.1326,0.1605
7,5.0294,0.1805
8,4.9939,0.1911
9,4.7334,0.1957
10,4.8243,0.2001
11,4.7402,0.2042
12,4.6376,0.2084
13,4.5086,0.2145
14,4.4642,0.2131
15,4.4719,0.2209
16,4.3773,0.2219
17,4.3731,0.218
18,4.3809,0.2225
19,4.4043,0.2218
20,4.322,0.223
21,4.3189,0.2244
22,4.3047,0.2284
23,4.3031,0.23
24,4.2277,0.2308
25,4.1927,0.2346
26,4.2053,0.2328
27,4.1867,0.2327
28,4.1745,0.2365
29,4.1137,0.2396
30,4.0812,0.2391
31,4.1343,0.2396
32,4.08,0.2416
33,4.1347,0.242
34,4.0812,0.2386
35,4.0534,0.2446
36,4.0832,0.2433
37,4.0147,0.2457
38,4.07,0.2406
39,3.9986,0.241
40,4.0306,0.2436
41,3.9718,0.2422
42,3.9857,0.2433
43,4.0174,0.2443
44,4.0036,0.2501
45,3.9787,0.252
46,4.0066,0.2424
47,3.9717,0.2452
48,3.9314,0.2485
49,3.9533,0.2506
50,3.8998,0.2479
51,3.919,0.2481
52,3.9451,0.2477
53,3.9394,0.2488
54,3.908,0.2486
55,3.8729,0.2477
56,3.8682,0.2505
57,3.8927,0.2485
58,3.8607,0.2509
59,3.8781,0.2524
60,3.875,0.2524
61,3.8473,0.2564
62,3.844,0.2579
63,3.8097,0.2573
64,3.7885,0.2568
65,3.8225,0.2528
66,3.8548,0.2504
67,3.8207,0.253
68,3.8591,0.2505
69,3.8321,0.2523
70,3.8627,0.2549
71,3.8569,0.2562
72,3.8298,0.2549
73,3.8116,0.2561
74,3.8236,0.2534
75,3.8353,0.2508
76,3.8068,0.2545
77,3.7974,0.257
78,3.8081,0.255
79,3.8061,0.257
80,3.8283,0.2543
81,3.8054,0.2564
82,3.7862,0.2592
83,3.791,0.2598
84,3.781,0.2578
85,3.8053,0.2543
86,3.7937,0.2557
87,3.7803,0.257
88,3.8028,0.2579
89,3.7967,0.2584
90,3.7506,0.258
91,3.7793,0.2569
92,3.7821,0.2574
93,3.7773,0.2594
94,3.7479,0.263
95,3.7304,0.2606
96,3.7396,0.2634
97,3.7339,0.2633
98,3.7475,0.2622
99,3.7642,0.2619
100,3.7807,0.2616
101,3.7671,0.2593
102,3.7456,0.262
103,3.7528,0.2609
104,3.7556,0.2593
105,3.766,0.2625
106,3.7671,0.2614
107,3.7579,0.2599
108,3.7569,0.2612
109,3.7679,0.2593
110,3.7626,0.2584
111,3.7428,0.2611
112,3.7238,0.2623
113,3.7331,0.2604
114,3.7266,0.2621
115,3.7297,0.26
116,3.7253,0.2614
117,3.7436,0.2643
118,3.744,0.2624
119,3.7436,0.263
120,3.7379,0.2621
121,3.7415,0.2614
122,3.7348,0.2612
123,3.7293,0.2623
124,3.7157,0.2631
125,3.7098,0.2663
126,3.7187,0.2638
127,3.7069,0.2641
128,3.6985,0.2635
129,3.7037,0.2637
130,3.7145,0.264
131,3.693,0.2633
132,3.7027,0.2657
133,3.7292,0.2684
134,3.7422,0.2637
135,3.7272,0.264
136,3.721,0.266
137,3.6929,0.2663
138,3.7011,0.2684
139,3.6955,0.2685
140,3.6899,0.2697
141,3.6949,0.27
142,3.7028,0.2695
143,3.6933,0.2701
144,3.6975,0.2671
145,3.706,0.2657
146,3.7074,0.264
147,3.7096,0.2612
148,3.6949,0.2644
149,3.6982,0.263
150,3.7018,0.2643
151,3.6949,0.263
152,3.7,0.2635
153,3.6942,0.2638
154,3.6943,0.2659
155,3.6861,0.2654
156,3.6959,0.2654
157,3.6994,0.2661
158,3.7079,0.2651
159,3.7142,0.2644
160,3.7146,0.2634
161,3.6985,0.2634
162,3.6986,0.2654
163,3.6994,0.2656
164,3.7023,0.264
165,3.6956,0.2675
166,3.6922,0.2671
167,3.6873,0.2668
168,3.6859,0.2651
169,3.6835,0.2637
170,3.6887,0.2645
171,3.7018,0.2648
172,3.7013,0.2662
173,3.699,0.2642
174,3.6968,0.2635
175,3.6854,0.2649
176,3.6848,0.265
177,3.6947,0.2633
178,3.6996,0.2622
179,3.6822,0.2653
180,3.6899,0.264
181,3.7,0.2638
182,3.6835,0.2638
183,3.6861,0.2646
184,3.6839,0.2648
185,3.6763,0.2628
186,3.687,0.2619
187,3.6769,0.2642
188,3.6772,0.263
189,3.6726,0.264
190,3.6674,0.2638
191,3.6666,0.2649
192,3.6772,0.2627
193,3.6719,0.264
194,3.6769,0.2626
195,3.6829,0.2623
196,3.6694,0.2638
197,3.6768,0.263
198,3.688,0.2616
199,3.6848,0.2614
200,3.6814,0.2606
201,3.6919,0.2602
202,3.6861,0.2602
203,3.6838,0.2601
204,3.6753,0.2606
205,3.6804,0.2614
206,3.6888,0.2612
207,3.6832,0.259
208,3.6777,0.2601
209,3.6803,0.2598
210,3.6766,0.2609
211,3.6723,0.2622
212,3.6696,0.2628
213,3.6711,0.2629
214,3.6703,0.2644
215,3.6705,0.2628
216,3.6665,0.2632
217,3.6638,0.2634
218,3.6708,0.2639
219,3.6772,0.2619
220,3.6847,0.2614
221,3.6883,0.2618
222,3.6864,0.262
223,3.686,0.261
224,3.6861,0.2614
225,3.6928,0.2607
226,3.6876,0.2614
227,3.683,0.2615
228,3.6842,0.2627
229,3.6833,0.2618
230,3.6774,0.2638
231,3.676,0.2628
232,3.6761,0.2624
233,3.6687,0.263
234,3.6659,0.2622
235,3.6702,0.2621
236,3.6695,0.2625
237,3.6783,0.2614
238,3.6768,0.2601
239,3.6821,0.26
240,3.6893,0.26
241,3.6858,0.26
242,3.6835,0.261
243,3.6773,0.2627
244,3.6773,0.2624
245,3.6731,0.2636
246,3.668,0.2639
247,3.6737,0.2649
248,3.6706,0.265
249,3.6717,0.2659
250,3.6695,0.2641
251,3.6673,0.2634
252,3.67,0.2636
253,3.6739,0.2614
254,3.6698,0.2629
255,3.6665,0.2637
256,3.6651,0.2632
257,3.6629,0.2634
258,3.6684,0.2613
259,3.6686,0.2604
260,3.6599,0.2605
261,3.6607,0.2608
262,3.6582,0.2627
263,3.6613,0.2612
264,3.6636,0.2614
265,3.6739,0.2596
266,3.6699,0.2594
267,3.6735,0.2596
268,3.6736,0.2605
269,3.6733,0.2599
270,3.6682,0.2596
271,3.6726,0.2575
272,3.6784,0.2564
273,3.6846,0.2565
274,3.6827,0.2575
275,3.6732,0.2586
276,3.6792,0.2571
277,3.6852,0.2567
278,3.68,0.2582
279,3.6795,0.2593
280,3.6775,0.2603
281,3.6724,0.2595
282,3.6738,0.2578
283,3.6674,0.2589
284,3.6743,0.2568
285,3.6745,0.2581
286,3.6764,0.2572
287,3.677,0.2569
288,3.6719,0.2579
289,3.6739,0.2584
290,3.6801,0.2579
291,3.6795,0.2577
292,3.6828,0.2574
293,3.6911,0.2586
294,3.6964,0.2589
295,3.7007,0.2599
296,3.6977,0.2602
297,3.6944,0.2585
298,3.6838,0.2583
299,3.6837,0.258
300,3.6835,0.2575
