Round,Aggregated Test Loss,Aggregated Test Acc
1,5.2254,0.0509
2,5.2976,0.0749
3,4.8791,0.0968
4,3.8454,0.1398
5,4.3059,0.1335
6,3.8795,0.1725
7,3.9706,0.1933
8,3.7086,0.1858
9,4.2574,0.1723
10,5.1679,0.153
11,4.6459,0.1816
12,4.5104,0.1941
13,5.2306,0.1738
14,5.6878,0.1817
15,5.0928,0.2005
16,5.1606,0.1952
17,5.1069,0.1953
18,4.8493,0.2021
19,4.5385,0.2158
20,4.5216,0.2286
21,6.0795,0.1931
22,5.3324,0.207
23,6.8656,0.184
24,7.3067,0.1787
25,6.6357,0.1925
26,6.9649,0.1884
27,5.5616,0.1971
28,5.9202,0.1913
29,7.1767,0.176
30,7.4679,0.1737
31,6.9442,0.1862
32,10.1882,0.1542
33,6.1063,0.1815
34,6.6279,0.1796
35,6.7109,0.171
36,6.6117,0.1759
37,5.5251,0.1944
38,5.0598,0.2028
39,5.0654,0.1992
40,4.9789,0.2083
41,4.5049,0.227
42,4.8295,0.2187
43,5.7938,0.1998
44,5.9136,0.2018
45,6.2339,0.1836
46,5.2469,0.2083
47,5.528,0.195
48,6.0891,0.1775
49,6.0543,0.1749
50,5.7823,0.1826
51,5.6951,0.1892
52,5.8105,0.1867
53,7.0658,0.1651
54,6.1636,0.1794
55,5.5847,0.2037
56,5.6804,0.1968
57,5.5964,0.2028
58,5.8646,0.1952
59,6.0572,0.1914
60,6.1383,0.1815
61,6.0648,0.1842
62,5.9829,0.1854
63,5.5197,0.2003
64,6.0575,0.1938
65,7.1127,0.1756
66,7.3013,0.1624
67,6.3362,0.1744
68,6.288,0.1696
69,5.9712,0.1713
70,5.8348,0.185
71,6.0227,0.1739
72,6.8622,0.154
73,6.7337,0.1667
74,6.3216,0.171
75,5.6586,0.186
76,6.0214,0.1782
77,6.8147,0.151
78,5.5201,0.1841
79,5.9874,0.1803
80,5.7512,0.1885
81,5.474,0.2044
82,5.8133,0.1812
83,6.515,0.1462
84,5.0836,0.206
85,5.3231,0.1999
86,5.5087,0.1907
87,5.615,0.187
88,5.5698,0.192
89,5.6942,0.1808
90,5.3802,0.1903
91,5.2308,0.1946
92,5.5797,0.1879
93,6.2961,0.1739
94,6.0328,0.1861
95,6.1021,0.1733
96,6.053,0.1762
97,6.3433,0.1794
98,7.3082,0.1536
99,6.2257,0.182
100,5.9672,0.1885
101,6.1499,0.1835
102,5.1084,0.2058
103,5.7032,0.1846
104,5.3121,0.188
105,5.3669,0.1948
106,5.1725,0.2023
107,5.2916,0.1989
108,5.2143,0.2023
109,5.4853,0.2037
110,6.3138,0.1892
111,6.4376,0.183
112,6.3343,0.1913
113,6.4266,0.1878
114,6.6579,0.1817
115,5.1922,0.211
116,5.4065,0.1959
117,5.1124,0.1958
118,4.8536,0.2045
119,4.9454,0.2027
120,5.1574,0.1939
121,5.2297,0.1876
122,4.6407,0.2113
123,5.1,0.1871
124,5.0866,0.1918
125,5.0437,0.2048
126,5.1024,0.2005
127,6.1345,0.1679
128,6.4118,0.154
129,5.3835,0.1876
130,5.3771,0.1852
131,5.0735,0.1936
132,5.0253,0.1939
133,5.0215,0.1991
134,5.0225,0.198
135,4.7068,0.2128
136,4.9058,0.2069
137,4.8989,0.2063
138,5.2608,0.1976
139,4.8599,0.2107
140,4.9442,0.2072
141,4.8451,0.2089
142,4.9089,0.2095
143,4.9449,0.2082
144,4.6449,0.2129
145,5.0649,0.2
146,5.0448,0.1958
147,5.1876,0.1875
148,5.6916,0.1773
149,4.9473,0.2017
150,5.0538,0.1967
151,4.8968,0.2076
152,4.7978,0.2132
153,4.9327,0.2144
154,5.6463,0.2048
155,5.6775,0.1993
156,4.9121,0.221
