Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
109,0.1533,0.1415,0.4243,0.3787,0.4472,1.0401,1.1578,1.0689,1.1174,1.1559
110,0.1422,0.1318,0.4095,0.4477,0.4015,1.0651,1.1379,1.0468,1.1380,1.1393
111,0.1387,0.1341,0.3803,0.4261,0.4050,1.1311,1.1446,1.1201,1.1426,1.1298
112,0.1359,0.1699,0.4411,0.4162,0.4237,1.0979,1.0932,1.0596,1.0961,1.1231
113,0.1512,0.1291,0.4250,0.3916,0.4126,1.1067,1.2131,1.1471,1.0877,1.0983
114,0.1271,0.1308,0.4161,0.3988,0.4082,1.1004,1.1459,1.1539,1.1158,1.1403
115,0.1441,0.1205,0.4017,0.3968,0.4279,1.1168,1.2158,1.0997,1.0884,1.0973
116,0.1646,0.1125,0.3838,0.4073,0.4232,1.0788,1.1856,1.1749,1.1938,1.1197
117,0.1241,0.1230,0.4069,0.3862,0.4109,1.1163,1.1454,1.1036,1.1566,1.0922
118,0.1392,0.1223,0.4000,0.3732,0.4186,1.1280,1.1644,1.0889,1.2087,1.1439
119,0.1551,0.1244,0.4221,0.3954,0.4221,1.0718,1.1365,1.1597,1.1185,1.1696
120,0.1449,0.1234,0.4178,0.3820,0.4158,1.1510,1.1985,1.0964,1.2058,1.1076
121,0.1268,0.1310,0.3990,0.4065,0.4016,1.1709,1.1531,1.1251,1.2356,1.1404
122,0.1156,0.1104,0.3755,0.3859,0.4378,1.1483,1.2353,1.1043,1.0955,1.1361
123,0.1275,0.1169,0.4167,0.3837,0.3991,1.2619,1.1650,1.0970,1.0862,1.1333
124,0.1203,0.1103,0.3752,0.4109,0.3953,1.0883,1.1741,1.1484,1.0773,1.1046
125,0.1562,0.1139,0.4046,0.3804,0.3862,1.1318,1.2140,1.1003,1.1338,1.1470
126,0.1237,0.1101,0.3941,0.3898,0.4094,1.1497,1.1629,1.1729,1.1381,1.0932
127,0.1019,0.1109,0.3742,0.3748,0.4041,1.1473,1.1831,1.1749,1.1387,1.1005
128,0.1370,0.1181,0.4090,0.3907,0.3804,1.1055,1.1369,1.0522,1.0871,1.1049
129,0.1533,0.1046,0.3855,0.4085,0.4091,1.1821,1.2765,1.2833,1.2519,1.1567
130,0.1226,0.0899,0.3979,0.3863,0.3623,1.1472,1.1611,1.1853,1.2202,1.1431
131,0.1030,0.1142,0.4115,0.3612,0.4010,1.1205,1.1608,1.1275,1.2550,1.1757
132,0.1084,0.1087,0.3814,0.3782,0.3703,1.1424,1.1992,1.1923,1.1039,1.1770
133,0.1084,0.0911,0.3873,0.3809,0.4115,1.2071,1.1742,1.1265,1.1505,1.2441
134,0.1264,0.1041,0.3965,0.3775,0.3913,1.0923,1.2281,1.1490,1.1079,1.1476
135,0.1160,0.1059,0.3718,0.3558,0.3993,1.2023,1.2397,1.2317,1.1522,1.0985
136,0.1066,0.0940,0.3773,0.3736,0.3939,1.1556,1.1832,1.1161,1.1389,1.1626
137,0.1060,0.0980,0.3576,0.3603,0.3749,1.1705,1.2295,1.1507,1.1673,1.1363
138,0.0963,0.1027,0.3942,0.3487,0.4350,1.1327,1.1802,1.1132,1.2048,1.1440
139,0.1157,0.0925,0.3959,0.3625,0.3749,1.1848,1.1549,1.1196,1.1196,1.3059
140,0.1090,0.1054,0.4012,0.3432,0.3956,1.1566,1.1567,1.1565,1.1572,1.1931
141,0.0912,0.0925,0.3959,0.3596,0.3968,1.2335,1.2159,1.1477,1.1561,1.1691
142,0.0986,0.0942,0.3700,0.3693,0.3828,1.2028,1.2016,1.1819,1.1694,1.2231
143,0.0909,0.0862,0.3862,0.3682,0.3733,1.1458,1.2186,1.1283,1.1986,1.1540
144,0.1104,0.0988,0.3675,0.3567,0.4694,1.1465,1.2343,1.1430,1.1952,1.2176
145,0.0893,0.0904,0.3705,0.3880,0.4002,1.2013,1.2141,1.1305,1.1664,1.1458
146,0.0863,0.0778,0.4103,0.3950,0.3774,1.2246,1.2022,1.1578,1.3665,1.1217
147,0.0970,0.0948,0.3630,0.3863,0.3803,1.1799,1.1733,1.2289,1.1788,1.1653
148,0.0965,0.0783,0.3903,0.3708,0.4147,1.1400,1.1998,1.1732,1.1719,1.2227
149,0.0968,0.0970,0.3885,0.3852,0.3887,1.1644,1.2267,1.2052,1.1755,1.1892
150,0.0904,0.0756,0.4246,0.3485,0.3870,1.2271,1.1830,1.1594,1.1956,1.2080
151,0.0866,0.0673,0.3670,0.3513,0.4141,1.2574,1.2025,1.1551,1.1643,1.1905
152,0.0879,0.0625,0.3979,0.3824,0.3550,1.2659,1.2463,1.1574,1.1637,1.1779
153,0.0718,0.0759,0.3664,0.3774,0.4190,1.2039,1.2982,1.1015,1.1858,1.1993
154,0.0956,0.0723,0.3642,0.3712,0.3956,1.1973,1.2399,1.1827,1.2361,1.1458
155,0.0669,0.0763,0.3616,0.3600,0.3687,1.1693,1.2567,1.1386,1.1369,1.1716
156,0.0952,0.0667,0.3874,0.3795,0.3671,1.1958,1.2816,1.1876,1.1478,1.1697
157,0.0793,0.0623,0.3814,0.3727,0.3600,1.2356,1.2274,1.2135,1.1143,1.2713
158,0.0835,0.0731,0.3619,0.3498,0.3627,1.2422,1.2465,1.1467,1.2516,1.2529
159,0.0773,0.0775,0.3577,0.3770,0.3454,1.1748,1.2624,1.2129,1.1982,1.2147
160,0.1038,0.0716,0.3634,0.3678,0.3677,1.1561,1.2152,1.1613,1.2819,1.2063
161,0.0775,0.0789,0.3589,0.3628,0.3711,1.2833,1.2828,1.1539,1.1655,1.3220
162,0.0890,0.0967,0.3835,0.3340,0.3819,1.2037,1.2701,1.1647,1.1925,1.1781
163,0.0817,0.0793,0.3439,0.3356,0.3439,1.2152,1.3209,1.1402,1.1522,1.2286
