Round,Aggregated Test Loss,Aggregated Test Acc
1,4.3814,0.0589
2,3.6484,0.132
3,3.4845,0.1761
4,3.1331,0.2466
5,3.0946,0.2542
6,2.8959,0.2871
7,2.941,0.2849
8,2.8703,0.2902
9,2.8428,0.3069
10,2.8088,0.318
11,2.848,0.3053
12,2.7947,0.3243
13,2.9353,0.3123
14,2.9204,0.3036
15,2.8959,0.3149
16,2.8729,0.319
17,2.8297,0.3282
18,2.7802,0.3298
19,2.9371,0.3249
20,3.0398,0.3069
21,2.7186,0.3393
22,2.8232,0.345
23,2.7689,0.3427
24,2.8702,0.3299
25,2.8876,0.3336
26,2.8101,0.3232
27,2.9128,0.3453
28,3.1154,0.3182
29,3.0098,0.3305
30,2.7878,0.3426
31,2.846,0.3426
32,2.7904,0.3445
33,2.8298,0.3513
34,2.9651,0.322
35,3.0199,0.3327
36,2.7894,0.3528
37,2.9124,0.3403
38,3.1321,0.3302
39,2.821,0.3487
40,3.1265,0.3096
41,2.8377,0.3443
42,2.8747,0.3496
43,2.9719,0.3375
44,2.9364,0.3488
45,2.828,0.3412
46,2.8218,0.362
47,2.9913,0.33
48,3.002,0.3443
49,2.8968,0.3411
50,2.8275,0.3485
51,2.8146,0.3515
52,2.9215,0.3379
53,2.8366,0.3445
54,2.9418,0.353
55,2.7731,0.3481
56,3.0624,0.3415
57,2.9717,0.345
58,2.9301,0.3483
59,2.8876,0.3411
60,2.7674,0.351
61,2.8844,0.3353
62,2.6716,0.3629
63,3.1599,0.323
64,3.041,0.3458
65,2.7768,0.3565
66,2.7499,0.354
67,2.8521,0.3577
68,2.9629,0.3366
69,3.059,0.336
70,2.9127,0.35
71,2.8656,0.3519
72,2.8272,0.3541
73,2.8919,0.3451
74,2.7577,0.3591
75,2.8754,0.3514
76,3.1245,0.3353
77,2.8207,0.3535
78,2.9021,0.348
79,2.8736,0.353
80,2.8644,0.36
81,2.8354,0.3585
82,2.7519,0.3577
83,3.0255,0.3359
84,3.0268,0.3377
85,2.9002,0.3448
86,3.0904,0.3286
87,3.0135,0.309
88,3.0354,0.3387
89,2.8518,0.3584
90,2.9409,0.3244
91,2.768,0.3597
92,2.9746,0.3536
93,2.8174,0.3496
94,2.8758,0.3561
95,2.8428,0.3479
96,3.0914,0.3334
97,3.0778,0.3379
98,2.7484,0.3671
99,2.9093,0.3567
100,2.815,0.3502
101,2.8635,0.3328
102,2.8015,0.3616
103,2.7768,0.3501
104,2.8967,0.347
105,2.8792,0.3614
106,2.7231,0.3597
107,2.7789,0.349
108,2.7619,0.3487
109,2.7417,0.3695
110,2.8762,0.3521
111,3.0406,0.3411
112,3.0853,0.3412
113,2.8306,0.3601
114,2.9698,0.3406
115,2.8601,0.3527
116,2.8206,0.3511
117,3.0133,0.3555
118,2.8905,0.34
119,3.0985,0.3423
120,2.8256,0.3597
121,2.8167,0.3664
122,2.9792,0.3546
123,2.9403,0.3446
124,2.8751,0.3525
125,2.895,0.3456
126,2.7333,0.3633
127,2.8493,0.3539
128,2.7561,0.3519
129,2.9864,0.3512
130,3.1766,0.3463
131,2.9037,0.3552
132,3.0391,0.3363
133,2.9685,0.3633
134,2.8897,0.3512
135,2.8762,0.3611
136,2.9416,0.3519
137,2.7882,0.3694
138,2.9245,0.3514
139,2.6834,0.3553
140,2.8535,0.3428
141,2.695,0.369
142,2.9546,0.3313
143,3.04,0.3389
144,2.8051,0.3548
145,2.8554,0.3538
146,2.748,0.3582
147,2.7458,0.3711
148,2.7537,0.3582
149,2.7309,0.3622
150,2.7552,0.3659
151,2.7708,0.3451
152,2.8181,0.3528
153,3.2894,0.3157
154,2.9301,0.3401
155,2.8929,0.341
156,2.8248,0.3459
157,2.8963,0.3411
158,2.7271,0.3647
159,2.788,0.3549
160,2.9036,0.3293
161,2.8536,0.3474
162,2.7861,0.3681
163,2.8529,0.3621
164,2.6712,0.367
165,2.8565,0.3592
166,2.9526,0.3562
167,2.7745,0.3572
168,2.7242,0.3684
169,2.846,0.357
170,2.8799,0.3496
171,2.7768,0.3675
172,2.7381,0.3527
173,2.8416,0.3518
174,2.7518,0.3701
175,2.771,0.3661
176,2.7412,0.3726
177,2.748,0.351
178,2.6402,0.3709
179,2.9539,0.364
180,2.7851,0.3721
181,2.8547,0.3643
182,2.7162,0.3683
183,2.8504,0.3537
184,2.6536,0.3674
185,2.9806,0.3473
186,2.7288,0.3771
187,2.8042,0.3527
188,2.8362,0.362
189,2.6921,0.3645
190,2.8757,0.349
191,2.7194,0.3577
192,2.7868,0.3703
193,2.871,0.3641
194,2.8179,0.3598
195,3.0351,0.3283
196,2.8101,0.3639
197,2.7321,0.3486
198,3.0572,0.3326
199,2.6931,0.3625
200,2.7283,0.3518
