Round,Aggregated Test Loss,Aggregated Test Acc
1,2.0409,0.2146
2,1.8418,0.2931
3,1.7145,0.3591
4,1.6273,0.3939
5,1.5563,0.4226
6,1.5448,0.4192
7,1.487,0.4496
8,1.4793,0.4537
9,1.455,0.455
10,1.4442,0.4711
11,1.4156,0.4818
12,1.4247,0.4784
13,1.3953,0.4907
14,1.4,0.4844
15,1.3946,0.4833
16,1.371,0.504
17,1.3868,0.5
18,1.3673,0.4973
19,1.3476,0.5061
20,1.3662,0.5018
21,1.3329,0.512
22,1.3421,0.5128
23,1.3248,0.5237
24,1.3402,0.5073
25,1.3314,0.5173
26,1.3257,0.5197
27,1.3032,0.5209
28,1.3043,0.5166
29,1.3106,0.5207
30,1.3086,0.525
31,1.2846,0.5323
32,1.3124,0.5247
33,1.2952,0.5218
34,1.3082,0.5262
35,1.2888,0.5328
36,1.2779,0.5349
37,1.2972,0.5289
38,1.2893,0.5249
39,1.2812,0.5306
40,1.2916,0.5294
41,1.2761,0.5312
42,1.2668,0.5348
43,1.2717,0.5322
44,1.2625,0.5423
45,1.277,0.537
46,1.2729,0.5334
47,1.2757,0.5348
48,1.2671,0.5348
49,1.2692,0.5355
50,1.2863,0.5346
51,1.253,0.5461
52,1.2566,0.5457
53,1.2617,0.5425
54,1.258,0.5456
55,1.2582,0.5413
56,1.2647,0.539
57,1.271,0.5387
58,1.2432,0.5494
59,1.2622,0.5449
60,1.2514,0.5409
61,1.2464,0.542
62,1.2279,0.5511
63,1.2526,0.5479
64,1.2538,0.5433
65,1.2388,0.5473
66,1.2352,0.5539
67,1.2352,0.5514
68,1.2191,0.5518
69,1.221,0.5585
70,1.2247,0.5538
71,1.2211,0.5496
72,1.2271,0.5493
73,1.2245,0.5534
74,1.2273,0.558
75,1.2157,0.559
76,1.237,0.5493
77,1.227,0.553
78,1.2155,0.5592
79,1.2238,0.5516
80,1.2237,0.5569
81,1.2131,0.5591
82,1.223,0.5552
83,1.2139,0.5614
84,1.212,0.5616
85,1.221,0.5561
86,1.2238,0.5576
87,1.2122,0.5617
88,1.2029,0.5665
89,1.2072,0.5673
90,1.196,0.5685
91,1.2289,0.5588
92,1.2242,0.5591
93,1.2184,0.5604
94,1.1911,0.5669
95,1.2202,0.5578
96,1.2093,0.5612
97,1.2126,0.5651
98,1.1988,0.5627
99,1.1902,0.5699
100,1.1991,0.5669
101,1.1978,0.5662
102,1.1873,0.5634
103,1.1859,0.5717
104,1.1873,0.5676
105,1.1962,0.5683
106,1.1761,0.5743
107,1.1769,0.5741
108,1.1764,0.578
109,1.1943,0.5705
110,1.173,0.5775
111,1.1776,0.5728
112,1.1811,0.5729
113,1.1849,0.5669
114,1.1909,0.5708
115,1.186,0.5762
116,1.1859,0.5802
117,1.1958,0.5657
118,1.1912,0.5706
119,1.1989,0.5628
120,1.2063,0.5623
121,1.1733,0.5845
122,1.1902,0.5755
123,1.1802,0.5795
124,1.2106,0.5651
125,1.191,0.5692
126,1.1968,0.5775
127,1.1715,0.58
128,1.1638,0.5832
129,1.1711,0.579
130,1.1829,0.5737
131,1.191,0.5739
132,1.1806,0.5715
133,1.1739,0.5758
134,1.1704,0.5782
135,1.1789,0.5734
136,1.1772,0.5738
137,1.1677,0.5804
138,1.1668,0.5868
139,1.1676,0.5793
140,1.1585,0.5782
141,1.1602,0.5775
142,1.1599,0.5869
143,1.1879,0.5705
144,1.185,0.5767
145,1.1549,0.5861
146,1.168,0.5824
147,1.157,0.585
148,1.1587,0.5858
149,1.1523,0.5897
150,1.1684,0.5755
151,1.1611,0.5886
152,1.1642,0.5801
153,1.1728,0.5831
154,1.1562,0.5855
155,1.1436,0.5888
156,1.154,0.5857
157,1.1735,0.5796
158,1.1573,0.5836
159,1.1567,0.5833
160,1.1474,0.5844
161,1.1384,0.592
162,1.1491,0.5866
163,1.1458,0.5874
164,1.172,0.5812
165,1.1516,0.5872
166,1.1374,0.5931
167,1.1353,0.5939
168,1.1453,0.5874
169,1.1456,0.5901
170,1.1384,0.5964
171,1.1367,0.5991
172,1.1718,0.5789
173,1.1456,0.5931
174,1.155,0.5871
175,1.133,0.5902
176,1.1356,0.5959
177,1.1493,0.5902
178,1.1471,0.5921
179,1.1588,0.588
180,1.144,0.5906
181,1.1356,0.5899
182,1.143,0.5958
183,1.1283,0.5986
184,1.1371,0.5938
185,1.1353,0.589
186,1.1592,0.5853
187,1.1442,0.5897
188,1.1358,0.5916
189,1.1259,0.5975
190,1.111,0.6026
191,1.1224,0.6025
192,1.1345,0.5885
193,1.1283,0.595
194,1.1318,0.5995
195,1.1117,0.6
196,1.1285,0.5992
197,1.1378,0.591
198,1.1369,0.5975
199,1.1383,0.5949
200,1.1202,0.5988
