Round,Aggregated Test Loss,Aggregated Test Acc
1,4.3476,0.0622
2,3.7861,0.123
3,3.5962,0.1691
4,3.4734,0.2069
5,3.4233,0.2227
6,3.4125,0.2375
7,3.3105,0.2582
8,3.5291,0.244
9,3.4659,0.2592
10,3.5433,0.2585
11,3.7382,0.257
12,3.6469,0.2656
13,3.6852,0.2657
14,3.7062,0.2716
15,3.7298,0.2756
16,3.7272,0.2824
17,3.9468,0.2666
18,3.8896,0.2692
19,3.8569,0.2801
20,3.8122,0.2825
21,3.9623,0.269
22,4.0227,0.2784
23,4.0435,0.2728
24,4.1339,0.2717
25,4.1073,0.2751
26,4.1048,0.279
27,3.9915,0.274
28,4.0866,0.2814
29,4.1694,0.2817
30,4.0575,0.2887
31,4.2117,0.2766
32,4.2308,0.2737
33,4.203,0.2761
34,4.1011,0.2762
35,4.2085,0.2798
36,4.0991,0.2874
37,4.028,0.2913
38,4.2456,0.2789
39,4.244,0.2782
40,4.2032,0.2817
41,4.1793,0.2856
42,4.3059,0.2831
43,4.2371,0.2844
44,4.3308,0.2798
45,4.2871,0.2812
46,4.2173,0.2799
47,4.1911,0.287
48,4.1973,0.2825
49,4.3318,0.2733
50,4.0961,0.2862
51,4.2057,0.2835
52,4.2727,0.2779
53,4.3228,0.2833
54,4.3875,0.2762
55,4.2632,0.2804
56,4.2298,0.2841
57,4.2175,0.2839
58,4.3337,0.2858
59,4.3727,0.2853
60,4.339,0.282
61,4.2674,0.2788
62,4.1619,0.29
63,4.2909,0.2822
64,4.2818,0.2874
65,4.2796,0.2859
66,4.422,0.2811
67,4.3014,0.2849
68,4.2453,0.2874
69,4.2813,0.2873
70,4.297,0.288
71,4.2813,0.2884
72,4.1917,0.2908
73,4.4433,0.2851
74,4.3432,0.2811
75,4.3221,0.292
76,4.3859,0.285
77,4.4027,0.2803
78,4.3595,0.2801
79,4.241,0.2838
80,4.3585,0.2845
81,4.3299,0.2844
82,4.3697,0.2809
83,4.4,0.2837
84,4.2974,0.2836
85,4.4222,0.284
86,4.3839,0.2887
87,4.4519,0.277
88,4.2974,0.2873
89,4.4793,0.2716
90,4.2613,0.2842
91,4.2579,0.2841
92,4.2798,0.2898
93,4.434,0.2741
94,4.3045,0.2848
95,4.4736,0.2764
96,4.3596,0.2814
97,4.3013,0.2862
98,4.2939,0.2828
99,4.4812,0.2815
100,4.3157,0.2897
101,4.2771,0.2857
102,4.316,0.2854
103,4.323,0.2848
104,4.4409,0.2834
105,4.2881,0.289
106,4.333,0.2786
107,4.2932,0.278
108,4.3324,0.2865
109,4.1986,0.2853
110,4.3458,0.285
111,4.349,0.2777
112,4.339,0.284
113,4.3675,0.2783
114,4.2693,0.2852
115,4.4798,0.2777
116,4.4356,0.2799
117,4.3518,0.2845
118,4.2867,0.2841
119,4.4868,0.2675
120,4.4762,0.2839
121,4.2743,0.2854
122,4.2709,0.2895
123,4.3256,0.2838
124,4.2827,0.29
125,4.4462,0.2805
126,4.3828,0.2913
127,4.4726,0.2814
128,4.4094,0.2892
129,4.225,0.2849
130,4.4154,0.2833
131,4.2991,0.2905
132,4.3847,0.2881
133,4.3776,0.2857
134,4.3962,0.2836
135,4.4182,0.282
136,4.4594,0.2843
137,4.3617,0.2844
138,4.2152,0.2916
139,4.4686,0.2779
140,4.487,0.2833
141,4.405,0.2827
142,4.4968,0.289
143,4.4078,0.2881
144,4.3269,0.2911
145,4.3715,0.2859
146,4.2885,0.2911
147,4.3932,0.2893
148,4.3558,0.2851
149,4.4809,0.2813
150,4.3466,0.287
151,4.3326,0.2846
152,4.4681,0.2771
153,4.3585,0.283
154,4.5652,0.2825
155,4.201,0.2932
156,4.3149,0.2916
157,4.2786,0.2896
158,4.3725,0.2935
159,4.3648,0.2858
160,4.4874,0.2781
161,4.3739,0.2912
162,4.2201,0.2908
163,4.3375,0.2937
164,4.3337,0.2887
165,4.3657,0.2904
166,4.3211,0.2878
167,4.4816,0.2842
168,4.2803,0.297
169,4.4102,0.2854
170,4.4269,0.291
171,4.3399,0.2857
172,4.206,0.2899
173,4.303,0.2882
174,4.2315,0.2939
175,4.3338,0.2905
176,4.3492,0.2938
177,4.3274,0.2927
178,4.2725,0.2919
179,4.2239,0.2872
180,4.3639,0.2893
181,4.3426,0.2919
182,4.4235,0.2852
183,4.3438,0.2848
184,4.2438,0.2899
185,4.36,0.2869
186,4.3315,0.2887
187,4.4662,0.2884
188,4.3003,0.2929
189,4.3463,0.2878
190,4.162,0.2938
191,4.3431,0.2843
192,4.3253,0.2931
193,4.2637,0.2886
194,4.2722,0.2933
195,4.2336,0.2858
196,4.2485,0.2932
197,4.3518,0.2846
198,4.3422,0.2842
199,4.4296,0.2844
200,4.2865,0.29
