Round,Aggregated Test Loss,Aggregated Test Acc
1,2.1229,0.1807
2,1.8425,0.2905
3,1.7067,0.3556
4,1.8038,0.378
5,1.4702,0.4557
6,1.313,0.5206
7,1.4124,0.4837
8,1.3621,0.5103
9,1.2062,0.5739
10,1.2079,0.5585
11,1.1308,0.5896
12,1.1955,0.573
13,1.1257,0.5935
14,1.222,0.5694
15,1.1371,0.5925
16,1.2566,0.5557
17,1.1573,0.5738
18,1.0474,0.629
19,1.0862,0.6182
20,1.0583,0.6336
21,1.0771,0.6149
22,1.0533,0.6156
23,1.0045,0.6391
24,1.1573,0.5783
25,1.1154,0.6153
26,1.0947,0.6233
27,1.0736,0.6224
28,0.9472,0.6657
29,0.9323,0.6773
30,1.203,0.5774
31,0.9377,0.6691
32,0.9687,0.6611
33,0.9084,0.6803
34,0.9169,0.6899
35,0.954,0.6526
36,0.9423,0.6599
37,1.0487,0.6335
38,0.923,0.6747
39,0.9694,0.6637
40,1.1358,0.6031
41,1.0518,0.6385
42,0.8619,0.7011
43,0.8456,0.7037
44,0.9839,0.6538
45,0.9495,0.6689
46,1.0673,0.6273
47,0.9506,0.6635
48,0.9513,0.6718
49,0.8822,0.6885
50,0.9847,0.6587
51,0.9159,0.6757
52,0.8691,0.6954
53,0.8886,0.6966
54,0.9659,0.6628
55,0.9215,0.678
56,0.9446,0.6622
57,0.8703,0.6946
58,0.897,0.6834
59,0.8654,0.6968
60,0.917,0.6849
61,0.8831,0.6913
62,0.88,0.6992
63,0.8183,0.7155
64,1.0651,0.6361
65,0.9839,0.6483
66,0.9043,0.6766
67,0.9273,0.6769
68,0.8555,0.6994
69,0.9299,0.6769
70,0.9177,0.6811
71,0.8192,0.7092
72,0.885,0.6901
73,0.778,0.7255
74,0.9257,0.6763
75,0.8154,0.7116
76,0.8905,0.6858
77,1.1401,0.601
78,0.8408,0.7078
79,0.8504,0.6939
80,0.9809,0.6706
81,0.9565,0.6704
82,0.9467,0.666
83,0.916,0.6691
84,0.9427,0.6603
85,0.9311,0.67
86,0.8135,0.7212
87,0.8602,0.6981
88,0.9589,0.667
89,0.8926,0.6891
90,0.8509,0.7037
91,0.9754,0.6586
92,0.8332,0.7087
93,0.9621,0.6667
94,0.9239,0.6827
95,0.8744,0.6841
96,0.8189,0.7179
97,0.81,0.7215
98,0.8637,0.7024
99,0.863,0.6995
100,0.828,0.7128
101,0.8859,0.6798
102,0.8261,0.7159
103,0.8267,0.7081
104,0.8129,0.7212
105,0.8142,0.7193
106,0.8495,0.7012
107,0.8475,0.7017
108,0.8478,0.7032
109,0.787,0.7237
110,0.9218,0.6723
111,0.933,0.6624
112,0.9206,0.6842
113,0.791,0.7206
114,0.804,0.7178
115,0.8544,0.7032
116,0.7507,0.7394
117,0.8358,0.7123
118,0.9537,0.6712
119,0.9987,0.6669
120,0.9119,0.6919
121,0.8721,0.6968
122,0.9298,0.6808
123,0.7715,0.7299
124,0.8421,0.7091
125,0.8617,0.701
126,0.7546,0.7375
127,0.8213,0.7223
128,0.7671,0.7353
129,0.8819,0.687
130,0.7814,0.7295
131,0.8532,0.7016
132,0.9371,0.6702
133,0.8108,0.7199
134,0.84,0.7041
135,0.7929,0.73
136,0.7403,0.7414
137,0.743,0.744
138,0.8879,0.69
139,0.8103,0.7156
140,0.8341,0.7175
141,0.8639,0.6997
142,0.8322,0.7159
143,0.7704,0.7357
144,0.7826,0.7367
145,0.8108,0.722
146,0.8712,0.6945
147,0.8337,0.7134
148,0.8745,0.6873
149,0.7306,0.7478
150,0.8683,0.7119
151,0.7784,0.7231
152,0.8591,0.7012
153,0.778,0.7273
154,0.9021,0.6902
155,0.8073,0.7205
156,0.7789,0.7273
157,0.7423,0.7461
158,0.8511,0.7047
159,0.7321,0.7464
160,1.0775,0.645
161,0.8611,0.6953
162,0.8595,0.6952
163,0.9316,0.6674
164,0.7883,0.728
165,0.8836,0.6949
166,0.9582,0.6814
167,0.8943,0.6979
168,0.7965,0.7256
169,0.8472,0.7097
170,0.9911,0.67
171,0.7525,0.7394
172,0.7613,0.7449
173,0.8521,0.6968
174,0.7929,0.7271
175,0.7706,0.7344
176,0.9597,0.6631
177,0.854,0.7101
178,0.8892,0.6896
179,0.9579,0.661
180,0.9201,0.6781
181,0.8832,0.6923
182,0.8448,0.7106
183,0.9943,0.651
184,0.851,0.7063
185,0.8076,0.7224
186,0.9136,0.6783
187,0.9293,0.6828
188,0.7707,0.7322
189,0.7753,0.7266
190,0.919,0.6692
191,0.9424,0.6735
192,0.9964,0.6561
193,0.9219,0.6804
194,0.9134,0.6905
195,0.8786,0.6945
196,0.8408,0.7071
197,0.9597,0.6812
198,1.0226,0.6502
199,0.8352,0.7169
200,0.9575,0.6762
