Round,Aggregated Test Loss,Aggregated Test Acc
1,5.7683,0.0188
2,6.5897,0.0293
3,6.6151,0.0484
4,6.2814,0.0641
5,5.7684,0.0891
6,6.0751,0.0959
7,6.0991,0.097
8,6.7202,0.0967
9,6.4906,0.1162
10,7.3173,0.0908
11,6.458,0.111
12,6.4299,0.131
13,6.3726,0.1329
14,5.9642,0.1429
15,5.8364,0.1461
16,6.8018,0.1345
17,7.4627,0.1307
18,6.1732,0.1427
19,6.3113,0.1449
20,6.8146,0.1558
21,6.3251,0.1542
22,6.7073,0.1387
23,6.3651,0.1587
24,6.0163,0.1583
25,7.0142,0.157
26,6.7126,0.1467
27,6.504,0.1501
28,6.0437,0.1663
29,6.2271,0.1577
30,6.3357,0.1648
31,6.0195,0.1773
32,5.7923,0.179
33,6.1048,0.1707
34,6.4959,0.1618
35,5.9487,0.1759
36,6.0697,0.171
37,5.9355,0.176
38,6.1134,0.1768
39,6.1393,0.1808
40,5.9725,0.1867
41,6.1726,0.1813
42,6.3739,0.1883
43,6.0006,0.1879
44,6.1281,0.1876
45,6.1513,0.1655
46,6.0793,0.1836
47,5.7545,0.1832
48,5.7549,0.1868
49,6.0077,0.1749
50,5.879,0.1867
51,5.7918,0.1928
52,5.663,0.1912
53,5.9063,0.1898
54,5.5939,0.1903
55,5.55,0.1891
56,5.6143,0.1927
57,5.7706,0.1899
58,5.9716,0.2014
59,6.1406,0.1961
60,6.5521,0.197
61,6.1191,0.1989
62,6.1242,0.1878
63,6.3104,0.1938
64,6.2109,0.2025
65,5.8675,0.2065
66,5.819,0.2037
67,5.8018,0.2069
68,5.9619,0.1929
69,6.1242,0.1978
70,5.7798,0.2076
71,5.9924,0.2063
72,5.9469,0.2122
73,5.8732,0.2169
74,5.8128,0.2156
75,5.5652,0.2118
76,5.5139,0.2163
77,5.5357,0.2128
78,5.7619,0.2135
79,5.5263,0.2162
80,5.7272,0.211
81,5.655,0.2178
82,5.5346,0.2186
83,5.5944,0.2176
84,5.6785,0.2163
85,5.6857,0.2199
86,5.7218,0.2189
87,5.8327,0.2246
88,5.9155,0.2247
89,5.6759,0.2261
90,5.9199,0.2061
91,5.7285,0.2092
92,5.7659,0.2065
93,5.5397,0.2177
94,5.6319,0.2208
95,5.7569,0.2222
96,5.5889,0.2192
97,5.5904,0.2187
98,5.5222,0.2251
99,5.7263,0.2283
100,5.5397,0.2284
101,5.4634,0.2286
102,5.4438,0.2274
103,5.6251,0.2278
104,5.4986,0.2268
105,5.4768,0.2275
106,5.6455,0.2296
107,5.6231,0.232
108,5.5439,0.2343
109,5.4814,0.2314
110,5.4607,0.2275
111,5.6518,0.2291
112,5.543,0.2283
113,5.627,0.2297
114,5.5805,0.2306
115,5.7301,0.2302
116,5.854,0.228
117,5.7305,0.2313
118,5.5538,0.2344
119,5.5323,0.2315
120,5.5946,0.2335
121,5.5952,0.2363
122,5.6067,0.2331
123,5.5328,0.2334
124,5.4714,0.2342
125,5.4708,0.23
126,5.4511,0.2306
127,5.3906,0.232
128,5.4195,0.2298
129,5.4195,0.2324
130,5.3963,0.2303
131,5.425,0.2267
132,5.3828,0.2302
133,5.406,0.2342
134,5.5694,0.236
135,5.5228,0.2361
136,5.5317,0.2356
137,5.5013,0.2337
138,5.5794,0.2337
139,5.4911,0.2354
140,5.4442,0.2383
141,5.4314,0.2401
142,5.4445,0.2349
143,5.4489,0.238
144,5.3955,0.2379
145,5.3742,0.2394
146,5.3716,0.2397
147,5.3666,0.2426
148,5.4114,0.2459
149,5.45,0.2451
150,5.5415,0.2411
151,5.4886,0.2356
152,5.4275,0.2389
153,5.4203,0.2372
154,5.3923,0.2372
155,5.4378,0.2368
156,5.4191,0.237
157,5.388,0.2403
158,5.4426,0.2412
159,5.3942,0.2375
160,5.3389,0.2372
161,5.3161,0.2408
162,5.3047,0.2407
163,5.29,0.238
164,5.2932,0.2396
165,5.3255,0.2401
166,5.2985,0.2375
167,5.3963,0.2401
168,5.3351,0.241
169,5.3408,0.2365
170,5.3095,0.2332
171,5.2888,0.2345
172,5.2669,0.2344
173,5.2419,0.2355
174,5.2453,0.2328
175,5.2094,0.2323
176,5.2211,0.2355
177,5.2275,0.2375
178,5.2061,0.24
179,5.2196,0.2427
180,5.2578,0.2431
181,5.2384,0.2456
182,5.2457,0.245
183,5.2031,0.2442
184,5.1941,0.2432
185,5.2515,0.2384
186,5.2368,0.2391
187,5.2372,0.2406
188,5.2027,0.2425
189,5.1803,0.2402
190,5.1814,0.2409
191,5.2327,0.243
192,5.2391,0.2433
193,5.2193,0.2415
194,5.2234,0.2404
195,5.2051,0.2398
196,5.2151,0.2414
197,5.2234,0.2391
198,5.2154,0.2401
199,5.2421,0.2426
200,5.2476,0.2383
201,5.232,0.2384
202,5.2264,0.2376
203,5.2013,0.2382
