Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4554,0.0344
2,4.1555,0.0993
3,4.6974,0.1085
4,4.0893,0.1427
5,4.6384,0.1302
6,4.4546,0.1405
7,3.8413,0.1721
8,4.2397,0.1733
9,4.5378,0.1836
10,4.5122,0.1672
11,4.0717,0.2002
12,4.1906,0.2018
13,4.5947,0.1746
14,4.5617,0.175
15,4.1297,0.1927
16,4.1579,0.2135
17,8.3491,0.1566
18,7.4922,0.1559
19,7.3331,0.1541
20,5.1635,0.1954
21,10.6617,0.1471
22,4.2995,0.2184
23,5.4728,0.2025
24,13.7653,0.1392
25,5.6784,0.1925
26,5.9856,0.1861
27,4.147,0.2309
28,4.6135,0.2194
29,5.8553,0.1938
30,4.6584,0.2219
31,5.2538,0.2045
32,6.1737,0.1793
33,4.9757,0.2094
34,5.4243,0.201
35,7.368,0.1515
36,7.8308,0.1465
37,7.4731,0.1559
38,7.4661,0.1518
39,7.9538,0.1609
40,6.1427,0.1704
41,5.6579,0.1861
42,9.168,0.1613
43,7.4537,0.1709
44,7.8187,0.1605
45,6.9186,0.1627
46,12.0804,0.1399
47,15.5686,0.1234
48,7.8041,0.1501
49,5.2531,0.1907
50,4.5252,0.2182
51,6.0274,0.1784
52,6.8574,0.1724
53,5.8786,0.1793
54,4.7866,0.217
55,6.1841,0.1848
56,6.7355,0.176
57,12.0921,0.1449
58,14.2354,0.1242
59,7.6007,0.1643
60,9.6388,0.1506
61,5.6471,0.1983
62,6.0954,0.1828
63,5.3449,0.206
64,6.9684,0.1752
65,5.9755,0.194
66,6.2704,0.1881
67,6.6381,0.1765
68,10.3774,0.1324
69,5.9695,0.1754
70,6.1394,0.1791
71,7.1978,0.1603
72,8.2051,0.1548
73,8.8108,0.1476
74,5.8056,0.1902
75,6.7851,0.1654
76,6.0764,0.1896
77,6.3769,0.1812
78,5.4999,0.203
79,6.2904,0.1801
80,7.2687,0.1616
81,6.029,0.1899
82,7.1531,0.1678
83,6.7808,0.1782
84,7.9398,0.1635
85,7.6621,0.159
86,7.0656,0.175
87,7.5754,0.1656
88,6.1304,0.1894
89,7.6753,0.1625
90,8.358,0.164
91,9.4404,0.1506
92,6.5774,0.1766
93,8.7105,0.1569
94,6.1153,0.1792
95,6.302,0.1724
96,6.0673,0.1905
97,6.4982,0.1869
98,5.9935,0.1908
99,6.9367,0.1687
100,9.6742,0.1528
101,13.0851,0.1331
102,5.8509,0.1918
103,6.6034,0.1758
104,5.9876,0.1872
105,7.4839,0.1572
106,7.8309,0.1594
107,6.1586,0.1866
108,7.0782,0.1689
109,7.4909,0.1612
110,7.4552,0.1646
111,6.3611,0.1867
112,8.9975,0.1546
113,9.2782,0.1521
114,9.4111,0.1529
115,8.88,0.1586
116,9.9982,0.1489
117,10.0525,0.1484
118,9.4216,0.1509
119,12.4704,0.1362
120,6.7434,0.1727
121,7.4439,0.1579
122,6.3706,0.1826
123,9.938,0.1425
124,6.5337,0.1759
125,7.3911,0.1615
126,9.2978,0.1438
127,9.8602,0.1394
128,6.4252,0.1712
129,7.6383,0.1621
130,10.5396,0.1366
131,8.217,0.1496
132,6.5556,0.1737
133,6.6929,0.1746
134,6.2642,0.183
135,6.7548,0.1676
136,6.7224,0.1686
137,7.4962,0.1567
138,7.219,0.1654
139,6.7365,0.1771
140,12.7628,0.1302
141,7.8114,0.1647
142,6.4407,0.1815
143,7.7165,0.1646
144,14.1978,0.1284
145,7.4114,0.1592
146,7.943,0.1553
147,9.0755,0.1416
148,9.4133,0.1419
149,6.7584,0.1722
150,7.6761,0.1571
151,10.7251,0.1213
152,9.2403,0.1328
153,7.9353,0.1552
154,8.8331,0.1471
155,10.6196,0.1457
156,7.61,0.1661
157,8.3426,0.1586
158,9.5518,0.1373
159,12.1747,0.1283
160,7.2435,0.1582
161,6.9736,0.1655
162,6.8034,0.1676
163,7.1751,0.1736
164,7.7185,0.1641
165,7.0194,0.17
166,13.3543,0.1244
167,14.4951,0.1189
168,6.7445,0.1682
169,8.1498,0.1446
170,11.4549,0.1171
171,14.8726,0.1001
172,6.501,0.1642
173,7.3544,0.1553
174,8.3996,0.1376
175,6.3244,0.1639
176,7.0513,0.1669
177,8.9988,0.1372
178,6.647,0.1769
179,6.5706,0.1793
180,6.9282,0.1715
181,8.4117,0.1465
182,8.6935,0.1425
183,6.7453,0.1721
184,7.3014,0.1624
185,7.0407,0.1709
186,7.1965,0.166
187,7.1461,0.1698
188,7.3709,0.166
189,8.8204,0.1392
190,6.9759,0.1725
191,9.5848,0.1412
192,6.2189,0.1814
193,7.8997,0.1518
194,7.4617,0.1651
195,6.3791,0.1793
196,6.8477,0.1706
197,8.1857,0.1635
198,7.3193,0.1788
199,8.0453,0.1679
200,7.7496,0.1727
201,9.0511,0.1486
202,9.558,0.147
203,6.5054,0.1799
204,7.0492,0.1738
205,9.0059,0.1538
206,8.5839,0.1503
207,7.9159,0.1596
208,8.7433,0.1426
209,8.0349,0.1493
210,8.5458,0.1451
211,7.3878,0.1604
212,8.7134,0.1497
213,7.7077,0.1608
214,8.0708,0.1562
215,7.2322,0.1643
216,8.0351,0.1542
217,6.481,0.18
218,7.0171,0.1709
219,7.3274,0.1763
220,9.8858,0.1462
221,10.5217,0.1415
222,10.513,0.1419
223,7.7573,0.1585
224,8.197,0.155
225,6.8272,0.1697
226,7.1242,0.1644
227,6.7695,0.1717
228,9.6793,0.1394
229,7.2906,0.1603
230,7.7947,0.162
231,8.144,0.1575
232,8.9796,0.1407
233,9.0816,0.1463
234,8.9501,0.155
235,13.0643,0.1216
236,7.1296,0.1681
237,6.6371,0.1812
238,6.7891,0.1724
239,7.0392,0.1724
240,7.9132,0.159
241,6.5019,0.1712
242,9.0901,0.1317
243,9.3512,0.1359
244,12.3227,0.1103
245,7.54,0.1492
246,12.2144,0.1089
247,6.2373,0.1769
248,7.065,0.1629
249,9.9345,0.1341
250,6.908,0.1605
251,7.4673,0.1487
252,7.2593,0.1489
253,7.5077,0.1429
254,7.3298,0.1452
255,7.5228,0.1419
256,7.4541,0.1524
257,7.6422,0.1413
258,7.4117,0.1487
259,8.0926,0.1458
260,7.9252,0.1478
261,9.9976,0.1185
262,7.6114,0.1579
263,8.7765,0.1328
264,9.6892,0.1399
265,7.1816,0.1653
266,8.1158,0.1506
267,8.595,0.1489
268,9.0549,0.1486
269,6.617,0.1774
270,7.296,0.1651
271,10.027,0.1493
272,8.6581,0.1476
273,9.2302,0.1485
274,6.9896,0.1673
275,7.5298,0.1706
276,7.6532,0.1578
277,8.961,0.1436
278,8.2163,0.1585
279,9.2286,0.1442
280,7.9319,0.1521
281,11.4456,0.1389
282,12.7446,0.1326
283,7.4456,0.1594
284,9.483,0.1436
285,7.0177,0.1652
286,8.9978,0.1476
287,8.4938,0.1441
288,8.9964,0.1409
289,9.8082,0.1268
290,7.6282,0.1564
291,8.8502,0.1333
292,7.1826,0.1594
293,6.5585,0.1708
294,9.8496,0.137
295,6.8393,0.1701
296,7.9009,0.1522
297,6.3729,0.1757
298,6.5202,0.169
299,6.9177,0.1625
300,6.4873,0.1713
