Round,Aggregated Test Loss,Aggregated Test Acc
1,4.217,0.1393
2,4.5524,0.2064
3,5.8985,0.2108
4,5.8201,0.2281
5,6.4287,0.2252
6,6.8878,0.2189
7,7.2874,0.2235
8,7.3174,0.2227
9,7.6788,0.2225
10,7.8382,0.2212
11,8.1602,0.2184
12,8.4588,0.2192
13,8.9032,0.2197
14,9.317,0.2172
15,8.9781,0.2167
16,8.5999,0.2176
17,8.6433,0.2063
18,8.3172,0.2137
19,8.4607,0.2163
20,8.9907,0.2126
21,8.909,0.2214
22,8.2936,0.2186
23,8.8673,0.2173
24,9.5547,0.2104
25,8.7872,0.2187
26,9.597,0.2098
27,9.5836,0.2171
28,9.182,0.2125
29,9.1859,0.2165
30,9.4955,0.2143
31,9.0153,0.2298
32,9.6586,0.2159
33,10.7124,0.2128
34,10.0795,0.211
35,9.2149,0.2287
36,10.2427,0.2256
37,9.4566,0.2263
38,9.5675,0.2338
39,9.9573,0.2279
40,10.561,0.2174
41,10.0825,0.2215
42,9.9071,0.2192
43,10.1519,0.2193
44,9.5284,0.2276
45,9.8097,0.2177
46,10.2764,0.2224
47,9.8679,0.2226
48,9.5028,0.2286
49,9.7593,0.2285
50,8.9949,0.2361
51,9.3878,0.2365
52,9.499,0.2346
53,8.9515,0.228
54,9.3886,0.2245
55,10.0101,0.2193
56,10.2161,0.2249
57,9.8135,0.2275
58,9.8147,0.2285
59,9.6286,0.2315
60,9.8323,0.2211
61,9.5985,0.2254
62,9.4704,0.2311
63,9.0469,0.227
64,9.1929,0.2299
65,9.7614,0.2299
66,9.5371,0.2279
67,9.4192,0.229
68,9.4352,0.2332
69,8.8011,0.2341
70,9.2331,0.2297
71,9.0979,0.2408
72,9.2918,0.2405
73,10.1527,0.2262
74,10.1448,0.2264
75,9.4393,0.2386
76,9.1847,0.2409
77,9.4561,0.2337
78,9.7903,0.2347
79,10.1375,0.2357
80,9.4146,0.2448
81,9.7608,0.2382
82,8.8551,0.241
83,8.9459,0.2393
84,8.5907,0.2321
85,9.3073,0.2292
86,8.9631,0.2279
87,8.9258,0.2313
88,8.9543,0.2409
89,8.7667,0.2354
90,9.1087,0.235
91,8.5293,0.2373
92,9.3894,0.232
93,9.208,0.2317
94,8.8218,0.2457
95,8.9313,0.2424
96,9.0858,0.2397
97,9.4568,0.2442
98,8.8586,0.248
99,8.7981,0.2502
100,9.0129,0.2436
101,9.2214,0.2375
102,9.5894,0.2431
103,8.9885,0.2489
104,9.3808,0.2518
105,9.5544,0.2468
106,9.5582,0.2549
107,10.2315,0.2395
108,10.0589,0.2536
109,9.4503,0.2548
110,9.914,0.246
111,9.7271,0.2562
112,9.1916,0.2592
113,9.6266,0.2561
114,8.6145,0.2646
