Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4591,0.0427
2,4.2488,0.0901
3,4.3475,0.1316
4,4.2902,0.142
5,4.7784,0.1567
6,4.1988,0.1797
7,4.6498,0.1822
8,4.2314,0.2016
9,4.165,0.1983
10,4.0572,0.1997
11,3.8746,0.2264
12,3.9078,0.2343
13,3.8284,0.2375
14,3.9007,0.2418
15,3.7389,0.241
16,3.8308,0.2478
17,3.7497,0.2403
18,3.8646,0.2534
19,3.7273,0.2594
20,3.7477,0.261
21,3.6739,0.2665
22,3.5778,0.2714
23,3.7283,0.2579
24,3.5749,0.2636
25,3.6901,0.2614
26,3.6169,0.2777
27,3.7897,0.2566
28,3.5811,0.2708
29,3.5028,0.2856
30,3.5344,0.2959
31,3.5297,0.2623
32,3.4888,0.2719
33,3.5635,0.2784
34,3.5896,0.2678
35,3.554,0.2876
36,3.5672,0.2819
37,3.6199,0.2885
38,3.5246,0.272
39,3.4502,0.2906
40,3.405,0.302
41,3.46,0.3043
42,3.4069,0.2955
43,3.4831,0.2908
44,3.5211,0.2856
45,3.3177,0.301
46,3.4725,0.2908
47,3.4353,0.3015
48,3.4228,0.3068
49,3.4544,0.2837
50,3.3424,0.2963
51,3.4155,0.2823
52,3.4946,0.299
53,3.3867,0.3045
54,3.5663,0.3057
55,3.417,0.2938
56,3.3832,0.2971
57,3.3274,0.3068
58,3.273,0.2939
59,3.2377,0.3109
60,3.3725,0.3089
61,3.4757,0.2826
62,3.346,0.3003
63,3.3315,0.296
64,3.2081,0.307
65,3.1844,0.3136
66,3.2969,0.3151
67,3.3527,0.3011
68,3.5074,0.3064
69,3.3144,0.3202
70,3.3936,0.3081
71,3.3122,0.3117
72,3.329,0.3233
73,3.4627,0.3048
74,3.4717,0.2991
75,3.3481,0.2977
76,3.5346,0.2998
77,3.2001,0.3149
78,3.1593,0.2714
79,3.1861,0.3171
80,3.1347,0.2965
81,3.3733,0.2952
82,3.1467,0.2862
83,3.2835,0.3056
84,3.2111,0.3061
85,3.2193,0.3039
86,3.247,0.3124
87,3.3009,0.3099
88,3.1701,0.3195
89,3.1412,0.3089
90,3.2445,0.3136
91,3.1408,0.3169
92,3.1787,0.3252
93,3.1188,0.305
