Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
58,0.0106,0.0066,0.0795,0.0636,0.1005,0.6513,0.5451,0.7980,0.8509,0.4522
59,0.0103,0.0002,0.0919,0.0462,0.0881,0.7419,0.5037,0.8575,0.7332,0.4941
60,0.0059,0.0147,0.0704,0.0475,0.0816,0.7715,0.5515,0.8272,0.8758,0.4476
61,0.0071,0.0329,0.0634,0.0439,0.1184,0.9131,0.5337,0.7671,0.7764,0.3999
62,0.0522,0.0289,0.0848,0.0693,0.1407,0.7619,0.5276,0.7218,0.7423,0.4549
63,0.0209,0.0370,0.0596,0.0369,0.1143,0.6973,0.6180,0.9146,0.8348,0.4800
64,0.0001,0.0002,0.1005,0.0281,0.1144,0.6738,0.5239,0.7212,0.6909,0.4929
65,0.0005,0.0600,0.0579,0.0460,0.1092,0.6842,0.5974,0.7687,0.8227,0.4849
66,0.0187,0.0221,0.0759,0.0391,0.0764,0.7612,0.5014,0.9340,0.6814,0.4430
67,0.0119,0.0031,0.0968,0.0351,0.1130,0.6965,0.6186,0.8385,0.7534,0.5294
68,0.0554,0.0020,0.1214,0.0378,0.0942,0.8188,0.5210,0.8285,0.9027,0.4393
69,0.0548,0.0001,0.0791,0.0438,0.1050,0.8766,0.6148,0.8897,0.8345,0.5027
70,0.0451,0.0004,0.0819,0.0380,0.0734,0.7723,0.4986,0.8143,0.7860,0.5206
71,0.0120,0.0130,0.0788,0.0383,0.1118,0.7500,0.6346,0.8510,0.6707,0.4495
72,0.0071,0.0281,0.0690,0.0460,0.1077,0.6639,0.5979,0.8906,0.8160,0.4020
73,0.0268,0.0223,0.0718,0.0324,0.0799,0.8937,0.6266,1.1564,0.7369,0.4692
74,0.0317,0.0077,0.0722,0.0398,0.1323,0.6634,0.5550,0.7506,0.7771,0.4835
75,0.0055,0.0002,0.0722,0.0412,0.0717,0.7654,0.5378,0.7692,0.8057,0.4433
76,0.0170,0.0013,0.0799,0.0431,0.0773,0.7826,0.6351,0.7572,0.7649,0.4518
77,0.0330,0.0085,0.0862,0.0190,0.1448,0.7133,0.4591,0.7312,0.8449,0.5030
78,0.0094,0.0109,0.1008,0.0404,0.1044,0.7462,0.5727,0.8890,0.7953,0.4191
79,0.0087,0.0015,0.0718,0.0414,0.0763,0.7936,0.5438,0.8857,0.7665,0.4259
80,0.0130,0.0006,0.1038,0.0255,0.0868,0.7759,0.6733,0.7370,0.7416,0.4919
81,0.0075,0.0165,0.0436,0.0195,0.1380,0.7514,0.5279,0.7845,0.8114,0.4348
82,0.0234,0.0149,0.0517,0.0217,0.1127,0.7477,0.5476,0.7775,0.7792,0.3741
83,0.0117,0.0002,0.0590,0.0408,0.0588,0.7464,0.5585,0.5738,0.8020,0.5831
84,0.0157,0.0302,0.0680,0.0510,0.0784,0.8178,0.6265,0.7686,0.7963,0.4258
85,0.0305,0.0718,0.0705,0.0370,0.0644,0.7758,0.5874,0.9030,0.7731,0.4324
86,0.0001,0.0002,0.0398,0.0239,0.1035,0.9326,0.6288,0.6579,0.9936,0.4530
87,0.0001,0.0021,0.0791,0.0368,0.0783,0.8093,0.5048,0.8370,0.7537,0.4892
88,0.0147,0.0217,0.0520,0.0283,0.0720,0.7857,0.5382,0.7656,0.7154,0.4148
89,0.0432,0.0777,0.0446,0.0382,0.0609,0.7215,0.5124,0.6666,0.8953,0.4293
90,0.0079,0.0076,0.0603,0.0343,0.0591,0.8324,0.5682,0.8076,0.8428,0.4380
91,0.0055,0.0001,0.0352,0.0418,0.0510,0.7226,0.4377,0.8574,0.8169,0.3680
92,0.0311,0.0001,0.0823,0.0264,0.0877,0.7408,0.4979,0.7748,0.8935,0.4841
93,0.0162,0.0030,0.0672,0.0240,0.1041,0.7503,0.6080,0.7946,0.7795,0.3774
94,0.0143,0.0137,0.0787,0.0140,0.0643,0.8108,0.6144,0.7935,0.7724,0.5726
95,0.0174,0.0015,0.0553,0.0219,0.0774,0.8922,0.4679,0.6925,0.9116,0.5631
96,0.0190,0.0044,0.0701,0.0157,0.0887,0.7862,0.5210,0.8220,0.8138,0.4073
97,0.0051,0.0002,0.0514,0.0137,0.0641,0.8919,0.5295,0.7790,0.8260,0.5028
98,0.0796,0.0001,0.0453,0.0212,0.0751,0.7580,0.5994,0.6753,0.8591,0.4465
99,0.0318,0.0027,0.0406,0.0202,0.0640,0.8287,0.6272,0.7237,0.8446,0.4460
100,0.0197,0.0160,0.0372,0.0271,0.0640,0.7819,0.5702,0.8166,0.8034,0.4069
101,0.0154,0.0068,0.0442,0.0694,0.0621,0.8366,0.5500,0.7715,0.9249,0.5230
102,0.0294,0.0005,0.0491,0.0244,0.0700,0.9022,0.5359,0.6404,0.7655,0.4490
103,0.0068,0.0190,0.0847,0.0113,0.0477,0.7955,0.5138,0.7753,0.8388,0.4595
104,0.0242,0.0001,0.0577,0.0305,0.0511,0.8397,0.5574,0.7774,0.8836,0.4654
105,0.0283,0.0124,0.0595,0.0272,0.0632,0.8876,0.5703,0.7824,0.8582,0.4644
106,0.0081,0.0392,0.0934,0.0178,0.0730,0.6692,0.5881,0.7621,0.8216,0.4955
107,0.0042,0.0001,0.0543,0.0156,0.0738,0.8651,0.5358,0.7655,0.7194,0.4153
108,0.0398,0.0002,0.0579,0.0224,0.0566,0.8362,0.5969,0.8565,0.7502,0.4944
109,0.0123,0.0001,0.0377,0.0425,0.0536,0.8450,0.5426,0.8739,0.8229,0.5227
110,0.0497,0.0002,0.0544,0.0259,0.0579,0.8309,0.5420,0.8286,0.7882,0.4428
111,0.0482,0.0053,0.0462,0.0260,0.0531,0.7414,0.5881,0.8276,0.8287,0.4507
112,0.0147,0.0001,0.0458,0.0232,0.0681,0.8192,0.5670,0.9378,0.7699,0.4636
113,0.0036,0.0001,0.0404,0.0172,0.0722,0.7591,0.5354,0.8844,0.8991,0.4790
114,0.0091,0.0031,0.0387,0.0107,0.0432,0.8451,0.5581,0.8771,0.8418,0.4404
115,0.0104,0.0219,0.0291,0.0166,0.0875,0.8994,0.5565,0.7100,0.7277,0.4338
116,0.0108,0.0178,0.0367,0.0299,0.0428,0.8546,0.6230,0.7731,0.8035,0.5019
117,0.0193,0.0060,0.0426,0.0156,0.0545,0.7157,0.6187,0.7921,0.8942,0.4553
118,0.0000,0.0138,0.0225,0.0109,0.0731,0.7991,0.5823,0.9968,0.7842,0.5209
119,0.0081,0.0001,0.0435,0.0175,0.0387,0.8149,0.5304,0.8300,0.8248,0.4119
120,0.0335,0.0070,0.0393,0.0261,0.0491,0.7924,0.4985,1.0151,0.8923,0.4329
121,0.0035,0.0021,0.0797,0.0304,0.0508,0.8108,0.5348,0.9046,0.8531,0.4928
122,0.0095,0.0108,0.0671,0.0225,0.0526,0.8515,0.5139,0.7810,0.8773,0.5763
123,0.0208,0.0236,0.0418,0.0249,0.0567,0.9536,0.5211,0.8657,0.9068,0.3843
124,0.0037,0.0201,0.0506,0.0262,0.0742,0.7821,0.5869,0.7729,0.8526,0.4591
125,0.0166,0.0001,0.0425,0.0102,0.0574,0.7430,0.5871,0.7713,0.8351,0.4720
126,0.0158,0.0001,0.0433,0.0149,0.0807,0.9802,0.5250,0.8420,0.8262,0.5456
127,0.0163,0.0001,0.0452,0.0264,0.1105,0.7890,0.5144,0.8448,0.8502,0.4480
128,0.0001,0.0023,0.0491,0.0111,0.0810,0.7751,0.6350,0.8560,0.8707,0.4747
129,0.0388,0.0001,0.0572,0.0125,0.0978,0.7102,0.5884,0.8606,0.8348,0.5036
130,0.0126,0.0582,0.0389,0.0144,0.0804,0.8263,0.5160,0.8017,0.8555,0.4593
131,0.0070,0.0024,0.0321,0.0158,0.0608,0.8729,0.5457,0.8691,0.8458,0.4093
132,0.0133,0.0125,0.0274,0.0393,0.0731,0.7757,0.6133,0.7141,0.7872,0.5047
133,0.0000,0.0158,0.0305,0.0167,0.0369,0.8004,0.7006,0.8609,0.9023,0.4609
134,0.0259,0.0001,0.0515,0.0169,0.0992,0.9422,0.5058,0.7493,0.8765,0.5146
135,0.0067,0.0001,0.0857,0.0103,0.0590,0.7734,0.5221,0.7674,0.8372,0.5228
136,0.0018,0.0042,0.0486,0.0307,0.0231,0.9056,0.6145,0.8380,0.9111,0.5194
137,0.0379,0.0001,0.0336,0.0186,0.0783,0.8450,0.5278,0.8054,0.8629,0.4225
138,0.0001,0.0039,0.0298,0.0162,0.0483,0.8090,0.6575,0.8698,0.8442,0.5341
139,0.0001,0.0106,0.0428,0.0141,0.0399,0.8363,0.6043,0.8957,0.9811,0.5209
140,0.0000,0.0002,0.0317,0.0220,0.0766,0.8422,0.6448,0.7569,0.8005,0.5078
141,0.0077,0.0033,0.0806,0.0171,0.0457,0.6862,0.5727,0.8682,0.9055,0.5143
142,0.0000,0.0087,0.0212,0.0533,0.0306,0.8428,0.6906,0.6947,1.0027,0.4744
143,0.0160,0.0001,0.0334,0.0266,0.0368,0.9015,0.5838,0.7368,0.7922,0.4255
144,0.0197,0.0007,0.0293,0.0281,0.0393,0.8246,0.6072,0.9067,0.9215,0.5842
145,0.0452,0.0338,0.0365,0.0197,0.0605,0.9285,0.6146,0.9650,0.8299,0.4706
146,0.0000,0.0108,0.0734,0.0282,0.0680,0.6804,0.5404,0.7723,0.9331,0.4350
147,0.0076,0.0001,0.0331,0.0115,0.0806,0.7266,0.5664,0.7278,0.8345,0.5874
148,0.0094,0.0001,0.0444,0.0283,0.0624,0.8063,0.5191,0.7461,0.9535,0.4585
149,0.0242,0.0276,0.0332,0.0108,0.0564,0.8084,0.6333,0.8347,0.7906,0.4753
150,0.0105,0.0001,0.0492,0.0131,0.0676,0.9679,0.6329,0.8769,0.8309,0.4738
151,0.0285,0.0001,0.0450,0.0158,0.0388,0.9860,0.6290,0.9578,1.0392,0.4753
152,0.0000,0.0001,0.0393,0.0234,0.0654,0.7987,0.5626,0.9225,0.9058,0.4478
153,0.0000,0.0001,0.0382,0.0161,0.0801,0.9380,0.6971,0.8373,0.9666,0.5059
154,0.0000,0.0001,0.0470,0.0101,0.0400,0.8835,0.5267,0.8602,0.9122,0.4955
155,0.0178,0.0001,0.0417,0.0124,0.0551,0.8333,0.5598,0.8299,0.9904,0.4319
156,0.0323,0.0002,0.0266,0.0133,0.0673,0.8083,0.6134,0.8496,0.8696,0.5316
157,0.0425,0.0001,0.0241,0.0250,0.0483,0.9147,0.5309,0.8262,0.8933,0.4833
158,0.0094,0.0075,0.0351,0.0125,0.0573,0.9466,0.6956,0.8123,0.8334,0.4716
159,0.0090,0.0001,0.0464,0.0105,0.0277,0.7987,0.5480,0.7963,0.9735,0.4894
160,0.0250,0.0001,0.0209,0.0121,0.0567,0.9617,0.6804,0.9391,0.8422,0.4480
161,0.0001,0.0001,0.0291,0.0208,0.0440,0.8877,0.6580,0.7782,0.9491,0.4745
162,0.0071,0.0153,0.0185,0.0123,0.0573,0.6997,0.6529,0.8019,0.9503,0.4627
163,0.0404,0.0243,0.0278,0.0149,0.0481,1.0233,0.6728,0.8647,0.8138,0.6016
164,0.0000,0.0220,0.0259,0.0188,0.0582,0.8745,0.5516,0.8071,0.8649,0.4394
165,0.0193,0.0057,0.0173,0.0092,0.0906,1.0141,0.6189,1.0318,0.9816,0.5522
166,0.0085,0.0212,0.0462,0.0089,0.0342,0.8618,0.5913,0.9045,0.8088,0.4064
167,0.0288,0.0253,0.0220,0.0121,0.0681,0.7881,0.4763,0.7640,0.8113,0.6285
168,0.0000,0.0001,0.0316,0.0115,0.0458,0.8001,0.5480,0.9568,0.8888,0.4832
169,0.0077,0.0001,0.0243,0.0310,0.0687,0.8146,0.6075,0.7874,0.9086,0.4577
170,0.0000,0.0062,0.0520,0.0085,0.0459,0.8639,0.6249,0.8139,1.0206,0.4894
171,0.0000,0.0004,0.0413,0.0191,0.0452,0.8426,0.5550,0.8777,0.9807,0.5362
172,0.0000,0.0050,0.0308,0.0136,0.0440,0.9332,0.5443,0.8578,0.9457,0.5078
173,0.0275,0.0001,0.0392,0.0149,0.0552,0.7544,0.5899,0.7741,0.9785,0.5460
174,0.0086,0.0001,0.0582,0.0042,0.0349,0.9290,0.6429,0.9327,0.8967,0.4230
175,0.0125,0.0263,0.0273,0.0101,0.0589,0.8656,0.6500,0.7899,0.8408,0.5523
176,0.0063,0.0001,0.0306,0.0150,0.0464,0.7688,0.7207,0.7961,0.8998,0.5738
177,0.0228,0.0065,0.0429,0.0484,0.0366,0.8429,0.6120,0.8347,0.9128,0.5145
178,0.0024,0.0175,0.0234,0.0166,0.0479,1.0539,0.5941,0.9804,0.8829,0.4534
179,0.0201,0.0001,0.0255,0.0140,0.0440,0.8746,0.5342,1.0010,0.9071,0.5019
180,0.0089,0.0001,0.0233,0.0118,0.0286,0.7570,0.6145,0.8900,0.8478,0.4546
181,0.0106,0.0002,0.0470,0.0099,0.0571,0.8704,0.6352,0.7719,0.9845,0.5680
182,0.0000,0.0079,0.0371,0.0128,0.0714,0.7917,0.6508,0.7884,0.9323,0.5851
183,0.0292,0.0018,0.0245,0.0144,0.0283,0.8913,0.6280,0.8995,0.8252,0.4364
184,0.0148,0.0001,0.0303,0.0224,0.0306,0.8067,0.6874,0.9913,0.9543,0.5950
185,0.0368,0.0001,0.0224,0.0088,0.0326,0.8616,0.5733,0.8828,0.9482,0.5662
186,0.0100,0.0010,0.0140,0.0142,0.0216,0.9856,0.6333,0.9243,0.8036,0.5152
187,0.0079,0.0001,0.0189,0.0143,0.0265,0.9203,0.5524,1.0121,0.9520,0.5168
188,0.0000,0.0131,0.0516,0.0162,0.0516,0.9950,0.6501,0.8355,0.8927,0.4022
189,0.0023,0.0112,0.0420,0.0073,0.0393,0.8017,0.5533,0.7567,0.8508,0.5667
190,0.0000,0.0001,0.0319,0.0142,0.0440,0.8735,0.5701,0.8245,0.9302,0.5651
191,0.0162,0.0001,0.0312,0.0193,0.0390,0.7934,0.5909,0.7850,0.8691,0.5728
192,0.0000,0.0001,0.0340,0.0108,0.0454,0.9609,0.6333,0.8785,1.0136,0.5278
193,0.0000,0.0064,0.0342,0.0115,0.0282,0.8522,0.6671,0.8209,0.9843,0.5174
194,0.0000,0.0440,0.0457,0.0173,0.0281,0.9402,0.6058,0.8521,0.8994,0.5590
195,0.0094,0.0175,0.0397,0.0124,0.0226,1.0141,0.6704,0.8422,0.9072,0.4719
196,0.0000,0.0094,0.0276,0.0164,0.0390,0.8036,0.6562,0.7596,0.7668,0.5421
197,0.0345,0.0001,0.0186,0.0071,0.0596,0.8848,0.6801,0.8196,0.9787,0.4635
198,0.0090,0.0001,0.0331,0.0151,0.0504,0.8234,0.5267,0.8368,0.8526,0.6089
199,0.0000,0.0137,0.0262,0.0077,0.0775,0.9659,0.5834,0.6759,1.0396,0.5853
200,0.0131,0.0001,0.0442,0.0075,0.0195,1.0159,0.5271,0.8679,0.8445,0.4883
