Round,Aggregated Test Loss,Aggregated Test Acc
1,6.4826,0.013
2,5.6664,0.0141
3,6.4341,0.0184
4,6.0219,0.0194
5,6.6005,0.0234
6,6.0402,0.0308
7,5.3451,0.0408
8,5.5281,0.04
9,5.6964,0.045
10,5.1889,0.0552
11,4.8798,0.0601
12,5.0097,0.075
13,5.008,0.0749
14,5.6069,0.0833
15,4.8693,0.0999
16,5.6642,0.0983
17,5.4887,0.1021
18,5.4061,0.096
19,5.1737,0.1073
20,5.3942,0.108
21,5.0316,0.1173
22,5.1303,0.1274
23,5.6195,0.124
24,5.2981,0.1247
25,5.7441,0.1153
26,5.6915,0.1322
27,5.7414,0.1301
28,5.9591,0.133
29,5.9538,0.135
30,5.7231,0.1211
31,4.9708,0.1399
32,4.5639,0.1527
33,4.9015,0.1468
34,5.7123,0.1298
35,5.5675,0.1445
36,4.751,0.1548
37,5.5481,0.1454
38,4.8511,0.1563
39,5.2571,0.1556
40,5.4048,0.1577
41,5.8601,0.1484
42,5.2215,0.1585
43,4.8295,0.1705
44,4.4424,0.1787
45,5.3818,0.1546
46,5.1995,0.1718
47,5.1858,0.1641
48,5.4235,0.1614
49,4.6802,0.1794
50,4.8592,0.1611
51,4.5381,0.1743
52,4.7044,0.1655
53,4.62,0.172
54,4.7441,0.1748
55,4.6305,0.178
56,4.9078,0.178
57,4.4643,0.1951
58,5.1001,0.1697
59,4.8237,0.178
60,4.9853,0.1875
61,4.5004,0.1915
62,4.5574,0.1911
63,4.5816,0.1897
64,4.9658,0.185
65,4.7697,0.1858
66,4.4807,0.1874
67,5.2009,0.1693
68,4.7371,0.1786
69,4.3774,0.1879
70,4.5474,0.1944
71,4.4918,0.204
72,4.926,0.1884
73,4.7835,0.193
74,5.044,0.1881
75,4.7427,0.2006
76,4.4753,0.202
77,4.5064,0.1953
78,4.7838,0.1956
79,4.6924,0.2002
80,5.0556,0.1904
81,4.6574,0.1949
82,4.4242,0.2023
83,4.6116,0.1894
84,4.521,0.2042
85,4.7906,0.2059
86,4.663,0.2006
87,4.8883,0.2039
88,5.0807,0.2005
89,5.0722,0.2076
90,4.6979,0.2087
91,4.9181,0.2074
92,5.1742,0.2037
93,4.7939,0.2072
94,4.7149,0.2084
95,4.8175,0.2094
96,4.4669,0.216
97,4.4394,0.2171
98,4.6476,0.2173
99,4.7524,0.2114
100,4.655,0.2137
101,4.6051,0.2144
102,4.5772,0.2197
103,4.7385,0.2165
104,4.869,0.2143
105,4.6449,0.2186
106,4.5106,0.2156
107,4.4861,0.2142
108,4.588,0.21
109,4.5893,0.21
110,4.6979,0.2135
111,4.6094,0.2148
112,4.5586,0.2164
113,4.3384,0.2216
114,4.4687,0.2198
115,4.5326,0.2182
116,4.4376,0.2233
117,4.3053,0.2253
118,4.279,0.2249
119,4.2697,0.2227
120,4.4348,0.2214
121,4.3068,0.2258
122,4.3519,0.2247
123,4.355,0.2248
124,4.4411,0.2263
125,4.57,0.2224
126,4.3426,0.2271
127,4.3626,0.2242
128,4.36,0.2217
129,4.2169,0.2225
130,4.2054,0.228
131,4.3243,0.2232
132,4.151,0.227
133,4.2677,0.2258
134,4.2938,0.2243
135,4.2649,0.2256
136,4.3658,0.2287
137,4.2126,0.232
138,4.1816,0.2305
139,4.3375,0.2318
140,4.2795,0.2325
141,4.1791,0.2351
142,4.1802,0.2354
143,4.2013,0.2372
144,4.3259,0.2328
145,4.2499,0.2323
146,4.3593,0.2284
147,4.428,0.2248
148,4.5534,0.2257
149,4.3728,0.2298
150,4.2976,0.2326
151,4.3876,0.23
152,4.4479,0.2322
153,4.5481,0.231
154,4.4045,0.2341
155,4.5215,0.2283
156,4.3942,0.231
157,4.391,0.2323
158,4.4742,0.2307
159,4.428,0.2309
160,4.3368,0.2322
161,4.3039,0.2352
162,4.2644,0.2349
163,4.3491,0.2353
164,4.2465,0.2367
165,4.2553,0.2325
166,4.2094,0.2346
167,4.2162,0.2342
168,4.1874,0.2309
169,4.1619,0.2338
170,4.2048,0.2359
171,4.3108,0.2342
172,4.2398,0.2349
173,4.2242,0.2376
174,4.2872,0.2395
175,4.3432,0.2373
176,4.2988,0.2371
177,4.3519,0.237
178,4.4011,0.2406
179,4.4387,0.2385
180,4.4091,0.239
181,4.3471,0.2391
182,4.3091,0.2387
183,4.2562,0.2387
184,4.2491,0.24
185,4.2032,0.2416
186,4.266,0.2416
187,4.2546,0.2412
188,4.2092,0.2413
189,4.2031,0.2429
