Round,Aggregated Test Loss,Aggregated Test Acc
1,2.2986,0.1186
2,2.2067,0.1917
3,2.3119,0.2343
4,2.1095,0.2315
5,2.1051,0.1931
6,2.0161,0.2702
7,2.0025,0.2938
8,2.0467,0.2872
9,2.0422,0.2891
10,1.947,0.314
11,1.8343,0.3392
12,2.0883,0.3285
13,1.8782,0.3148
14,1.7322,0.3854
15,1.6775,0.3894
16,1.7923,0.3409
17,1.7621,0.3072
18,1.7582,0.3417
19,1.5911,0.4242
20,1.6275,0.4098
21,1.6225,0.398
22,1.7455,0.3336
23,1.6826,0.3454
24,1.5818,0.4227
25,1.6003,0.4011
26,1.6221,0.4019
27,1.5693,0.4207
28,1.5747,0.4256
29,1.6089,0.3992
30,1.5587,0.415
31,1.5796,0.3986
32,1.5588,0.4234
33,1.5276,0.4289
34,1.4524,0.4707
35,1.4657,0.4793
36,1.4956,0.4444
37,1.5838,0.4272
38,1.5725,0.403
39,1.4908,0.4413
40,1.5514,0.4343
41,1.4885,0.4522
42,1.5253,0.4206
43,1.5008,0.4458
44,1.4485,0.4879
45,1.5313,0.4242
46,1.4753,0.4559
47,1.4462,0.4678
48,1.5644,0.4091
49,1.5152,0.419
50,1.403,0.4913
51,1.3765,0.4984
52,1.4045,0.4833
53,1.4834,0.4522
54,1.4759,0.4499
55,1.4149,0.4723
56,1.4448,0.4854
57,1.3743,0.5161
58,1.3824,0.4921
59,1.3805,0.5052
60,1.4708,0.4795
61,1.4114,0.4844
62,1.4096,0.4751
63,1.4286,0.4856
64,1.4133,0.4899
65,1.4275,0.4962
66,1.4003,0.4964
67,1.3671,0.5042
68,1.331,0.522
69,1.3544,0.5165
70,1.3484,0.5152
71,1.3188,0.5221
72,1.3431,0.5072
73,1.336,0.5092
74,1.3145,0.5214
75,1.3487,0.5023
76,1.3142,0.528
77,1.3156,0.5264
78,1.3062,0.5275
79,1.3033,0.5391
80,1.3006,0.5378
81,1.2934,0.5445
82,1.3403,0.5319
83,1.3395,0.5258
84,1.3213,0.5303
85,1.3381,0.5155
86,1.3073,0.537
87,1.325,0.5113
88,1.2875,0.5356
89,1.2656,0.5495
90,1.2817,0.5443
91,1.3042,0.5303
92,1.2876,0.5468
93,1.3007,0.5458
