Round,Aggregated Test Loss,Aggregated Test Acc
1,6.5949,0.0175
2,8.0658,0.0299
3,6.9382,0.0335
4,6.3126,0.0448
5,8.4768,0.055
6,7.8427,0.0556
7,7.0519,0.0728
8,7.8402,0.0712
9,9.5239,0.0591
10,10.0451,0.0481
11,9.9983,0.0535
12,9.6645,0.0699
13,8.4054,0.0721
14,9.1712,0.0733
15,9.0941,0.0734
16,7.478,0.0798
17,8.0844,0.0765
18,8.4436,0.0688
19,8.0513,0.0916
20,6.9873,0.1112
21,7.7122,0.0964
22,7.2631,0.1051
23,8.2151,0.1004
24,8.6358,0.0977
25,8.6517,0.1022
26,9.0842,0.0962
27,8.9991,0.0942
28,8.8557,0.0936
29,9.4776,0.0752
30,9.3202,0.0843
31,9.2653,0.0867
32,9.1975,0.0907
33,8.2587,0.1039
34,9.5131,0.094
35,9.3333,0.0934
36,7.8496,0.1103
37,8.3605,0.1013
38,9.6218,0.0779
39,8.3989,0.0946
40,9.7257,0.0842
41,10.2149,0.081
42,8.2452,0.0979
43,7.69,0.1061
44,7.9415,0.1061
45,8.5713,0.0974
46,8.8294,0.0984
47,8.1987,0.1071
48,8.9985,0.0882
49,8.6007,0.0961
50,7.9319,0.1016
51,8.0996,0.0972
52,8.5097,0.0914
53,8.4458,0.1002
54,8.7569,0.0992
55,9.3497,0.0955
56,8.7438,0.0892
57,9.6812,0.0867
58,10.4877,0.0827
59,10.4206,0.0853
60,10.764,0.0809
61,9.0498,0.0926
62,9.2007,0.0941
63,7.8127,0.1104
64,8.138,0.1081
65,8.2566,0.1092
66,8.157,0.1068
67,7.987,0.1044
68,8.5073,0.0981
69,8.8058,0.0974
70,8.9652,0.0977
71,9.1634,0.0929
72,8.9269,0.0948
73,8.4786,0.0946
74,7.658,0.108
75,7.2151,0.1168
76,7.8245,0.1093
77,7.8971,0.1146
78,7.4352,0.1198
79,7.6904,0.1186
80,7.9436,0.1126
81,8.0156,0.1112
82,8.3132,0.1029
83,8.3252,0.104
84,7.9235,0.1127
85,8.385,0.1096
86,8.5856,0.1111
87,8.1411,0.1159
88,8.5967,0.1084
89,9.0533,0.1066
90,9.2749,0.1036
91,8.4466,0.1142
92,8.8516,0.1115
93,9.2478,0.1101
94,9.4481,0.1052
95,9.2033,0.1091
96,8.4594,0.1126
97,8.9853,0.1065
98,8.2592,0.1145
99,8.5027,0.1101
100,8.6591,0.1092
101,9.2609,0.1043
102,8.9505,0.1112
103,9.0697,0.1118
104,9.1574,0.1112
105,8.4502,0.1126
106,8.6024,0.1112
107,8.386,0.1103
108,8.4276,0.1123
109,8.2181,0.1152
110,8.5297,0.1121
111,8.7317,0.1112
112,8.8629,0.1083
113,8.3839,0.1154
114,8.4707,0.1155
115,8.5523,0.1169
116,8.7213,0.1107
117,8.7845,0.1094
118,8.164,0.1195
119,8.4395,0.1197
120,8.5585,0.1209
121,8.3456,0.1161
122,8.5032,0.1186
123,8.4242,0.1139
124,8.8189,0.1103
125,8.2706,0.119
126,8.7634,0.1127
127,8.9233,0.1113
128,9.0909,0.1126
129,9.2917,0.1135
130,9.4682,0.1068
131,9.4072,0.108
132,9.4246,0.1072
133,9.4612,0.107
134,9.5426,0.1066
135,8.7346,0.1161
136,8.8292,0.1142
137,8.5064,0.1161
138,8.3064,0.1161
139,8.3494,0.1146
140,8.6747,0.1108
141,8.838,0.1094
142,8.8718,0.111
143,8.9077,0.1097
144,9.1927,0.1085
145,9.1993,0.1074
146,9.4007,0.1048
147,9.3279,0.1056
148,9.3294,0.1065
149,9.394,0.1067
150,9.4187,0.1074
151,9.4726,0.1053
152,9.3598,0.1092
153,9.3532,0.1065
154,8.7854,0.1133
155,8.3282,0.1172
156,8.5795,0.1148
157,8.819,0.11
158,8.9035,0.1118
159,8.9195,0.1109
160,8.4073,0.1137
161,8.5984,0.1131
162,8.3256,0.1166
163,8.4915,0.1143
164,8.5427,0.1143
165,8.6816,0.1138
166,8.8519,0.1117
167,9.0305,0.1094
168,9.1211,0.1074
169,9.1834,0.1067
170,9.3767,0.1051
171,9.0241,0.1081
172,9.2306,0.1082
173,8.747,0.1119
174,8.7927,0.1112
175,9.0,0.1083
176,8.4802,0.1112
177,8.6305,0.1118
178,8.794,0.1096
179,9.0724,0.1099
180,8.8699,0.1105
181,8.7079,0.1136
182,8.7453,0.1137
183,8.9307,0.111
184,9.0505,0.1093
185,9.0952,0.1082
186,9.1459,0.1079
187,9.2174,0.1069
188,9.3673,0.1056
189,9.4931,0.1057
190,9.5822,0.1061
191,9.5169,0.1069
192,9.3543,0.1074
193,9.3683,0.1074
194,9.1712,0.1112
195,9.2586,0.1092
196,9.0699,0.1109
197,9.1897,0.1117
198,9.0462,0.1119
199,9.0827,0.1131
200,9.1314,0.1119
