Round,Aggregated Test Loss,Aggregated Test Acc
1,4.4899,0.0329
2,4.3311,0.0806
3,4.1365,0.1005
4,4.3013,0.1169
5,3.9984,0.1273
6,4.1798,0.1546
7,3.9609,0.1537
8,3.9014,0.1594
9,3.9396,0.1721
10,3.8663,0.1776
11,3.8637,0.1824
12,3.6643,0.1927
13,3.7522,0.1963
14,3.7483,0.2003
15,4.0732,0.1933
16,3.8092,0.2049
17,3.7294,0.2076
18,3.5521,0.217
19,3.6609,0.2232
20,3.8677,0.2276
21,3.7078,0.2243
22,3.5263,0.2464
23,3.5044,0.2239
24,3.4858,0.252
25,3.625,0.245
26,3.494,0.233
27,3.613,0.2258
28,3.4139,0.2131
29,3.348,0.2312
30,3.4523,0.2455
31,3.4916,0.2535
32,3.4803,0.2587
33,3.5076,0.2645
34,3.4866,0.2553
35,3.5172,0.2702
36,3.3872,0.2663
37,3.3249,0.2561
38,3.3978,0.27
39,3.4157,0.26
40,3.459,0.2705
41,3.4455,0.2741
42,3.3429,0.2613
43,3.3558,0.2748
44,3.3199,0.2742
45,3.3804,0.2795
46,3.3328,0.2835
47,3.301,0.2697
48,3.4337,0.2786
49,3.4,0.2773
50,3.3652,0.2825
51,3.2766,0.2961
52,3.2713,0.2931
53,3.2327,0.2805
54,3.2447,0.277
55,3.2919,0.2906
56,3.1834,0.2895
57,3.3108,0.2914
58,3.2896,0.2847
59,3.2968,0.291
60,3.3124,0.3012
61,3.3038,0.2992
62,3.2097,0.2936
63,3.2461,0.2972
64,3.3035,0.2966
65,3.3236,0.2963
66,3.2151,0.2987
67,3.2414,0.3034
68,3.2251,0.3093
69,3.1789,0.3028
70,3.2551,0.3072
71,3.2165,0.3035
72,3.1448,0.3055
73,3.0954,0.2987
74,3.1946,0.3049
75,3.1981,0.305
76,3.2159,0.3033
77,3.1775,0.2993
78,3.1048,0.3068
79,3.099,0.3055
80,3.0808,0.3099
81,3.0813,0.3067
82,3.1183,0.3101
83,3.1135,0.3085
84,3.0987,0.3133
85,3.0261,0.3108
86,3.0356,0.3127
87,3.0299,0.3209
88,3.043,0.3175
89,3.1429,0.3165
90,3.1329,0.3163
91,3.0864,0.3132
92,3.077,0.3128
93,3.0555,0.3246
94,3.0447,0.3164
95,3.0645,0.3075
96,2.9999,0.3155
97,3.0568,0.3126
98,3.1139,0.3155
99,3.0227,0.3186
100,3.015,0.3155
101,3.002,0.3157
102,3.0214,0.3189
103,3.0645,0.3176
104,3.0404,0.3229
105,3.0,0.3186
106,2.9851,0.3249
107,3.0239,0.3296
108,3.0561,0.3334
109,3.0154,0.3308
110,3.0683,0.3272
111,3.1053,0.3217
112,3.0856,0.3257
113,3.0767,0.33
114,3.0527,0.3305
115,3.0879,0.3287
116,3.081,0.3332
117,3.0181,0.3295
118,3.019,0.3274
119,2.9857,0.3254
120,2.9817,0.3263
121,3.0368,0.3273
122,2.9951,0.3296
123,2.9813,0.3321
124,2.9831,0.3332
125,2.9283,0.3281
126,2.9046,0.326
127,2.9224,0.3289
128,2.9159,0.3305
129,2.9342,0.3319
130,2.9292,0.3309
131,2.9378,0.3241
132,2.9583,0.3289
133,2.9791,0.3257
134,2.9988,0.3266
135,3.0201,0.3312
136,3.0019,0.3297
137,3.0034,0.335
138,2.9604,0.3314
139,2.9949,0.3341
140,2.9821,0.33
141,2.9549,0.329
142,2.9724,0.332
143,2.9498,0.335
144,2.9238,0.3366
145,2.9176,0.3371
146,2.9246,0.3364
147,2.9309,0.3382
148,2.9077,0.3383
149,2.9487,0.3394
150,2.9591,0.3377
151,2.9475,0.3413
152,2.8881,0.3359
153,2.8945,0.3321
154,2.9064,0.3342
155,2.9258,0.3378
156,2.9531,0.3374
157,2.968,0.3384
158,2.9659,0.3392
159,2.9675,0.3392
160,2.9667,0.338
161,2.9679,0.3408
162,2.9317,0.3376
163,2.9308,0.3374
164,2.9442,0.3375
165,2.9445,0.3373
166,2.8785,0.3373
167,2.8724,0.3383
168,2.8984,0.3402
169,2.8969,0.3409
170,2.9093,0.339
171,2.9175,0.3366
172,2.9241,0.339
173,2.949,0.3398
174,2.9494,0.3375
175,2.9625,0.3395
176,2.9388,0.3421
177,2.9428,0.3429
178,2.9411,0.3434
179,2.9663,0.341
180,2.9604,0.3439
181,2.9372,0.3454
182,2.9534,0.3447
183,2.9742,0.343
184,2.9685,0.3448
185,2.9704,0.3438
186,2.9664,0.3432
187,2.9788,0.3427
188,2.9646,0.3456
189,2.952,0.3451
190,2.9457,0.3445
191,2.9353,0.3437
192,2.9542,0.3443
193,2.9304,0.3492
194,2.9164,0.3466
195,2.9059,0.3478
196,2.9049,0.3484
197,2.8872,0.3465
198,2.8813,0.3478
199,2.8784,0.3473
200,2.8595,0.3475
201,2.8807,0.3467
202,2.8748,0.3473
203,2.8763,0.3475
204,2.8762,0.3465
205,2.8798,0.3478
206,2.8834,0.3487
207,2.8792,0.3487
208,2.8762,0.3482
209,2.8807,0.3496
210,2.8805,0.3508
211,2.8809,0.3476
212,2.8898,0.3499
213,2.8878,0.3506
214,2.8839,0.3507
215,2.8787,0.3501
216,2.8878,0.3517
217,2.89,0.3506
218,2.8814,0.3511
219,2.8729,0.349
220,2.8694,0.3486
221,2.858,0.3505
222,2.8654,0.3504
223,2.866,0.3507
224,2.8481,0.3492
225,2.8483,0.3481
226,2.8453,0.3486
227,2.8519,0.3491
228,2.8353,0.3476
229,2.8347,0.3486
230,2.8327,0.3485
231,2.8321,0.35
232,2.8347,0.3498
233,2.8503,0.3479
234,2.8641,0.3516
235,2.8681,0.3496
236,2.869,0.349
