Round,Aggregated Test Loss,Aggregated Test Acc
1,2.2553,0.1173
2,2.1872,0.2001
3,2.2397,0.2366
4,2.337,0.245
5,2.3659,0.2523
6,2.3218,0.2666
7,2.4494,0.263
8,2.3998,0.2672
9,2.3755,0.2923
10,2.4011,0.2979
11,2.4248,0.292
12,2.3281,0.2826
13,2.226,0.308
14,2.3725,0.3082
15,2.1602,0.314
16,2.177,0.3241
17,2.261,0.3147
18,2.251,0.313
19,2.1202,0.3284
20,2.0811,0.3396
21,1.9988,0.344
22,2.056,0.3334
23,2.0508,0.3539
24,2.111,0.3387
25,2.0452,0.3524
26,1.8911,0.3664
27,1.9937,0.3632
28,1.929,0.372
29,1.8804,0.3811
30,1.9156,0.3825
31,1.9161,0.3845
32,2.0374,0.3655
33,1.8705,0.4089
34,1.7755,0.4099
35,1.8916,0.3748
36,1.9842,0.3667
37,1.8257,0.4004
38,1.805,0.4082
39,1.9956,0.3873
40,1.9477,0.398
41,1.8439,0.3972
42,1.7393,0.4402
43,1.9805,0.4017
44,1.9124,0.3969
45,1.8146,0.422
46,1.7809,0.4256
47,1.8661,0.4096
48,1.7637,0.43
49,1.7993,0.4273
50,1.8643,0.425
51,1.9235,0.4118
52,1.8042,0.4336
53,2.0405,0.3999
54,1.8091,0.4292
55,1.8985,0.425
56,1.9116,0.4234
57,1.8675,0.431
58,1.9131,0.4216
59,1.759,0.4541
60,1.8085,0.4381
61,1.9086,0.4181
62,1.8987,0.4292
63,1.8651,0.4308
64,2.0027,0.4231
65,1.8978,0.4296
66,1.9046,0.4369
67,1.8434,0.4408
68,1.9809,0.4231
69,1.8965,0.4384
70,1.883,0.4372
71,1.9308,0.4343
72,1.9222,0.4272
73,1.8972,0.4432
74,1.8105,0.4466
75,1.8007,0.4548
76,1.8116,0.4543
77,1.9092,0.4341
78,1.8701,0.4538
79,1.949,0.4352
80,1.8982,0.4475
81,1.8613,0.4518
82,1.9524,0.4423
83,1.9894,0.4338
84,1.9467,0.4436
85,2.032,0.426
86,1.999,0.4428
87,2.0287,0.4429
88,1.9155,0.4481
89,2.0331,0.4367
90,1.938,0.4555
91,1.8699,0.4681
92,2.1699,0.4209
93,1.9889,0.4388
94,1.9736,0.4491
95,2.1175,0.4206
96,1.948,0.4532
97,2.0946,0.425
98,2.1316,0.4257
99,2.1146,0.4303
100,1.9637,0.4436
101,2.0343,0.4431
102,2.0365,0.4301
103,2.1187,0.4436
104,2.0393,0.4388
105,1.8228,0.4659
106,2.0766,0.4252
107,2.0053,0.4394
108,2.0703,0.4395
109,2.156,0.441
110,1.9753,0.4519
111,2.3471,0.4109
112,2.0413,0.4471
113,2.1209,0.4461
114,2.0144,0.4393
115,1.9326,0.4619
116,2.1536,0.4333
117,2.0045,0.447
118,2.04,0.4412
119,2.0857,0.4489
120,2.2848,0.421
121,2.0547,0.4539
122,2.0438,0.4415
123,2.0742,0.4527
124,2.0006,0.4587
125,2.1317,0.4503
126,2.1177,0.4464
127,1.9599,0.4607
128,2.0906,0.4518
129,2.0431,0.4439
130,2.1919,0.4376
131,2.1298,0.4477
132,2.0062,0.4595
133,2.161,0.4412
134,2.0933,0.4515
135,2.1134,0.4475
136,2.1147,0.4507
137,2.2131,0.4439
138,2.0351,0.4611
139,2.0837,0.4591
140,2.1426,0.446
141,2.0919,0.4446
142,2.0696,0.4489
143,1.9576,0.4513
144,2.2794,0.4377
145,2.0523,0.4502
146,2.0893,0.4655
147,2.165,0.4488
148,2.1015,0.4554
149,2.0271,0.461
150,2.1156,0.4512
151,2.1803,0.4482
152,2.2213,0.4451
153,2.082,0.457
154,2.2781,0.4301
155,2.0743,0.4548
156,2.3746,0.4338
157,2.3102,0.4385
158,2.0044,0.4725
159,2.0887,0.4673
160,2.1682,0.4461
161,2.2331,0.4461
162,2.3619,0.4364
163,2.326,0.4353
164,2.257,0.4444
165,2.1585,0.4475
166,2.2848,0.439
167,2.4089,0.4208
168,2.3752,0.433
169,2.2206,0.4478
170,2.3623,0.4328
171,2.3775,0.4321
172,2.2173,0.4483
173,2.4,0.4275
174,2.0915,0.4517
175,2.269,0.4332
176,2.6202,0.4152
177,2.1989,0.4499
178,2.3906,0.4185
179,2.0911,0.4485
180,2.1569,0.4439
181,2.4259,0.4238
182,2.2197,0.4481
183,2.229,0.4458
184,2.1704,0.4537
185,2.1499,0.4481
186,2.1746,0.4479
187,2.2785,0.4342
188,2.2149,0.4486
189,2.0426,0.4613
190,2.3051,0.4351
191,2.3915,0.4278
192,2.1393,0.4621
193,2.6894,0.4108
194,2.4241,0.4379
195,2.298,0.4395
196,2.3276,0.4389
197,2.3043,0.4477
198,2.1647,0.4623
199,2.399,0.4247
200,2.2313,0.4529
