Round,Aggregated Test Loss,Aggregated Test Acc
1,2.0016,0.2815
2,2.2491,0.2885
3,2.1186,0.3259
4,2.1696,0.3595
5,1.9646,0.4027
6,1.7232,0.4364
7,1.7446,0.4473
8,1.5922,0.5015
9,1.5944,0.5038
10,1.5439,0.5159
11,1.4695,0.5458
12,1.5059,0.5335
13,1.6108,0.5387
14,1.4998,0.5412
15,1.5632,0.5517
16,1.6037,0.5174
17,1.5625,0.5376
18,1.565,0.5753
19,1.4224,0.5733
20,1.6398,0.5428
21,1.6095,0.5507
22,1.554,0.5674
23,1.5639,0.5722
24,1.7142,0.5698
25,1.5283,0.577
26,1.6524,0.5722
27,1.7249,0.5553
28,1.6447,0.5852
29,1.4496,0.5977
30,1.739,0.5842
31,1.6166,0.5892
32,1.7481,0.5767
33,1.7938,0.5764
34,1.7064,0.5786
35,1.6579,0.5907
36,1.5791,0.6031
37,1.727,0.5908
38,1.7866,0.5955
39,1.962,0.5925
40,1.7164,0.5955
41,2.2706,0.5629
42,1.775,0.5958
43,2.0891,0.5768
44,2.1406,0.5864
45,2.0132,0.5968
46,2.1284,0.591
47,2.413,0.5896
48,2.2869,0.5845
49,2.3608,0.5867
50,2.2468,0.5899
51,2.248,0.577
52,1.9114,0.5918
53,1.9958,0.606
54,1.9856,0.6077
55,2.3773,0.5889
56,1.9474,0.6093
57,2.7483,0.5642
58,1.9399,0.6182
59,2.1169,0.6097
60,2.1066,0.6042
61,2.2698,0.5909
62,2.4907,0.5847
63,2.7019,0.5553
64,2.2962,0.5859
65,2.0811,0.5978
66,2.4323,0.5918
67,2.9146,0.5659
68,2.6248,0.6019
69,2.3113,0.614
70,2.5504,0.6107
71,2.3192,0.6019
72,2.4879,0.6081
73,2.0289,0.6207
74,2.1451,0.614
75,2.4689,0.6086
76,2.1787,0.6153
77,2.1752,0.6151
78,1.981,0.6374
79,2.3422,0.6034
80,2.4031,0.6017
81,2.5196,0.6065
82,2.4226,0.6143
83,2.0745,0.6304
84,2.0696,0.6215
85,2.5577,0.5983
86,2.4237,0.5979
87,2.6708,0.5875
88,2.4521,0.6077
89,2.2386,0.6195
90,2.2762,0.6063
91,3.0125,0.5571
92,1.9693,0.6363
93,2.5507,0.5806
94,2.4859,0.6024
95,2.8263,0.5883
96,2.6363,0.595
97,2.3766,0.6133
98,2.1802,0.6306
99,2.1354,0.6269
100,2.273,0.6165
101,2.23,0.6197
102,2.3881,0.5912
103,2.307,0.6188
104,2.4349,0.6136
105,2.7959,0.6005
106,2.3869,0.6166
107,2.8482,0.5804
108,2.3597,0.6193
109,2.5677,0.6035
110,2.6508,0.6044
111,2.2361,0.6132
112,2.671,0.5971
113,2.3262,0.6181
114,2.2174,0.612
115,2.9493,0.5854
116,2.5843,0.6064
117,2.6864,0.5942
118,2.5193,0.6015
119,2.7281,0.5869
120,2.8616,0.5778
121,2.8101,0.5995
122,2.5494,0.5955
123,2.5314,0.6171
124,2.4757,0.5954
125,2.4395,0.6083
126,2.412,0.6004
127,2.1074,0.6257
128,2.1692,0.6217
129,2.7213,0.5943
130,2.3176,0.6096
131,2.2237,0.6239
132,3.1079,0.5817
133,2.4369,0.6154
134,2.6505,0.6004
135,2.4328,0.6028
136,2.3587,0.6078
137,2.3717,0.6036
138,2.644,0.6037
139,3.0163,0.5739
140,2.5524,0.6107
141,2.7012,0.5818
142,2.922,0.58
143,2.513,0.593
144,2.4453,0.603
145,2.398,0.609
146,2.485,0.5995
147,2.304,0.6013
148,2.4519,0.6052
149,2.852,0.5686
150,2.3836,0.5921
151,2.3891,0.6003
152,2.327,0.6106
153,2.3841,0.5967
154,2.6625,0.5925
155,1.8724,0.6465
156,2.237,0.6294
157,2.2626,0.6155
158,2.5159,0.6091
159,2.246,0.6207
160,2.2869,0.6175
161,2.375,0.6164
162,2.4504,0.6152
163,2.372,0.6027
164,2.4511,0.6048
165,2.0885,0.6239
166,2.2065,0.6253
167,2.4534,0.617
168,2.1504,0.6379
169,2.4289,0.6186
170,2.2369,0.6168
171,2.2091,0.6176
172,2.5009,0.6301
173,2.2449,0.627
174,2.2856,0.6395
175,2.2087,0.6365
176,2.0011,0.6466
177,2.1528,0.6317
178,1.9249,0.6484
179,2.245,0.5983
180,2.6066,0.5943
181,2.2799,0.624
182,2.093,0.6458
183,2.531,0.6072
184,2.2119,0.6371
185,2.3258,0.6375
186,2.2763,0.6182
187,2.329,0.6254
188,2.2756,0.6353
189,2.162,0.6418
190,1.9396,0.6357
191,2.3394,0.6061
192,2.2474,0.6149
193,2.2624,0.6178
194,2.2291,0.6333
195,2.4733,0.6085
196,2.0124,0.6359
197,2.1212,0.6513
198,2.4144,0.6301
199,1.7496,0.6628
200,1.8427,0.6572
