Round,Aggregated Test Loss,Aggregated Test Acc
1,2.2289,0.1893
2,2.112,0.2349
3,2.0334,0.2385
4,1.9982,0.2541
5,2.0289,0.2554
6,2.1492,0.2399
7,1.923,0.277
8,1.9214,0.2813
9,1.8415,0.2855
10,1.7298,0.3413
11,1.8298,0.3336
12,1.7262,0.3363
13,1.7201,0.3349
14,1.754,0.3557
15,1.8598,0.3245
16,1.6994,0.3559
17,1.9306,0.3094
18,1.7623,0.3063
19,1.7003,0.3587
20,1.6718,0.3676
21,1.5826,0.4062
22,1.6549,0.3646
23,1.7691,0.337
24,1.7662,0.3687
25,1.743,0.3677
26,1.6579,0.3729
27,1.6826,0.3833
28,1.8264,0.3437
29,1.5397,0.4216
30,1.6175,0.4068
31,1.6068,0.3999
32,1.6299,0.3916
33,1.6727,0.392
34,1.6599,0.3899
35,1.557,0.43
36,1.4751,0.4549
37,1.4827,0.4453
38,1.6474,0.4144
39,1.4336,0.476
40,1.5015,0.4375
41,1.4218,0.4821
42,1.7206,0.3875
43,1.6654,0.3942
44,1.4781,0.4623
45,1.4424,0.4807
46,1.6059,0.4276
47,1.8573,0.3687
48,1.4354,0.4788
49,1.4394,0.4726
50,1.6369,0.4213
51,1.376,0.5117
52,1.4851,0.4446
53,1.4543,0.4795
54,1.459,0.4597
55,1.4753,0.4734
56,1.4208,0.472
57,1.3676,0.5101
58,1.5553,0.4419
59,1.4602,0.4482
60,1.4064,0.4944
61,1.4708,0.4716
62,1.4601,0.465
63,1.6268,0.418
64,1.406,0.4955
65,1.4678,0.4677
66,1.6256,0.4238
67,1.4393,0.4929
68,1.588,0.4316
69,1.3309,0.5314
70,1.4213,0.4939
71,1.4446,0.4656
72,1.4448,0.4652
73,1.5472,0.4335
74,1.4579,0.4884
75,1.4202,0.5005
76,1.4018,0.4864
77,1.2916,0.5325
78,1.346,0.512
79,1.5449,0.4204
80,1.443,0.4969
81,1.3766,0.5018
82,1.3871,0.5135
83,1.7016,0.4374
84,1.4724,0.4783
85,1.3368,0.5256
86,1.3641,0.5139
87,1.3162,0.5454
88,1.5031,0.4561
89,1.3245,0.5259
90,1.3513,0.5189
91,1.3415,0.5278
92,1.6908,0.4231
93,1.4746,0.4755
94,1.7087,0.416
95,1.6171,0.4171
96,1.5087,0.4563
97,1.2905,0.5424
98,1.4611,0.4952
99,1.361,0.5323
100,1.2825,0.5346
101,1.4411,0.4833
102,1.2963,0.5389
103,1.2982,0.5494
104,1.2455,0.5414
105,1.2269,0.5649
106,1.3374,0.5276
107,1.3323,0.5239
108,1.2759,0.541
109,1.3383,0.5382
110,1.2823,0.5555
111,1.3268,0.5305
112,1.3772,0.5068
113,1.2909,0.5457
114,1.5362,0.4677
115,1.3533,0.5344
116,1.486,0.4673
117,1.3167,0.5236
118,1.3321,0.5329
119,1.4181,0.5138
120,1.373,0.4986
121,1.2789,0.5443
122,1.33,0.5253
123,1.3425,0.5198
124,1.2455,0.5595
125,1.3693,0.505
126,1.313,0.5035
127,1.4634,0.4989
128,1.4408,0.4871
129,1.3365,0.534
130,1.3385,0.5193
131,1.3704,0.4948
132,1.3155,0.5417
133,1.4122,0.5104
134,1.3274,0.5248
135,1.3505,0.5064
136,1.4358,0.4809
137,1.247,0.5688
138,1.2298,0.5496
139,1.2626,0.5516
140,1.3704,0.5217
141,1.2563,0.5485
142,1.4401,0.4803
143,1.3986,0.4928
144,1.2095,0.5605
145,1.3065,0.5431
146,1.3778,0.5207
147,1.343,0.5316
148,1.2419,0.5757
149,1.2174,0.5724
150,1.4207,0.4998
151,1.2489,0.5607
152,1.253,0.5542
153,1.2827,0.5225
154,1.2356,0.5689
155,1.2792,0.5335
156,1.3948,0.4929
157,1.3692,0.5046
158,1.2867,0.5621
159,1.4436,0.4887
160,1.2866,0.5617
161,1.2691,0.5402
162,1.2529,0.5605
163,1.2673,0.546
164,1.2298,0.5677
165,1.178,0.5925
166,1.2746,0.5545
167,1.3542,0.5318
168,1.2722,0.5421
169,1.22,0.5554
170,1.2271,0.569
171,1.293,0.5431
172,1.2956,0.5395
173,1.2814,0.5342
174,1.2453,0.5748
175,1.2519,0.5613
176,1.2104,0.5727
177,1.2329,0.5632
178,1.3676,0.5297
179,1.2551,0.576
180,1.341,0.5395
181,1.3487,0.5122
182,1.2785,0.5291
183,1.2407,0.5685
184,1.293,0.5471
185,1.2535,0.5595
186,1.2261,0.5728
187,1.315,0.5326
188,1.2436,0.561
189,1.2025,0.558
190,1.2144,0.5599
191,1.2414,0.5661
192,1.2306,0.5583
193,1.3214,0.5223
194,1.2587,0.5391
195,1.3968,0.492
196,1.4308,0.4723
197,1.1939,0.5783
198,1.2783,0.516
199,1.2877,0.5542
200,1.1992,0.5665
