Round,Aggregated Test Loss,Aggregated Test Acc
1,2.2385,0.1968
2,2.1306,0.2291
3,2.0691,0.232
4,1.9895,0.2585
5,2.0147,0.2419
6,1.9399,0.2657
7,1.8808,0.2716
8,1.985,0.262
9,1.8187,0.3077
10,1.9664,0.2818
11,1.7437,0.3254
12,1.7358,0.3381
13,1.9,0.3046
14,1.8051,0.2891
15,1.7673,0.3149
16,1.7282,0.3436
17,1.6731,0.3468
18,1.7452,0.3468
19,1.7346,0.3322
20,1.6862,0.3576
21,1.6646,0.3777
22,1.7288,0.3518
23,1.6227,0.3914
24,1.6526,0.3806
25,1.7003,0.3468
26,1.5983,0.3959
27,1.6177,0.3965
28,1.598,0.3963
29,1.5656,0.418
30,1.5269,0.4454
31,1.5553,0.4269
32,1.5444,0.4311
33,1.588,0.4112
34,1.5486,0.4253
35,1.5536,0.424
36,1.6062,0.4068
37,1.6813,0.3623
38,1.5593,0.4239
39,1.5201,0.4248
40,1.4723,0.4636
41,1.4995,0.4377
42,1.6053,0.3819
43,1.5184,0.4395
44,1.4853,0.4556
45,1.5676,0.4172
46,1.4494,0.466
47,1.5173,0.432
48,1.5053,0.4567
49,1.4162,0.4797
50,1.5285,0.4397
51,1.4716,0.4627
52,1.5432,0.4314
53,1.5206,0.4435
54,1.4917,0.4571
55,1.4451,0.4841
56,1.4368,0.4739
57,1.4145,0.4902
58,1.5791,0.4121
59,1.4558,0.4718
60,1.6143,0.3994
61,1.5008,0.4395
62,1.4158,0.4867
63,1.4022,0.4919
64,1.4076,0.4828
65,1.4007,0.5009
66,1.4352,0.4824
67,1.3606,0.4974
68,1.49,0.4534
69,1.3878,0.4857
70,1.3414,0.5177
71,1.3923,0.491
72,1.3786,0.5064
73,1.3644,0.5079
74,1.3478,0.5404
75,1.4135,0.4868
76,1.5709,0.4422
77,1.4069,0.5034
78,1.4712,0.4507
79,1.5594,0.4296
80,1.3715,0.4945
81,1.3573,0.5193
82,1.3318,0.5333
83,1.3097,0.5213
84,1.3891,0.4907
85,1.3408,0.531
86,1.4091,0.4906
87,1.3916,0.515
88,1.4212,0.4941
89,1.3075,0.522
90,1.329,0.5168
91,1.3383,0.5108
92,1.345,0.515
93,1.3474,0.5246
94,1.2973,0.5341
95,1.3629,0.4982
96,1.4388,0.4761
97,1.3704,0.5122
98,1.3879,0.4921
99,1.3468,0.5114
100,1.3181,0.5277
101,1.2705,0.5445
102,1.2965,0.5391
103,1.3829,0.4796
104,1.3248,0.5221
105,1.3862,0.4949
106,1.4485,0.4655
107,1.368,0.4934
108,1.3069,0.5339
109,1.3566,0.4938
110,1.2476,0.5624
111,1.3524,0.5166
112,1.3323,0.515
113,1.2945,0.5414
114,1.2945,0.5244
115,1.3523,0.5219
116,1.3032,0.5298
117,1.3184,0.5343
118,1.3964,0.494
119,1.3219,0.5217
120,1.3285,0.5203
121,1.4233,0.4867
122,1.2239,0.5674
123,1.2384,0.572
124,1.2604,0.5439
125,1.3375,0.5091
126,1.2984,0.553
127,1.2872,0.5574
128,1.2471,0.5609
129,1.3672,0.5018
130,1.2821,0.5386
131,1.3175,0.5343
132,1.2988,0.5371
133,1.2963,0.5387
134,1.3115,0.5229
135,1.2758,0.5515
136,1.2465,0.5643
137,1.3537,0.5238
138,1.2934,0.5312
139,1.2745,0.5394
140,1.3676,0.5057
141,1.4219,0.4905
142,1.258,0.5525
143,1.3468,0.5214
144,1.2117,0.5735
145,1.3699,0.5183
146,1.2652,0.5473
147,1.2285,0.5668
148,1.3018,0.5413
149,1.2609,0.5584
150,1.2381,0.5669
151,1.244,0.543
152,1.2071,0.5772
153,1.3326,0.5167
154,1.2537,0.5608
155,1.2626,0.5594
156,1.2495,0.5608
157,1.3668,0.5169
158,1.2731,0.5555
159,1.2999,0.5305
160,1.2827,0.5579
161,1.2369,0.5543
162,1.2943,0.531
163,1.2444,0.5587
164,1.2906,0.5541
165,1.3058,0.5299
166,1.3277,0.5305
167,1.2354,0.5671
168,1.2682,0.5527
169,1.2379,0.5603
170,1.2355,0.5594
171,1.2474,0.5574
172,1.3533,0.5136
173,1.2973,0.5414
174,1.2402,0.5648
175,1.2314,0.5661
176,1.2622,0.5455
177,1.2479,0.5603
178,1.2368,0.565
179,1.2204,0.5762
180,1.2695,0.5388
181,1.2287,0.5613
182,1.2077,0.5797
183,1.2412,0.5519
184,1.2358,0.5529
185,1.3357,0.5329
186,1.2107,0.572
187,1.1916,0.592
188,1.267,0.5567
189,1.1815,0.5859
190,1.2353,0.5555
191,1.2538,0.5598
192,1.229,0.5665
193,1.2253,0.5661
194,1.2372,0.5478
195,1.2497,0.5612
196,1.2295,0.5609
197,1.2896,0.5444
198,1.2196,0.5633
199,1.2707,0.5507
200,1.191,0.5817
