Round,Aggregated Test Loss,Aggregated Test Acc
1,2.2992,0.1227
2,2.2887,0.167
3,2.2403,0.1833
4,2.2395,0.1769
5,2.2692,0.1855
6,2.275,0.1972
7,2.3617,0.1813
8,2.2175,0.1971
9,2.1864,0.2021
10,2.2673,0.1885
11,2.2112,0.2231
12,2.1552,0.2552
13,2.1839,0.2287
14,2.1278,0.2836
15,2.2817,0.224
16,2.1559,0.3152
17,2.2363,0.2291
18,2.1663,0.2252
19,2.1547,0.2673
20,2.209,0.2225
21,2.2603,0.2305
22,2.1814,0.2383
23,2.2917,0.2518
24,2.1162,0.2363
25,2.2279,0.2442
26,2.2403,0.2621
27,2.3331,0.1949
