Round,Aggregated Test Loss,Aggregated Test Acc
1,2.3045,0.1343
2,2.2853,0.1572
3,2.2527,0.1995
4,2.3369,0.1745
5,2.255,0.2007
6,2.2377,0.2204
7,2.2181,0.1896
8,2.3392,0.1896
9,2.34,0.1898
10,2.3419,0.1728
11,2.4555,0.186
12,2.322,0.2487
13,2.3912,0.1926
14,2.2458,0.2544
15,2.4539,0.2023
16,2.3625,0.2294
17,2.3247,0.2524
18,2.2992,0.2352
19,2.2576,0.2517
20,2.3801,0.2237
21,2.2141,0.2642
22,2.2602,0.2404
23,2.2492,0.2573
24,2.2154,0.3128
25,2.2438,0.2312
26,2.4035,0.2271
