Round,Aggregated Test Loss,Aggregated Test Acc
1,4.5084,0.0456
2,4.5011,0.0889
3,4.7016,0.09
4,4.3468,0.0986
5,4.3136,0.1036
6,4.5993,0.1037
7,4.6242,0.1306
8,5.0112,0.1223
9,5.0623,0.1169
10,5.0848,0.1163
11,4.3224,0.155
12,3.7306,0.1776
13,4.3015,0.1464
14,4.4744,0.1385
15,4.4758,0.1414
16,3.81,0.1543
17,3.7341,0.1646
18,3.6265,0.1739
19,3.6775,0.1651
20,3.6652,0.1858
21,4.0768,0.1796
22,3.6267,0.2053
23,4.2669,0.1861
24,6.1596,0.1331
25,4.4719,0.1701
26,4.4666,0.1628
27,4.0205,0.1841
28,4.4926,0.1859
29,4.532,0.1712
30,4.1346,0.1853
31,4.4057,0.1746
32,5.425,0.1532
33,5.9157,0.1489
34,6.0015,0.1402
35,6.2331,0.133
36,6.1791,0.1329
37,5.8989,0.1337
38,5.93,0.1345
39,6.0536,0.1316
40,5.136,0.1618
41,4.9204,0.1598
42,6.0892,0.1513
43,8.7114,0.1282
44,8.9582,0.1272
45,9.1349,0.1221
46,9.2844,0.1209
47,8.9896,0.1175
48,8.8365,0.1248
49,5.949,0.1495
50,6.1417,0.1421
51,6.4529,0.1377
52,6.2946,0.1443
53,5.4234,0.1633
54,5.5466,0.159
55,5.815,0.1563
56,5.8387,0.1535
57,7.2491,0.1447
58,7.7143,0.1413
59,10.3921,0.1185
60,12.3689,0.1094
61,12.8977,0.1095
62,12.9071,0.1082
63,7.7906,0.1345
64,7.2183,0.1371
65,5.7871,0.1581
66,6.0274,0.1479
67,6.4437,0.1407
68,6.6405,0.1404
69,7.3478,0.1299
70,7.9302,0.1218
71,8.3141,0.1145
72,6.5601,0.1403
73,6.6524,0.1381
74,5.6082,0.1603
75,6.16,0.1496
76,6.2387,0.1483
77,6.4909,0.1435
78,5.6593,0.1561
79,7.0565,0.1398
80,7.5094,0.1359
81,6.6799,0.1419
82,7.4688,0.1284
83,7.6691,0.1268
84,5.978,0.1482
85,5.8406,0.1564
86,5.3976,0.1688
87,5.8403,0.156
88,5.5362,0.1642
89,5.9865,0.1564
90,6.862,0.1396
91,7.1607,0.1353
92,6.57,0.1421
93,6.9503,0.1331
94,7.0302,0.1344
95,6.9102,0.1344
96,6.878,0.141
97,7.1405,0.1361
98,6.3868,0.1459
99,6.7811,0.1382
100,7.9089,0.1311
101,10.0824,0.118
102,8.6663,0.1248
103,7.9851,0.1267
104,8.1717,0.1247
105,8.5157,0.1224
106,8.8745,0.12
107,9.1753,0.1194
108,7.4564,0.1351
109,7.646,0.134
110,7.9242,0.1291
111,6.9355,0.1388
112,6.4042,0.1477
113,6.4462,0.1465
114,6.6502,0.1459
115,7.6073,0.1346
116,8.1028,0.1316
117,8.3178,0.1298
118,8.4605,0.1297
119,9.3224,0.1257
120,8.3677,0.1258
121,8.4602,0.1252
122,7.7662,0.1294
123,8.1355,0.127
124,7.3002,0.1367
125,7.0047,0.1418
126,7.2128,0.1392
127,7.2997,0.1387
128,7.5064,0.1377
129,7.5208,0.136
130,7.4999,0.1395
131,7.6169,0.1377
132,7.7305,0.1369
133,7.9206,0.1345
134,7.8875,0.1356
135,7.8237,0.1356
136,7.495,0.1344
137,7.5852,0.1344
138,7.5718,0.1361
139,6.9793,0.1435
140,7.831,0.1326
141,7.2787,0.1399
142,6.8289,0.1464
143,7.0903,0.1412
144,7.5511,0.1351
145,7.3513,0.1369
146,7.6039,0.1351
147,7.73,0.1326
148,7.899,0.1333
149,7.2711,0.139
150,7.0037,0.1407
151,7.1168,0.1369
152,7.2752,0.1348
153,7.2878,0.135
154,7.3555,0.1336
155,7.8679,0.1277
156,8.0777,0.1262
157,8.2366,0.1246
158,7.7435,0.1295
159,7.891,0.1287
160,8.1486,0.1254
161,7.8345,0.1306
162,7.7655,0.1274
163,7.3836,0.135
164,7.5463,0.1343
165,7.6227,0.1323
166,7.761,0.1299
167,8.1218,0.1265
168,8.2226,0.1246
169,7.7874,0.1293
170,7.876,0.1284
171,7.6223,0.1343
172,7.8686,0.1319
173,7.9771,0.1302
174,7.991,0.1301
175,7.6821,0.1315
176,7.0841,0.1389
177,7.1157,0.1377
178,7.3254,0.1367
179,7.5777,0.1325
180,7.1847,0.1355
181,7.357,0.1328
182,7.4748,0.1324
183,7.6215,0.1308
184,7.7065,0.1291
185,7.7123,0.1304
186,7.7338,0.1302
187,7.8183,0.1279
188,7.8624,0.1278
189,7.6763,0.1291
190,7.3038,0.1349
191,7.6225,0.132
192,7.4773,0.1355
193,7.24,0.1372
194,7.0744,0.1387
195,7.0769,0.14
196,7.5453,0.1338
197,7.6239,0.1329
198,7.3862,0.1366
199,7.5513,0.1343
200,7.5867,0.1348
201,7.7625,0.1322
202,7.8864,0.1297
203,7.7089,0.1325
204,7.7934,0.1314
205,7.7973,0.1321
206,7.8626,0.1307
207,7.6773,0.1362
208,7.8206,0.134
209,7.8262,0.134
210,7.8168,0.1341
211,7.6146,0.1355
212,7.7219,0.1346
213,7.8133,0.133
214,7.8869,0.1334
215,7.9944,0.131
216,8.0335,0.1303
217,7.6526,0.1344
218,7.2432,0.1397
219,7.3212,0.1402
220,7.3915,0.138
221,7.4407,0.1374
222,7.4498,0.1371
223,7.5074,0.137
224,7.5515,0.1367
225,7.3075,0.1392
226,7.3116,0.1387
227,7.2225,0.1403
228,7.4732,0.1392
229,7.4552,0.1371
230,7.3223,0.1392
231,6.9967,0.1415
232,7.1318,0.1412
233,7.2788,0.1407
234,7.0401,0.1424
235,7.3852,0.1382
236,7.4138,0.1386
237,7.2349,0.1399
238,7.0805,0.1445
239,7.0678,0.1425
240,7.1559,0.1409
