Round,Aggregated Test Loss,Aggregated Test Acc
1,2.1498,0.2061
2,2.0147,0.2332
3,1.8243,0.3271
4,1.8075,0.3367
5,1.6944,0.3641
6,1.6666,0.3965
7,1.5711,0.4159
8,1.6488,0.4044
9,1.5749,0.4329
10,1.555,0.4297
11,1.5609,0.4342
12,1.6018,0.4343
13,1.5642,0.4278
14,1.5222,0.4514
15,1.5601,0.4368
16,1.5098,0.4535
17,1.5286,0.4402
18,1.5276,0.452
19,1.5438,0.4346
20,1.4554,0.4801
21,1.4721,0.4619
22,1.4818,0.4651
23,1.4733,0.4738
24,1.4467,0.481
25,1.4172,0.487
26,1.4936,0.4651
27,1.5135,0.4708
28,1.4414,0.4776
29,1.431,0.4864
30,1.485,0.477
31,1.4503,0.4856
32,1.43,0.4848
33,1.4762,0.4791
34,1.4474,0.4844
35,1.408,0.4979
36,1.4178,0.4922
37,1.4301,0.4953
38,1.3997,0.4991
39,1.396,0.5013
40,1.4203,0.4929
41,1.3901,0.5001
42,1.375,0.5018
43,1.4014,0.4978
44,1.4132,0.4919
45,1.4214,0.4905
46,1.4008,0.4952
47,1.3753,0.5075
48,1.362,0.5101
49,1.355,0.5128
50,1.3901,0.5012
51,1.3501,0.5191
52,1.3607,0.5173
53,1.3486,0.5229
54,1.3823,0.509
55,1.3483,0.5251
56,1.3737,0.5118
57,1.3751,0.512
58,1.3786,0.5048
59,1.3727,0.5158
60,1.3599,0.5191
61,1.4184,0.5032
62,1.4023,0.5075
63,1.3628,0.5182
64,1.3657,0.5191
65,1.3459,0.5247
66,1.3436,0.5239
67,1.3647,0.5213
68,1.3589,0.5194
69,1.361,0.5195
70,1.3431,0.5245
71,1.3382,0.5222
72,1.3421,0.5196
73,1.3336,0.5252
74,1.3473,0.5218
75,1.3456,0.5207
76,1.3414,0.5242
77,1.3332,0.5265
78,1.3325,0.5292
79,1.3347,0.5253
80,1.3496,0.5226
81,1.3474,0.5214
82,1.3334,0.5315
83,1.3328,0.5282
84,1.3398,0.5241
85,1.3284,0.5304
86,1.3287,0.5315
87,1.3271,0.5325
88,1.3412,0.5251
89,1.3355,0.5277
90,1.3378,0.5274
91,1.3255,0.5337
92,1.317,0.5337
93,1.3333,0.5249
94,1.3287,0.5317
95,1.3216,0.5318
96,1.3295,0.5288
97,1.3362,0.5306
98,1.3377,0.5278
99,1.331,0.5329
100,1.3421,0.5289
101,1.3539,0.5221
102,1.342,0.5297
103,1.3351,0.5261
104,1.3237,0.5346
105,1.3187,0.5365
106,1.3187,0.5319
107,1.3138,0.5363
108,1.3197,0.5333
109,1.3266,0.5298
110,1.3392,0.5246
111,1.3383,0.5288
112,1.3599,0.5227
113,1.3593,0.5242
114,1.3325,0.5294
115,1.3495,0.5227
116,1.3383,0.5301
117,1.3311,0.5335
118,1.3303,0.5323
119,1.3335,0.5276
120,1.3229,0.5327
121,1.3156,0.5354
122,1.328,0.5281
123,1.3228,0.5301
124,1.3261,0.53
125,1.3173,0.5319
126,1.3351,0.5298
127,1.3346,0.5295
128,1.3344,0.5276
129,1.3276,0.5314
130,1.3278,0.5337
131,1.3231,0.5312
132,1.326,0.5352
133,1.3128,0.5401
134,1.3076,0.5395
135,1.3056,0.5415
136,1.3113,0.5386
137,1.315,0.5375
138,1.3169,0.5371
139,1.3125,0.5383
140,1.3127,0.5367
141,1.3039,0.5388
142,1.3035,0.54
143,1.3066,0.5403
144,1.3108,0.5396
145,1.306,0.5389
146,1.3101,0.5414
147,1.3103,0.5367
148,1.307,0.54
149,1.3193,0.5377
150,1.3168,0.5389
151,1.3111,0.5389
152,1.3113,0.5375
153,1.3167,0.5357
154,1.3132,0.5368
155,1.3099,0.5383
156,1.3135,0.5365
157,1.3088,0.5372
158,1.3093,0.5378
159,1.3196,0.5332
160,1.3116,0.5361
161,1.3057,0.539
162,1.305,0.5399
163,1.3077,0.5396
164,1.3037,0.5395
165,1.3035,0.5373
166,1.3052,0.54
167,1.3091,0.5408
168,1.3032,0.5408
169,1.301,0.5428
170,1.303,0.5394
171,1.2975,0.5434
172,1.2996,0.5425
173,1.2984,0.5437
174,1.3028,0.5452
175,1.3045,0.5448
176,1.3111,0.5398
177,1.3041,0.5434
178,1.3056,0.5416
179,1.3135,0.5428
180,1.3179,0.5419
181,1.3194,0.5414
182,1.313,0.5424
183,1.3068,0.5447
184,1.3082,0.5424
185,1.3014,0.5474
186,1.2987,0.549
187,1.2968,0.5473
188,1.2949,0.5482
189,1.2953,0.5476
190,1.2962,0.5465
191,1.2993,0.5454
192,1.298,0.5458
193,1.3023,0.5456
194,1.3028,0.5447
195,1.3018,0.5483
196,1.3007,0.5481
197,1.3054,0.546
198,1.3048,0.5499
199,1.3039,0.549
200,1.303,0.548
201,1.297,0.548
202,1.2994,0.5465
203,1.2961,0.5489
204,1.2961,0.5477
205,1.2982,0.5491
206,1.2949,0.5504
207,1.2941,0.5481
208,1.2976,0.5486
209,1.2965,0.5479
210,1.2967,0.5483
211,1.2993,0.5477
212,1.2974,0.5483
213,1.294,0.5495
214,1.2927,0.5509
215,1.2905,0.5522
216,1.2934,0.5508
217,1.2959,0.5497
218,1.2964,0.5486
219,1.2971,0.5483
220,1.2924,0.5479
