Round,Aggregated Test Loss,Aggregated Test Acc
1,4.512,0.0415
2,4.371,0.0654
3,5.037,0.069
4,4.6861,0.0695
5,4.619,0.0733
6,4.6703,0.0813
7,4.1524,0.1168
8,4.5086,0.1051
9,4.2306,0.1126
10,4.0402,0.1294
11,4.0247,0.1422
12,3.5746,0.1741
13,3.6833,0.1565
14,3.6509,0.1644
15,3.664,0.1739
16,3.6789,0.1498
17,3.5806,0.1643
18,3.4175,0.1943
19,3.4583,0.1839
20,3.6097,0.1823
21,4.0063,0.1937
22,3.3207,0.2362
23,3.8966,0.218
24,4.8831,0.1767
25,4.134,0.2004
26,4.0075,0.1911
27,3.4346,0.2214
28,4.0005,0.2187
29,3.9463,0.2087
30,3.7629,0.2171
31,4.4196,0.1892
32,6.2555,0.1547
33,5.146,0.1824
34,5.3485,0.1799
35,5.4231,0.1738
36,5.096,0.1837
37,5.1443,0.1783
38,4.903,0.1937
39,5.0332,0.1872
40,4.3154,0.1992
41,4.1417,0.1989
42,5.0107,0.1921
43,5.9569,0.1845
44,5.9922,0.1857
45,5.8687,0.1868
46,5.934,0.1816
47,6.0707,0.1706
48,5.7695,0.1913
49,4.7224,0.2046
50,4.7496,0.2009
51,5.0202,0.1961
52,5.4781,0.1909
53,4.5101,0.2137
54,4.4743,0.2168
55,4.4556,0.2244
56,4.4571,0.2207
57,5.804,0.1917
58,6.0481,0.1843
59,7.0936,0.1797
60,7.4431,0.1737
61,7.6326,0.1764
62,7.7284,0.1741
63,5.8279,0.197
64,5.6488,0.1964
65,4.6635,0.221
66,4.6926,0.2147
67,4.8874,0.2075
68,5.2953,0.198
69,5.5241,0.1934
70,6.0003,0.1838
71,6.1643,0.1742
72,5.16,0.2017
73,5.394,0.195
74,4.7437,0.2252
75,5.0147,0.2094
76,5.0715,0.2089
77,5.1872,0.2062
78,4.7297,0.2162
79,5.5935,0.2038
80,5.4158,0.2077
81,5.1408,0.2149
82,5.3126,0.2064
83,5.3473,0.2049
84,4.5605,0.2271
85,4.574,0.2306
86,4.2258,0.247
87,4.5139,0.233
88,4.6516,0.2369
89,4.938,0.2279
90,5.175,0.2195
91,5.2685,0.211
92,5.0481,0.2167
93,5.3175,0.2113
94,5.2583,0.214
95,5.2473,0.2051
96,5.3483,0.2091
97,5.354,0.2107
98,5.0924,0.2212
99,5.2502,0.2158
100,6.1193,0.1955
101,6.7283,0.1864
102,5.9548,0.201
103,5.8009,0.2042
104,5.8542,0.201
105,5.9929,0.1986
106,6.2128,0.1927
107,6.4433,0.1844
108,5.8244,0.1989
109,5.9296,0.1997
110,6.0351,0.1947
111,5.403,0.2121
112,5.1017,0.2178
113,5.1331,0.2184
114,5.2051,0.2143
115,5.7396,0.2071
116,5.9835,0.2022
117,6.1019,0.1987
118,6.0885,0.1999
119,6.4992,0.1922
120,5.9758,0.2008
121,6.0614,0.1966
122,5.6472,0.2086
123,5.7842,0.2035
124,5.5147,0.2104
125,5.5824,0.21
126,5.5957,0.2086
127,5.6707,0.2058
128,5.7225,0.2066
129,5.7615,0.2059
130,5.6966,0.2096
131,5.7893,0.2057
132,5.8257,0.2064
133,5.9946,0.2037
134,5.9203,0.2047
135,5.9064,0.2023
136,5.7317,0.2054
137,5.768,0.2071
138,5.7555,0.2096
139,5.4762,0.215
140,5.9317,0.2056
141,5.535,0.2155
142,5.3575,0.2166
143,5.447,0.2147
144,5.5531,0.2094
145,5.4563,0.2151
146,5.5541,0.2127
147,5.6031,0.211
148,5.6604,0.2105
149,5.5354,0.214
150,5.4922,0.2173
151,5.5187,0.2158
152,5.6182,0.2117
153,5.6207,0.2105
154,5.6171,0.2139
155,5.9738,0.2032
156,5.9731,0.2015
157,6.0609,0.1986
158,5.8689,0.2042
159,5.9835,0.2029
160,6.167,0.1987
161,6.021,0.2014
162,5.9725,0.2042
163,5.7953,0.2072
164,5.8588,0.2071
165,5.8756,0.2065
166,5.9682,0.2045
167,6.0225,0.2042
168,6.0071,0.205
169,5.8215,0.2073
170,5.869,0.2074
171,5.8106,0.207
172,5.9723,0.2031
173,5.9809,0.2041
174,5.9907,0.2038
175,5.8416,0.2068
176,5.4684,0.2167
177,5.4609,0.2169
178,5.5831,0.2117
179,5.7122,0.2082
180,5.4929,0.2145
181,5.5536,0.2124
182,5.6249,0.2105
183,5.7258,0.2086
184,5.7874,0.2065
185,5.757,0.2071
186,5.7288,0.2089
187,5.7574,0.2085
188,5.7869,0.2077
189,5.7781,0.2088
190,5.5908,0.213
191,5.7871,0.2089
192,5.7014,0.2083
193,5.6035,0.2127
194,5.5505,0.2135
195,5.5824,0.2144
196,5.7687,0.2116
197,5.8048,0.2095
198,5.7072,0.21
199,5.7925,0.207
200,5.8041,0.2075
201,5.8621,0.2059
202,5.9196,0.2033
203,5.845,0.2072
204,5.8569,0.2065
205,5.8703,0.2064
206,5.8866,0.2052
207,5.8232,0.2068
208,5.8797,0.2065
209,5.8724,0.2068
210,5.8537,0.2076
211,5.83,0.2086
212,5.8754,0.2065
213,5.9005,0.2055
214,5.9325,0.2041
215,5.9691,0.2035
216,5.9867,0.2032
217,5.8025,0.2063
218,5.6058,0.2155
219,5.664,0.2113
220,5.7038,0.2107
221,5.7147,0.2092
222,5.7277,0.2086
223,5.7564,0.2077
224,5.7789,0.208
225,5.6988,0.2099
226,5.6998,0.2105
227,5.6615,0.2115
228,5.7539,0.2105
229,5.7572,0.2098
230,5.7014,0.2128
231,5.5341,0.2163
232,5.5565,0.2158
233,5.6111,0.2136
234,5.5786,0.2159
235,5.739,0.2105
236,5.7452,0.2097
237,5.6184,0.2136
238,5.5218,0.2177
239,5.5204,0.2184
240,5.5343,0.2175
241,5.5275,0.2175
242,5.5657,0.2165
243,5.5198,0.2161
244,5.6045,0.2146
245,5.7503,0.2095
246,5.7995,0.2072
247,5.6975,0.2088
248,5.8766,0.2053
249,5.9186,0.2039
250,5.8292,0.2071
251,5.8721,0.2056
252,5.9183,0.2066
253,5.978,0.2043
254,5.9673,0.2053
255,6.0504,0.202
256,6.1097,0.2014
257,6.1433,0.2013
258,6.1537,0.2008
259,6.1519,0.2001
260,6.2132,0.1995
261,6.2679,0.1969
262,5.9999,0.2035
263,6.0669,0.202
264,5.9511,0.2041
265,5.8626,0.2075
266,5.8507,0.2068
267,5.8196,0.2094
268,5.852,0.2074
269,5.7779,0.2081
270,5.8113,0.2079
271,5.8605,0.2076
272,5.9211,0.2048
273,5.8881,0.2064
274,5.8923,0.2068
275,5.8123,0.2099
276,5.7151,0.2144
277,5.7356,0.2133
278,5.748,0.2132
279,5.8018,0.2121
280,5.8409,0.2096
281,5.8492,0.2105
282,5.9075,0.2094
283,5.9681,0.2064
284,5.8538,0.2109
285,5.8757,0.2096
286,5.917,0.209
287,5.8383,0.2119
288,5.836,0.2118
289,5.8798,0.2115
290,5.8596,0.2123
291,5.886,0.2118
292,5.8201,0.2144
293,5.7521,0.2142
294,5.7409,0.2125
295,5.807,0.2122
296,5.7748,0.2134
297,5.8626,0.2108
298,5.8593,0.2102
299,5.8953,0.2089
300,5.8759,0.2092
301,5.7246,0.2123
302,5.8055,0.2094
303,5.8013,0.2092
304,5.8446,0.2095
305,5.6725,0.2129
306,5.6711,0.2139
307,5.7332,0.2111
308,5.6679,0.215
309,5.7125,0.2127
310,5.6505,0.2149
311,5.6139,0.2181
312,5.7025,0.2137
313,5.7318,0.2122
314,5.7722,0.2115
315,5.7991,0.2106
316,5.7542,0.2143
317,5.7207,0.2144
318,5.7024,0.2133
319,5.7009,0.2155
320,5.688,0.2153
321,5.6167,0.2165
322,5.5816,0.2186
323,5.6138,0.2181
324,5.6019,0.2191
325,5.6471,0.2175
326,5.7321,0.2153
327,5.7336,0.2151
328,5.7913,0.2135
329,5.8096,0.2121
330,5.8631,0.2114
331,5.8322,0.2112
332,5.8325,0.2122
333,5.7936,0.2132
334,5.8042,0.2123
335,5.8645,0.2102
336,5.9561,0.208
337,5.9065,0.2106
338,5.8507,0.2124
339,5.9342,0.2097
340,5.8862,0.2111
341,5.9445,0.2087
342,5.9371,0.2086
343,5.7962,0.2144
