Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
183,0.0124,0.0107,0.4426,0.4105,0.474,1.8042,1.9038,1.8752,1.8704,1.6358
184,0.0148,0.0106,0.4523,0.4851,0.4682,1.8009,1.9499,1.6578,1.8213,1.9239
185,0.0131,0.0116,0.4826,0.4487,0.4551,1.9514,2.0566,1.8531,1.9362,1.6803
186,0.0133,0.0095,0.5045,0.4842,0.525,1.7614,2.1303,1.7295,1.5383,1.8391
187,0.0112,0.0109,0.4624,0.5488,0.4497,1.9204,1.9167,1.6602,1.819,1.8287
188,0.0098,0.013,0.4467,0.4642,0.4995,1.7882,2.0463,1.9541,1.7802,1.6824
189,0.0118,0.0124,0.4843,0.5202,0.5517,1.6427,1.6687,1.6727,1.7874,1.874
190,0.0113,0.0112,0.4841,0.4649,0.485,1.728,1.8442,1.9475,1.7597,2.0272
191,0.0121,0.0098,0.4947,0.4482,0.4687,1.7144,1.9474,1.8996,1.7344,1.709
192,0.015,0.0062,0.5313,0.4915,0.4521,1.8713,1.9064,1.8671,1.7035,1.9519
193,0.0103,0.0124,0.4686,0.4563,0.45,1.8846,2.2447,1.8649,1.9074,1.7859
194,0.0171,0.0107,0.4726,0.4796,0.5125,1.6879,2.0302,1.866,2.0527,1.969
195,0.0103,0.0091,0.4933,0.5236,0.5134,1.8388,1.7086,1.7198,2.0289,2.0587
196,0.0103,0.0111,0.5433,0.5285,0.4865,1.9493,1.9556,1.7586,1.8264,1.763
197,0.0098,0.0191,0.4825,0.469,0.5345,1.9325,1.8593,2.0575,1.744,2.0207
198,0.0097,0.0136,0.4754,0.4405,0.4731,1.7497,1.8515,1.5976,1.7942,1.9595
199,0.0086,0.0093,0.5033,0.4681,0.4659,1.8124,1.8409,1.9641,1.9836,1.9739
200,0.0102,0.0078,0.5239,0.522,0.4903,1.8213,1.8304,1.7501,1.72,1.6809
