Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
85,0.6746,0.6325,0.6859,0.6170,0.6656,0.5949,0.6634,0.5834,0.6068,0.6450
86,0.6285,0.6411,0.6268,0.6230,0.6343,0.6051,0.5943,0.6092,0.6418,0.6531
87,0.6641,0.6370,0.6301,0.6560,0.6175,0.6034,0.6121,0.6175,0.7244,0.5852
88,0.6257,0.6295,0.7121,0.5682,0.6340,0.6885,0.6300,0.6040,0.6326,0.6410
89,0.6789,0.5724,0.6277,0.6209,0.6312,0.6670,0.5921,0.6181,0.6685,0.6631
90,0.6854,0.6300,0.6813,0.6605,0.6041,0.5894,0.5687,0.5779,0.6745,0.6174
91,0.6227,0.6168,0.6470,0.5975,0.5707,0.5658,0.6108,0.5941,0.6307,0.5549
92,0.6773,0.5950,0.6805,0.5706,0.5879,0.5902,0.5726,0.5698,0.6152,0.6650
93,0.6418,0.5459,0.6108,0.6342,0.6565,0.6000,0.5624,0.5366,0.6134,0.5606
94,0.6176,0.5502,0.6646,0.5901,0.6195,0.6053,0.5588,0.5578,0.6209,0.5743
95,0.6124,0.5386,0.5639,0.5703,0.6215,0.5859,0.6128,0.5824,0.5863,0.5607
96,0.5964,0.5466,0.5517,0.5294,0.5568,0.5522,0.5719,0.5346,0.6197,0.5772
97,0.5892,0.5821,0.5433,0.5505,0.6154,0.5099,0.5973,0.5304,0.5997,0.5534
98,0.5792,0.5330,0.5419,0.5244,0.5995,0.5640,0.5537,0.5530,0.6078,0.5958
99,0.5813,0.6049,0.5604,0.5960,0.5754,0.5292,0.5793,0.6036,0.5895,0.5852
100,0.5746,0.5398,0.5626,0.5522,0.5555,0.5867,0.5217,0.5536,0.5425,0.5624
101,0.5578,0.5197,0.5534,0.5942,0.5957,0.5685,0.6146,0.5332,0.5787,0.5740
102,0.5179,0.6446,0.5453,0.5346,0.5837,0.6102,0.5035,0.5308,0.5554,0.5707
103,0.5423,0.5559,0.5825,0.5640,0.4950,0.5634,0.5198,0.5346,0.5858,0.5696
104,0.5904,0.5385,0.5427,0.5907,0.5725,0.5516,0.5774,0.5345,0.5599,0.5315
105,0.5492,0.5007,0.5256,0.5367,0.5365,0.5458,0.5724,0.5479,0.5793,0.5748
106,0.5550,0.5219,0.5430,0.5382,0.5394,0.5348,0.4893,0.5269,0.4967,0.5732
107,0.5111,0.5852,0.5300,0.5475,0.5893,0.5171,0.5208,0.5457,0.5358,0.5574
108,0.5539,0.5086,0.5062,0.5257,0.5932,0.4869,0.5473,0.4984,0.5107,0.5781
109,0.5225,0.5572,0.5898,0.5211,0.4913,0.5344,0.5019,0.5687,0.5337,0.4687
110,0.5543,0.5344,0.5167,0.5147,0.5728,0.5646,0.5208,0.5018,0.5105,0.5006
111,0.5549,0.5157,0.5712,0.4857,0.5381,0.4576,0.4952,0.4683,0.5517,0.4876
112,0.5136,0.4978,0.5198,0.5543,0.5410,0.5086,0.4816,0.5153,0.4917,0.5063
113,0.4833,0.4766,0.4997,0.5346,0.5649,0.5210,0.5221,0.4915,0.5080,0.5045
114,0.5506,0.4927,0.5007,0.4961,0.5313,0.4855,0.4558,0.5087,0.4693,0.5112
115,0.5092,0.5102,0.5060,0.5478,0.5188,0.4897,0.4739,0.4389,0.4823,0.5458
116,0.4585,0.4569,0.4460,0.4893,0.5102,0.4821,0.4951,0.6408,0.5017,0.4988
117,0.4751,0.5146,0.4890,0.4599,0.4878,0.4318,0.5086,0.4879,0.4681,0.4812
118,0.4744,0.4771,0.5318,0.5342,0.4763,0.4635,0.4931,0.4736,0.4887,0.4502
119,0.4716,0.4894,0.4529,0.4840,0.4770,0.4628,0.4685,0.5401,0.4986,0.5069
120,0.4657,0.4630,0.5035,0.4109,0.5149,0.4781,0.5005,0.4976,0.5302,0.4641
121,0.5050,0.4857,0.5074,0.5010,0.4502,0.4568,0.4471,0.5013,0.4495,0.4549
122,0.4854,0.4618,0.4595,0.4542,0.4714,0.4278,0.4427,0.4590,0.5028,0.4589
123,0.4504,0.4639,0.4462,0.4840,0.4596,0.4908,0.4755,0.4744,0.4730,0.4639
124,0.4494,0.4874,0.4540,0.4616,0.4593,0.4585,0.4662,0.4386,0.4753,0.4982
125,0.4494,0.4278,0.4490,0.4233,0.4609,0.4341,0.4460,0.4326,0.4405,0.4359
126,0.4580,0.4170,0.4423,0.4331,0.4549,0.4644,0.4861,0.4242,0.4863,0.4560
127,0.4700,0.4406,0.4043,0.4491,0.5519,0.4636,0.5058,0.4415,0.4997,0.4456
128,0.4661,0.4298,0.4427,0.4215,0.4682,0.5097,0.4118,0.4594,0.4552,0.4675
129,0.4507,0.4419,0.4304,0.4665,0.4226,0.4554,0.4631,0.4832,0.4470,0.4216
130,0.4664,0.4065,0.4202,0.4124,0.4535,0.4345,0.4190,0.4316,0.4390,0.4583
131,0.4729,0.4243,0.4151,0.4372,0.4577,0.4098,0.4488,0.3907,0.4424,0.4349
132,0.4009,0.4670,0.4622,0.4306,0.4215,0.4318,0.4499,0.4286,0.3900,0.4528
133,0.4558,0.4167,0.4109,0.3947,0.4335,0.4056,0.4036,0.4218,0.4326,0.4638
134,0.4524,0.4159,0.4395,0.4357,0.4252,0.4318,0.4014,0.4846,0.4509,0.4185
135,0.4826,0.3764,0.4282,0.4123,0.4087,0.3999,0.4747,0.3969,0.4729,0.4419
136,0.4197,0.4596,0.4302,0.3738,0.4415,0.4110,0.4441,0.4394,0.3706,0.4685
137,0.4209,0.4145,0.3936,0.3874,0.4167,0.3863,0.3898,0.3706,0.4671,0.4098
138,0.4202,0.4366,0.3769,0.4012,0.4395,0.3820,0.4523,0.4007,0.4299,0.4929
139,0.3883,0.4460,0.3623,0.3773,0.4166,0.4102,0.3806,0.4285,0.4551,0.3904
140,0.4508,0.4075,0.3813,0.3881,0.4355,0.3955,0.3976,0.4560,0.3609,0.3764
141,0.4841,0.4815,0.4239,0.3950,0.4307,0.3937,0.3669,0.4548,0.4645,0.4227
142,0.4174,0.3873,0.4101,0.4262,0.4292,0.3946,0.4160,0.3659,0.4230,0.4128
