Round,Aggregated Test Loss,Aggregated Test Acc
1,4.5145,0.0634
2,4.2375,0.0912
3,4.6138,0.1102
4,4.4206,0.1278
5,4.4233,0.1389
6,4.0813,0.1368
7,4.051,0.172
8,3.8439,0.158
9,4.387,0.1697
10,4.3594,0.1841
11,4.1181,0.1622
12,3.7803,0.1869
13,3.9266,0.2123
14,3.8561,0.2279
15,4.0181,0.1892
16,3.6109,0.1951
17,3.9267,0.2104
18,3.8113,0.2138
19,3.9146,0.2307
20,3.5907,0.2073
21,3.8144,0.1892
22,3.6429,0.1698
23,3.6895,0.1734
24,3.7597,0.2202
25,3.8074,0.2427
26,3.7858,0.2112
27,4.2299,0.2025
28,4.0203,0.2169
29,3.6732,0.2375
30,4.0621,0.2049
31,3.7963,0.1898
32,3.9998,0.2117
33,3.7671,0.2142
34,3.6235,0.2388
35,3.5014,0.2387
36,3.7688,0.232
37,3.4745,0.2542
38,3.4979,0.2235
39,3.647,0.2051
40,3.5169,0.2396
41,3.669,0.2473
42,3.6074,0.2178
43,3.301,0.2324
44,3.5094,0.249
45,3.4075,0.2228
46,3.7797,0.2472
47,3.7909,0.2295
48,3.4766,0.2547
49,3.5684,0.2018
50,3.5675,0.2523
51,3.3265,0.2624
52,3.2835,0.2646
53,3.1721,0.2558
54,3.1695,0.2648
55,3.1621,0.272
56,3.2657,0.2781
57,3.1823,0.2657
58,3.2905,0.2764
59,3.3137,0.2784
60,3.2565,0.2843
61,3.2523,0.2893
62,3.1836,0.2875
63,3.1156,0.2932
64,3.1218,0.2919
65,3.0724,0.2943
66,2.979,0.2978
67,3.1097,0.2997
68,3.028,0.2992
69,3.045,0.2844
70,2.9968,0.2915
71,3.0509,0.2711
72,3.1048,0.2633
73,3.1099,0.2616
74,3.2193,0.2485
75,3.0518,0.2717
76,2.9328,0.3025
77,2.9864,0.2904
78,3.0141,0.3022
79,3.1795,0.2916
80,3.2344,0.3045
81,3.177,0.3007
82,3.1749,0.3
83,3.3419,0.2926
84,3.2253,0.2947
85,3.0383,0.2785
86,3.0865,0.2972
87,3.0904,0.2992
88,3.0637,0.2753
89,3.0752,0.2803
90,3.0066,0.2983
91,3.0472,0.3021
92,3.0568,0.3025
93,3.0141,0.3079
94,2.9647,0.3022
95,2.9663,0.3046
96,2.953,0.3148
97,3.0339,0.3206
98,2.9828,0.3159
99,3.0173,0.3163
100,3.1032,0.3173
101,3.1294,0.3165
102,3.0556,0.3221
103,3.04,0.3223
104,3.0732,0.3166
105,3.0481,0.3151
106,3.0746,0.321
107,3.0158,0.3208
108,3.0463,0.3187
109,3.0805,0.3172
110,2.9839,0.3191
111,2.9598,0.3194
112,2.9629,0.3223
113,2.9769,0.3248
114,2.9604,0.3256
115,2.9217,0.3213
116,3.0103,0.3177
117,2.9836,0.319
118,2.9828,0.3229
119,2.9676,0.32
120,2.9808,0.3254
121,2.9364,0.3207
122,2.9162,0.3247
123,2.9413,0.3231
124,2.9049,0.3262
125,2.9337,0.3304
126,2.9394,0.3302
127,2.8919,0.3224
128,2.9699,0.3156
129,2.9285,0.3122
130,2.9418,0.3125
131,2.95,0.3191
132,2.9715,0.3236
133,2.9932,0.3226
134,3.002,0.3223
135,2.9345,0.321
136,2.9156,0.323
137,2.9293,0.3214
138,2.9635,0.3195
139,2.9518,0.311
140,2.9348,0.3108
141,2.8836,0.3201
142,2.8572,0.3142
143,2.8203,0.3221
144,2.8356,0.3147
145,2.8294,0.3237
146,2.8372,0.3217
147,2.8867,0.323
148,2.8846,0.3178
149,2.9105,0.3221
150,2.9697,0.3168
151,2.918,0.3156
152,2.9412,0.3208
153,2.9019,0.3112
154,2.9051,0.3182
155,2.8718,0.3169
156,2.8261,0.3185
157,2.8259,0.3147
158,2.8117,0.3209
159,2.7871,0.3244
160,2.8375,0.323
161,2.8171,0.3277
162,2.8035,0.3244
163,2.8019,0.3299
164,2.8449,0.3326
165,2.8636,0.332
166,2.8438,0.3356
167,2.8538,0.3347
168,2.8619,0.3331
169,2.8373,0.332
170,2.8587,0.3324
171,2.8556,0.3296
172,2.819,0.3284
173,2.8022,0.3257
174,2.7862,0.3235
175,2.7784,0.3261
