Round,Aggregated Test Loss,Aggregated Test Acc
1,4.665,0.0673
2,4.5982,0.0587
3,4.156,0.0979
4,4.2179,0.1026
5,4.2378,0.1079
6,4.148,0.1249
7,6.7096,0.1196
8,5.7671,0.1011
9,5.953,0.109
10,5.9793,0.099
11,6.0808,0.0996
12,4.087,0.1632
13,3.9378,0.1742
14,4.1255,0.1757
15,5.7052,0.1504
16,7.9635,0.1152
17,8.1225,0.1125
18,4.147,0.1774
19,4.1323,0.1614
20,4.1851,0.1477
21,4.2266,0.1619
22,4.4056,0.1379
23,4.4696,0.145
24,4.4961,0.1566
25,4.2953,0.1718
26,3.978,0.1994
27,3.8754,0.2032
28,5.914,0.1499
29,4.8485,0.1839
30,5.4062,0.1458
31,7.2188,0.1367
32,7.267,0.1402
33,7.5155,0.1364
34,7.5238,0.1394
35,7.069,0.1426
36,7.3443,0.1309
37,6.6152,0.1397
38,6.9444,0.1289
39,7.3526,0.1435
40,9.935,0.1114
41,10.4384,0.1034
42,8.3651,0.1275
43,8.2403,0.1273
44,9.867,0.1164
45,9.8597,0.1159
46,9.4572,0.1105
47,9.3757,0.1118
48,8.3907,0.1257
49,8.3547,0.1252
50,8.2096,0.1228
51,4.9452,0.1739
52,6.2107,0.1587
53,6.3498,0.1494
54,6.6748,0.1495
55,6.7135,0.1558
56,4.7317,0.1787
57,7.4989,0.1415
58,7.4855,0.1353
59,7.4043,0.1574
60,7.3192,0.1529
61,7.2732,0.1645
62,5.7094,0.1732
63,5.8441,0.161
64,5.8342,0.1664
65,5.7674,0.1675
66,8.1469,0.151
67,8.4067,0.1439
68,7.2872,0.1528
69,5.2643,0.1714
70,5.207,0.164
71,5.033,0.1679
72,5.382,0.1537
73,5.6757,0.1561
74,6.1705,0.1584
75,6.1787,0.1568
76,5.746,0.1425
77,4.4232,0.1866
78,5.6571,0.1795
79,5.5835,0.1711
80,8.4806,0.1439
81,5.3076,0.1691
82,5.2491,0.1587
83,6.3852,0.1581
84,5.3343,0.1857
85,5.5967,0.1581
86,5.0333,0.2041
87,5.7881,0.1722
88,7.1059,0.1515
89,7.0764,0.154
90,5.5541,0.1844
91,5.8616,0.1652
92,5.7266,0.1699
93,6.6226,0.1595
94,6.9292,0.163
95,7.442,0.1423
96,6.8863,0.1462
97,7.6947,0.1502
98,7.9182,0.1443
99,8.5069,0.1356
100,8.3296,0.1281
101,6.0854,0.1682
102,6.1932,0.1587
103,7.3623,0.1574
104,5.2975,0.201
105,5.6523,0.1852
106,5.8299,0.1774
107,5.8695,0.1765
108,6.0028,0.1835
109,5.7113,0.1807
110,5.8112,0.1764
111,5.9303,0.175
112,5.9814,0.1661
113,6.0756,0.1629
114,4.5581,0.2103
115,4.7889,0.1861
116,4.7291,0.1857
117,4.7851,0.2088
118,5.503,0.1789
119,7.0746,0.1712
120,7.0249,0.1621
121,7.0038,0.162
122,6.485,0.1643
123,6.5751,0.1615
124,5.6617,0.184
125,6.7307,0.1773
126,6.7181,0.1676
127,4.8928,0.2
128,5.0235,0.1991
129,4.8198,0.2016
130,4.8849,0.2054
131,4.9386,0.2023
132,4.9436,0.2009
133,6.9293,0.1708
134,5.8295,0.1834
135,5.743,0.1724
136,4.6331,0.1961
137,5.92,0.1943
138,5.0695,0.1826
139,5.0965,0.1719
140,6.0885,0.1714
141,5.9563,0.1678
142,6.0019,0.1538
143,5.9528,0.1631
144,5.5409,0.1894
145,6.2866,0.1773
146,6.003,0.1854
147,6.668,0.1685
148,5.0992,0.1955
149,5.2829,0.1847
150,5.4598,0.1713
151,5.1774,0.2131
152,6.3101,0.1813
153,6.675,0.1665
154,6.6166,0.1641
155,4.6772,0.2126
156,4.9735,0.2111
157,5.8186,0.185
158,5.7794,0.1922
159,5.6232,0.199
160,6.2596,0.1964
161,6.6681,0.179
162,6.6559,0.184
163,6.7826,0.1754
164,5.7425,0.1926
165,6.5753,0.1891
166,6.1804,0.1697
167,6.1759,0.1696
168,6.4998,0.1618
169,7.3099,0.1463
170,5.5979,0.1895
171,4.9714,0.1982
172,5.2437,0.1939
173,4.9825,0.1844
174,4.9915,0.1858
175,4.8733,0.1664
176,4.7171,0.1725
177,5.3168,0.1874
178,5.9203,0.1758
179,6.1678,0.1717
180,6.0597,0.1653
181,5.2668,0.1782
182,5.0556,0.1789
183,5.3163,0.1782
184,5.2497,0.1751
185,4.84,0.1922
186,5.1159,0.1631
187,5.1185,0.1576
188,4.5697,0.1794
189,5.4834,0.1917
190,5.4446,0.1866
191,5.3953,0.1787
192,5.274,0.1788
193,4.995,0.1975
194,5.3156,0.1868
195,5.2243,0.1792
196,5.2837,0.1748
197,5.1725,0.1742
198,5.0858,0.1778
199,4.9659,0.166
200,4.8572,0.1815
201,4.7802,0.172
202,5.1587,0.1926
203,5.9226,0.1816
204,4.7531,0.2116
205,5.3568,0.1946
206,7.3671,0.1574
