Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
153,0.3735,0.3907,0.4244,0.4179,0.4200,0.8439,0.8551,0.8178,0.8325,0.8361
154,0.4040,0.3442,0.4427,0.4231,0.4213,0.8489,0.8604,0.8051,0.8486,0.8358
155,0.3619,0.3632,0.4495,0.4102,0.4261,0.8338,0.8461,0.8132,0.8326,0.8358
156,0.4085,0.3530,0.4298,0.4145,0.4547,0.8436,0.8643,0.8261,0.8211,0.8352
157,0.3915,0.3572,0.4106,0.4186,0.4315,0.8341,0.8507,0.8206,0.8337,0.8302
158,0.4014,0.3893,0.4279,0.4117,0.4138,0.8369,0.8594,0.8126,0.8414,0.8307
159,0.3406,0.3243,0.4322,0.3869,0.4028,0.8429,0.8578,0.8342,0.8222,0.8563
160,0.3679,0.3732,0.4207,0.4094,0.4013,0.8432,0.8524,0.8239,0.8196,0.8415
161,0.3501,0.3390,0.4112,0.3940,0.4216,0.8546,0.8447,0.8393,0.8338,0.8360
162,0.3431,0.3325,0.4105,0.3988,0.4307,0.8434,0.8498,0.8125,0.8383,0.8436
163,0.3330,0.3299,0.4160,0.4213,0.4197,0.8263,0.8527,0.8284,0.8303,0.8254
164,0.3619,0.3448,0.4198,0.4033,0.4075,0.8384,0.8625,0.8090,0.8201,0.8328
165,0.3415,0.3435,0.4072,0.4114,0.3945,0.8450,0.8457,0.8167,0.8293,0.8480
166,0.3553,0.3645,0.4222,0.4021,0.4229,0.8534,0.8398,0.8202,0.8464,0.8499
167,0.3564,0.3386,0.4024,0.4014,0.4152,0.8426,0.8550,0.8393,0.8567,0.8305
168,0.3349,0.3414,0.4025,0.4171,0.4190,0.8384,0.8595,0.8414,0.8206,0.8483
169,0.3493,0.3284,0.4127,0.4143,0.4232,0.8681,0.8572,0.8257,0.8257,0.8275
170,0.3671,0.3442,0.4102,0.4084,0.4053,0.8578,0.8686,0.8292,0.8310,0.8252
171,0.3832,0.3243,0.4209,0.4249,0.4114,0.8420,0.8497,0.8103,0.8272,0.8525
172,0.3630,0.3247,0.4312,0.3969,0.4013,0.8437,0.8570,0.8192,0.8333,0.8430
173,0.3630,0.3339,0.4080,0.4131,0.4169,0.8509,0.8832,0.8175,0.8139,0.8449
174,0.3544,0.3328,0.4048,0.3896,0.4208,0.8642,0.8603,0.8117,0.8336,0.8281
175,0.3638,0.3323,0.4038,0.3862,0.4153,0.8480,0.8559,0.8242,0.8299,0.8378
176,0.3483,0.3251,0.4111,0.4052,0.4137,0.8319,0.8479,0.8285,0.8334,0.8456
177,0.3400,0.3338,0.4237,0.4061,0.4156,0.8412,0.8549,0.8291,0.8244,0.8300
178,0.3546,0.3141,0.3985,0.4125,0.4113,0.8509,0.8559,0.8285,0.8259,0.8472
179,0.3460,0.3168,0.4016,0.3917,0.3875,0.8627,0.8475,0.8297,0.8238,0.8446
180,0.3650,0.3253,0.4171,0.3967,0.3972,0.8572,0.8646,0.8263,0.8290,0.8552
181,0.4071,0.3321,0.4022,0.3895,0.3988,0.8758,0.8560,0.8094,0.8418,0.8421
182,0.3713,0.3331,0.4094,0.3831,0.4107,0.8324,0.8624,0.8249,0.8411,0.8538
183,0.3291,0.3143,0.4095,0.3951,0.3930,0.8461,0.8732,0.8201,0.8383,0.8509
184,0.3468,0.3232,0.3874,0.3937,0.3925,0.8625,0.8761,0.8232,0.8278,0.8505
185,0.3817,0.3275,0.3933,0.3803,0.4044,0.8342,0.8718,0.8307,0.8333,0.8334
186,0.3589,0.2973,0.4179,0.3843,0.4068,0.8355,0.8631,0.8302,0.8279,0.8265
187,0.3615,0.3277,0.3988,0.4105,0.3924,0.8591,0.8528,0.8482,0.8410,0.8386
188,0.3287,0.3249,0.4001,0.3932,0.3914,0.8648,0.8522,0.8315,0.8471,0.8453
189,0.3321,0.3333,0.3932,0.4024,0.4084,0.8574,0.8574,0.8223,0.8349,0.8344
190,0.3276,0.3196,0.4143,0.3888,0.4117,0.8492,0.8570,0.8275,0.8473,0.8442
191,0.3251,0.3290,0.3947,0.3931,0.3987,0.8455,0.8701,0.8422,0.8487,0.8438
192,0.3296,0.3203,0.4005,0.3766,0.4050,0.8559,0.8526,0.8213,0.8325,0.8410
193,0.3385,0.3110,0.3866,0.3700,0.4009,0.8530,0.8667,0.8322,0.8356,0.8542
194,0.3238,0.2983,0.4069,0.3943,0.3973,0.8676,0.8548,0.8388,0.8329,0.8612
195,0.3330,0.3646,0.3950,0.3903,0.4054,0.8425,0.8879,0.8120,0.8238,0.8245
196,0.3628,0.2937,0.3931,0.3986,0.3860,0.8586,0.8379,0.8205,0.8284,0.8694
197,0.3470,0.3035,0.3999,0.3934,0.4052,0.8475,0.8604,0.8276,0.8452,0.8328
198,0.3352,0.3056,0.3927,0.3938,0.3889,0.8348,0.8657,0.8303,0.8469,0.8425
199,0.3326,0.3160,0.4022,0.3808,0.4018,0.8688,0.8774,0.8294,0.8508,0.8315
200,0.3390,0.3333,0.4047,0.3813,0.3858,0.8516,0.8758,0.8375,0.8190,0.8418
