Round,Subset,0,1,2,3,4,5,6,7,8,9
29,4,0.277,0.147,0.0,0.998,0.0,0.0,0.0,0.001,0.257,0.208
29,5,0.019,0.084,0.0,0.0,0.999,0.0,0.0,0.0,0.187,0.212
29,6,0.355,0.179,0.0,0.0,0.0,0.996,0.0,0.002,0.368,0.134
29,7,0.203,0.146,0.0,0.0,0.0,0.0,0.998,0.084,0.338,0.23
29,8,0.195,0.306,0.011,0.0,0.0,0.0,0.013,0.997,0.359,0.114
29,9,0.0,0.003,0.099,0.039,0.26,0.175,0.331,0.202,0.998,0.007
29,10,0.352,0.084,0.302,0.192,0.36,0.243,0.401,0.113,0.289,0.972
29,Aggregated,0.35,0.083,0.293,0.194,0.367,0.246,0.399,0.114,0.289,0.971
30,1,0.998,0.012,0.008,0.008,0.126,0.043,0.231,0.028,0.0,0.002
30,2,0.014,0.998,0.197,0.026,0.248,0.173,0.166,0.109,0.012,0.0
30,3,0.068,0.237,0.995,0.0,0.0,0.0,0.0,0.003,0.258,0.127
30,4,0.219,0.14,0.002,0.998,0.0,0.0,0.0,0.0,0.383,0.148
30,5,0.034,0.244,0.0,0.001,0.993,0.0,0.0,0.006,0.225,0.353
30,6,0.14,0.193,0.0,0.0,0.0,0.998,0.0,0.008,0.26,0.262
30,7,0.317,0.161,0.0,0.0,0.0,0.0,0.999,0.099,0.445,0.237
30,8,0.079,0.242,0.012,0.001,0.003,0.0,0.028,0.996,0.398,0.09
30,9,0.0,0.012,0.102,0.038,0.284,0.186,0.321,0.23,0.995,0.012
30,10,0.304,0.013,0.392,0.115,0.299,0.255,0.414,0.308,0.122,0.971
30,Aggregated,0.305,0.013,0.389,0.115,0.305,0.255,0.419,0.312,0.124,0.969
31,1,0.996,0.03,0.018,0.041,0.019,0.106,0.248,0.018,0.001,0.006
31,2,0.048,0.997,0.195,0.088,0.134,0.133,0.117,0.135,0.038,0.0
31,3,0.021,0.264,0.998,0.0,0.0,0.0,0.0,0.0,0.198,0.119
31,4,0.131,0.087,0.0,1.0,0.0,0.0,0.0,0.0,0.24,0.081
31,5,0.041,0.156,0.0,0.001,0.997,0.0,0.0,0.001,0.185,0.206
31,6,0.314,0.097,0.0,0.0,0.0,0.998,0.0,0.001,0.177,0.229
31,7,0.406,0.239,0.002,0.0,0.0,0.002,0.998,0.096,0.419,0.163
31,8,0.165,0.32,0.016,0.001,0.004,0.0,0.035,0.996,0.396,0.098
31,9,0.0,0.001,0.072,0.042,0.161,0.184,0.194,0.175,0.998,0.004
31,10,0.311,0.043,0.25,0.195,0.373,0.251,0.414,0.411,0.325,0.963
31,Aggregated,0.311,0.043,0.258,0.197,0.372,0.254,0.423,0.407,0.315,0.965
32,1,0.997,0.011,0.022,0.005,0.033,0.116,0.207,0.019,0.0,0.008
32,2,0.018,0.992,0.271,0.072,0.161,0.151,0.227,0.184,0.014,0.001
32,3,0.044,0.196,0.997,0.0,0.0,0.0,0.0,0.0,0.219,0.106
32,4,0.242,0.163,0.0,0.998,0.0,0.0,0.0,0.0,0.296,0.242
32,5,0.002,0.257,0.0,0.001,0.996,0.0,0.0,0.002,0.159,0.121
32,6,0.177,0.186,0.0,0.0,0.0,0.999,0.0,0.002,0.373,0.184
32,7,0.381,0.22,0.0,0.0,0.0,0.0,0.998,0.083,0.455,0.25
32,8,0.17,0.299,0.011,0.0,0.001,0.0,0.034,0.996,0.372,0.09
32,9,0.0,0.01,0.2,0.119,0.153,0.096,0.375,0.224,0.994,0.032
32,10,0.403,0.102,0.221,0.225,0.285,0.228,0.457,0.236,0.356,0.957
32,Aggregated,0.399,0.104,0.218,0.226,0.289,0.225,0.458,0.243,0.358,0.957
33,1,0.999,0.055,0.011,0.056,0.117,0.07,0.128,0.039,0.001,0.022
33,2,0.025,0.994,0.264,0.094,0.127,0.131,0.189,0.162,0.017,0.0
33,3,0.032,0.149,0.996,0.0,0.0,0.0,0.0,0.019,0.271,0.172
33,4,0.116,0.24,0.0,0.997,0.0,0.0,0.0,0.008,0.261,0.173
33,5,0.036,0.1,0.0,0.001,0.997,0.0,0.0,0.001,0.172,0.163
33,6,0.275,0.235,0.0,0.0,0.0,0.999,0.0,0.001,0.362,0.197
33,7,0.503,0.243,0.005,0.0,0.0,0.0,0.998,0.119,0.313,0.076
33,8,0.14,0.289,0.017,0.0,0.001,0.002,0.033,0.995,0.364,0.175
33,9,0.0,0.001,0.139,0.027,0.165,0.266,0.275,0.187,0.998,0.006
33,10,0.342,0.007,0.159,0.218,0.317,0.089,0.203,0.144,0.192,0.997
33,Aggregated,0.34,0.007,0.161,0.22,0.32,0.088,0.209,0.148,0.194,0.997
34,1,0.998,0.051,0.015,0.016,0.053,0.12,0.165,0.023,0.001,0.019
34,2,0.026,0.994,0.196,0.106,0.202,0.138,0.201,0.166,0.012,0.0
34,3,0.038,0.129,0.994,0.0,0.0,0.0,0.001,0.005,0.2,0.32
34,4,0.265,0.164,0.0,0.998,0.0,0.0,0.0,0.003,0.263,0.236
34,5,0.01,0.205,0.0,0.0,0.996,0.0,0.0,0.0,0.335,0.141
34,6,0.298,0.147,0.0,0.0,0.0,1.0,0.0,0.0,0.339,0.187
34,7,0.404,0.19,0.003,0.0,0.0,0.002,0.999,0.032,0.459,0.256
34,8,0.097,0.321,0.005,0.0,0.004,0.0,0.024,0.996,0.328,0.108
34,9,0.0,0.004,0.119,0.027,0.146,0.164,0.267,0.153,0.998,0.012
34,10,0.323,0.065,0.103,0.28,0.329,0.23,0.396,0.345,0.206,0.978
34,Aggregated,0.321,0.064,0.11,0.27,0.33,0.235,0.4,0.342,0.206,0.978
35,1,0.994,0.008,0.062,0.063,0.166,0.068,0.226,0.035,0.0,0.004
35,2,0.019,0.99,0.18,0.158,0.388,0.067,0.137,0.205,0.016,0.0
35,3,0.04,0.211,0.996,0.0,0.0,0.0,0.0,0.003,0.297,0.125
35,4,0.123,0.237,0.0,0.997,0.0,0.0,0.0,0.008,0.405,0.197
35,5,0.017,0.449,0.0,0.0,0.993,0.0,0.0,0.002,0.314,0.049
35,6,0.361,0.136,0.0,0.0,0.0,0.999,0.0,0.001,0.345,0.097
35,7,0.304,0.166,0.001,0.0,0.0,0.001,1.0,0.079,0.418,0.297
35,8,0.071,0.293,0.011,0.001,0.0,0.0,0.02,0.996,0.4,0.103
35,9,0.0,0.008,0.232,0.05,0.289,0.105,0.391,0.262,0.989,0.008
35,10,0.294,0.025,0.138,0.091,0.332,0.199,0.143,0.102,0.318,0.992
35,Aggregated,0.296,0.025,0.139,0.093,0.333,0.207,0.142,0.104,0.321,0.991
36,1,0.997,0.021,0.049,0.045,0.075,0.097,0.174,0.05,0.0,0.011
36,2,0.016,0.995,0.129,0.082,0.278,0.165,0.174,0.139,0.012,0.001
36,3,0.025,0.139,0.997,0.0,0.0,0.0,0.0,0.002,0.239,0.211
36,4,0.154,0.137,0.001,0.999,0.0,0.0,0.0,0.005,0.134,0.178
36,5,0.074,0.164,0.0,0.0,0.999,0.0,0.0,0.006,0.254,0.181
36,6,0.315,0.285,0.0,0.0,0.0,0.998,0.0,0.008,0.255,0.22
36,7,0.246,0.185,0.0,0.0,0.0,0.003,0.999,0.034,0.377,0.205
36,8,0.136,0.318,0.007,0.0,0.001,0.001,0.027,0.996,0.399,0.117
36,9,0.0,0.02,0.196,0.11,0.222,0.191,0.333,0.232,0.993,0.016
36,10,0.243,0.011,0.325,0.142,0.252,0.241,0.347,0.067,0.317,0.989
36,Aggregated,0.247,0.011,0.326,0.143,0.253,0.237,0.35,0.068,0.314,0.989
37,1,0.994,0.017,0.064,0.04,0.059,0.085,0.284,0.031,0.0,0.008
37,2,0.031,0.991,0.25,0.157,0.316,0.102,0.141,0.201,0.012,0.001
37,3,0.044,0.187,0.995,0.0,0.0,0.0,0.0,0.003,0.213,0.114
37,4,0.248,0.172,0.0,0.998,0.0,0.0,0.0,0.001,0.274,0.18
37,5,0.061,0.35,0.0,0.001,0.995,0.001,0.0,0.004,0.312,0.223
37,6,0.281,0.236,0.0,0.0,0.0,0.997,0.0,0.011,0.406,0.18
37,7,0.266,0.265,0.002,0.0,0.0,0.001,0.998,0.154,0.482,0.277
37,8,0.173,0.181,0.022,0.001,0.013,0.0,0.027,0.999,0.325,0.027
37,9,0.0,0.009,0.123,0.056,0.333,0.094,0.272,0.211,0.995,0.017
37,10,0.311,0.022,0.296,0.22,0.336,0.208,0.309,0.155,0.343,0.987
37,Aggregated,0.314,0.02,0.299,0.221,0.34,0.209,0.311,0.155,0.338,0.988
38,1,0.996,0.037,0.045,0.069,0.12,0.068,0.083,0.036,0.002,0.01
38,2,0.04,0.997,0.128,0.037,0.19,0.151,0.164,0.136,0.028,0.0
38,3,0.058,0.206,0.996,0.0,0.0,0.0,0.0,0.012,0.19,0.134
38,4,0.128,0.173,0.001,0.999,0.0,0.0,0.0,0.001,0.216,0.11
38,5,0.018,0.194,0.0,0.0,0.997,0.0,0.0,0.0,0.174,0.091
38,6,0.251,0.216,0.0,0.0,0.0,0.998,0.0,0.003,0.349,0.228
38,7,0.466,0.368,0.003,0.001,0.0,0.0,0.997,0.111,0.371,0.272
38,8,0.101,0.331,0.03,0.002,0.002,0.0,0.027,0.994,0.41,0.176
38,9,0.0,0.01,0.15,0.101,0.218,0.184,0.26,0.278,0.994,0.018
38,10,0.347,0.018,0.222,0.219,0.243,0.137,0.428,0.299,0.201,0.983
38,Aggregated,0.351,0.019,0.214,0.224,0.265,0.143,0.424,0.294,0.208,0.983
39,1,0.994,0.018,0.088,0.034,0.107,0.06,0.327,0.042,0.0,0.007
39,2,0.041,0.992,0.263,0.096,0.1,0.116,0.236,0.197,0.043,0.0
39,3,0.02,0.101,0.997,0.0,0.0,0.0,0.0,0.006,0.192,0.161
39,4,0.222,0.247,0.0,0.998,0.0,0.0,0.0,0.011,0.264,0.173
39,5,0.015,0.098,0.0,0.0,0.994,0.0,0.0,0.001,0.204,0.242
39,6,0.163,0.218,0.0,0.0,0.0,0.999,0.0,0.003,0.3,0.332
39,7,0.406,0.227,0.006,0.002,0.0,0.003,0.998,0.078,0.356,0.276
39,8,0.146,0.205,0.026,0.002,0.0,0.001,0.027,0.997,0.358,0.028
39,9,0.0,0.038,0.147,0.119,0.176,0.145,0.248,0.288,0.991,0.023
39,10,0.29,0.033,0.316,0.261,0.208,0.134,0.269,0.283,0.212,0.989
39,Aggregated,0.29,0.032,0.312,0.256,0.214,0.136,0.274,0.277,0.214,0.989
40,1,0.995,0.02,0.026,0.028,0.129,0.114,0.238,0.054,0.0,0.017
40,2,0.041,0.996,0.111,0.043,0.333,0.123,0.111,0.174,0.022,0.0
40,3,0.052,0.328,0.994,0.001,0.0,0.0,0.0,0.01,0.2,0.127
40,4,0.211,0.21,0.008,0.998,0.0,0.0,0.0,0.018,0.247,0.151
40,5,0.057,0.29,0.0,0.0,0.995,0.0,0.0,0.0,0.277,0.174
40,6,0.337,0.258,0.0,0.0,0.0,0.998,0.0,0.001,0.342,0.224
40,7,0.45,0.204,0.004,0.0,0.0,0.0,0.999,0.099,0.298,0.174
40,8,0.189,0.38,0.023,0.002,0.001,0.0,0.041,0.995,0.332,0.156
40,9,0.0,0.007,0.164,0.071,0.28,0.132,0.417,0.239,0.991,0.034
40,10,0.315,0.023,0.345,0.163,0.184,0.232,0.265,0.169,0.339,0.981
40,Aggregated,0.308,0.023,0.353,0.164,0.191,0.225,0.262,0.171,0.339,0.98
41,1,0.993,0.017,0.072,0.021,0.075,0.097,0.238,0.067,0.0,0.004
41,2,0.034,0.988,0.144,0.109,0.381,0.197,0.227,0.155,0.053,0.002
41,3,0.042,0.27,0.996,0.0,0.0,0.0,0.0,0.002,0.261,0.104
41,4,0.226,0.164,0.0,0.999,0.0,0.0,0.0,0.003,0.24,0.136
41,5,0.071,0.127,0.0,0.001,0.995,0.0,0.0,0.0,0.246,0.242
41,6,0.243,0.358,0.0,0.0,0.0,0.997,0.0,0.013,0.439,0.226
41,7,0.37,0.256,0.003,0.0,0.0,0.002,0.997,0.063,0.431,0.223
41,8,0.166,0.233,0.007,0.001,0.0,0.0,0.03,0.998,0.3,0.068
41,9,0.0,0.011,0.165,0.13,0.231,0.111,0.271,0.264,0.995,0.034
41,10,0.224,0.012,0.206,0.167,0.197,0.242,0.276,0.292,0.264,0.988
41,Aggregated,0.225,0.011,0.205,0.169,0.198,0.238,0.276,0.296,0.259,0.988
42,1,0.996,0.017,0.054,0.034,0.072,0.031,0.186,0.031,0.0,0.003
42,2,0.048,0.997,0.137,0.058,0.308,0.182,0.185,0.164,0.023,0.0
42,3,0.064,0.305,0.994,0.0,0.0,0.0,0.0,0.017,0.318,0.153
42,4,0.2,0.082,0.0,0.998,0.0,0.0,0.0,0.006,0.235,0.193
42,5,0.039,0.191,0.0,0.001,0.999,0.0,0.0,0.001,0.192,0.216
42,6,0.294,0.196,0.0,0.0,0.0,0.999,0.0,0.0,0.351,0.132
42,7,0.321,0.283,0.007,0.001,0.0,0.0,0.998,0.133,0.382,0.135
42,8,0.1,0.235,0.026,0.001,0.001,0.0,0.024,0.997,0.453,0.04
42,9,0.001,0.011,0.136,0.122,0.313,0.148,0.466,0.294,0.986,0.03
42,10,0.21,0.015,0.199,0.145,0.331,0.198,0.073,0.173,0.28,0.988
42,Aggregated,0.211,0.016,0.207,0.15,0.328,0.2,0.075,0.176,0.275,0.988
43,1,0.994,0.029,0.039,0.023,0.08,0.062,0.315,0.032,0.0,0.004
43,2,0.041,0.994,0.182,0.089,0.311,0.211,0.189,0.183,0.024,0.0
43,3,0.05,0.195,0.992,0.0,0.0,0.0,0.0,0.005,0.268,0.193
43,4,0.245,0.24,0.0,0.998,0.0,0.0,0.0,0.014,0.202,0.15
43,5,0.058,0.18,0.0,0.0,0.998,0.002,0.0,0.0,0.271,0.154
43,6,0.301,0.2,0.0,0.0,0.0,0.997,0.0,0.005,0.27,0.189
43,7,0.185,0.393,0.002,0.0,0.0,0.001,0.998,0.151,0.365,0.327
43,8,0.097,0.237,0.039,0.004,0.003,0.0,0.034,0.993,0.348,0.12
43,9,0.0,0.001,0.139,0.061,0.199,0.185,0.309,0.322,0.995,0.026
43,10,0.331,0.073,0.27,0.24,0.33,0.292,0.496,0.27,0.261,0.967
43,Aggregated,0.335,0.073,0.269,0.239,0.332,0.288,0.49,0.278,0.257,0.968
44,1,0.993,0.068,0.043,0.01,0.085,0.164,0.256,0.044,0.001,0.015
44,2,0.065,0.994,0.257,0.087,0.175,0.141,0.096,0.202,0.049,0.0
44,3,0.037,0.229,0.996,0.0,0.0,0.0,0.0,0.002,0.192,0.117
44,4,0.241,0.2,0.001,0.998,0.0,0.0,0.0,0.016,0.283,0.187
44,5,0.035,0.202,0.001,0.0,0.994,0.002,0.0,0.006,0.254,0.323
44,6,0.359,0.261,0.0,0.0,0.0,0.997,0.0,0.01,0.419,0.125
44,7,0.24,0.267,0.008,0.002,0.0,0.001,0.998,0.105,0.582,0.244
44,8,0.183,0.339,0.063,0.003,0.004,0.0,0.048,0.994,0.261,0.099
44,9,0.0,0.003,0.176,0.073,0.291,0.153,0.413,0.3,0.991,0.021
44,10,0.348,0.076,0.303,0.126,0.367,0.215,0.35,0.4,0.337,0.951
44,Aggregated,0.347,0.077,0.304,0.131,0.37,0.221,0.356,0.401,0.345,0.951
45,1,0.992,0.035,0.086,0.036,0.058,0.23,0.263,0.057,0.0,0.012
45,2,0.09,0.994,0.194,0.027,0.323,0.223,0.222,0.18,0.034,0.002
45,3,0.032,0.269,0.997,0.0,0.0,0.0,0.0,0.004,0.28,0.16
45,4,0.167,0.314,0.0,0.996,0.001,0.0,0.0,0.023,0.163,0.204
45,5,0.026,0.165,0.0,0.0,0.998,0.002,0.0,0.002,0.259,0.241
45,6,0.284,0.157,0.0,0.0,0.0,0.997,0.0,0.004,0.345,0.148
45,7,0.371,0.209,0.004,0.001,0.0,0.002,0.998,0.115,0.442,0.265
45,8,0.133,0.314,0.035,0.004,0.008,0.0,0.025,0.993,0.487,0.12
45,9,0.0,0.009,0.193,0.134,0.25,0.133,0.254,0.244,0.993,0.022
45,10,0.442,0.119,0.125,0.226,0.247,0.21,0.215,0.253,0.364,0.971
45,Aggregated,0.445,0.119,0.128,0.225,0.253,0.214,0.227,0.262,0.374,0.97
46,1,0.996,0.013,0.05,0.021,0.073,0.072,0.236,0.029,0.001,0.004
46,2,0.088,0.985,0.221,0.037,0.148,0.225,0.388,0.261,0.039,0.001
46,3,0.026,0.216,0.994,0.0,0.0,0.0,0.0,0.003,0.266,0.252
46,4,0.27,0.208,0.003,0.997,0.0,0.0,0.0,0.039,0.257,0.207
46,5,0.017,0.328,0.001,0.001,0.997,0.0,0.0,0.0,0.313,0.087
46,6,0.294,0.385,0.0,0.0,0.0,0.994,0.0,0.011,0.313,0.272
46,7,0.405,0.332,0.006,0.001,0.003,0.001,0.996,0.113,0.436,0.347
46,8,0.107,0.186,0.03,0.002,0.006,0.0,0.048,0.999,0.368,0.055
46,9,0.001,0.003,0.164,0.059,0.147,0.084,0.36,0.251,0.994,0.011
46,10,0.324,0.035,0.233,0.144,0.205,0.182,0.375,0.164,0.216,0.99
46,Aggregated,0.326,0.038,0.225,0.145,0.22,0.188,0.375,0.172,0.219,0.99
47,1,0.995,0.025,0.054,0.027,0.077,0.12,0.299,0.034,0.001,0.008
47,2,0.077,0.991,0.273,0.099,0.23,0.161,0.184,0.213,0.026,0.0
47,3,0.063,0.191,0.995,0.0,0.0,0.0,0.0,0.006,0.156,0.094
47,4,0.121,0.183,0.0,0.999,0.0,0.0,0.0,0.02,0.106,0.174
47,5,0.057,0.132,0.001,0.001,0.998,0.0,0.0,0.001,0.302,0.205
47,6,0.191,0.246,0.0,0.0,0.0,0.998,0.0,0.008,0.31,0.156
47,7,0.329,0.29,0.004,0.002,0.001,0.001,0.997,0.088,0.48,0.22
47,8,0.131,0.32,0.029,0.003,0.003,0.0,0.023,0.994,0.387,0.218
47,9,0.001,0.018,0.127,0.055,0.252,0.137,0.324,0.232,0.993,0.031
47,10,0.329,0.048,0.194,0.238,0.207,0.219,0.31,0.209,0.256,0.986
47,Aggregated,0.331,0.046,0.194,0.237,0.207,0.216,0.316,0.212,0.254,0.987
48,1,0.995,0.026,0.09,0.028,0.12,0.097,0.212,0.063,0.0,0.012
48,2,0.06,0.996,0.214,0.04,0.267,0.158,0.244,0.19,0.014,0.002
48,3,0.096,0.332,0.993,0.0,0.0,0.0,0.0,0.01,0.249,0.126
48,4,0.219,0.224,0.0,0.998,0.0,0.0,0.0,0.026,0.285,0.181
48,5,0.085,0.182,0.001,0.0,0.997,0.0,0.002,0.0,0.308,0.173
48,6,0.297,0.25,0.0,0.0,0.0,0.997,0.0,0.029,0.376,0.248
48,7,0.252,0.168,0.006,0.002,0.0,0.001,0.999,0.108,0.373,0.158
48,8,0.127,0.366,0.046,0.005,0.008,0.0,0.053,0.995,0.435,0.106
48,9,0.0,0.006,0.113,0.093,0.335,0.271,0.409,0.251,0.992,0.018
48,10,0.309,0.053,0.165,0.117,0.364,0.239,0.41,0.289,0.338,0.978
48,Aggregated,0.307,0.054,0.167,0.118,0.353,0.237,0.412,0.284,0.336,0.979
49,1,0.996,0.05,0.05,0.015,0.062,0.131,0.216,0.067,0.001,0.029
49,2,0.069,0.993,0.217,0.149,0.253,0.088,0.167,0.197,0.019,0.0
49,3,0.059,0.272,0.994,0.0,0.0,0.0,0.0,0.031,0.25,0.263
49,4,0.139,0.229,0.0,0.997,0.0,0.0,0.0,0.018,0.188,0.193
49,5,0.061,0.211,0.001,0.001,0.998,0.001,0.0,0.0,0.219,0.117
49,6,0.257,0.288,0.0,0.0,0.0,0.998,0.0,0.009,0.246,0.238
49,7,0.432,0.305,0.016,0.0,0.001,0.002,0.998,0.09,0.283,0.372
49,8,0.102,0.23,0.049,0.006,0.006,0.002,0.055,0.996,0.284,0.107
49,9,0.0,0.002,0.201,0.076,0.272,0.221,0.371,0.26,0.988,0.024
49,10,0.308,0.025,0.24,0.334,0.422,0.147,0.247,0.346,0.335,0.964
49,Aggregated,0.317,0.026,0.228,0.325,0.423,0.15,0.254,0.348,0.327,0.965
50,1,0.993,0.053,0.02,0.017,0.126,0.069,0.247,0.035,0.001,0.016
50,2,0.101,0.991,0.194,0.078,0.312,0.082,0.222,0.207,0.042,0.001
50,3,0.061,0.354,0.992,0.0,0.0,0.0,0.0,0.01,0.346,0.08
50,4,0.128,0.166,0.0,0.998,0.0,0.0,0.0,0.018,0.219,0.167
50,5,0.024,0.152,0.0,0.0,0.999,0.0,0.0,0.001,0.248,0.179
50,6,0.356,0.422,0.001,0.0,0.0,0.995,0.0,0.021,0.321,0.19
50,7,0.366,0.201,0.005,0.003,0.001,0.005,0.998,0.123,0.457,0.186
50,8,0.167,0.369,0.034,0.002,0.0,0.0,0.032,0.996,0.304,0.074
50,9,0.001,0.008,0.094,0.118,0.374,0.253,0.223,0.211,0.99,0.019
50,10,0.28,0.031,0.368,0.143,0.302,0.33,0.451,0.294,0.18,0.973
50,Aggregated,0.287,0.031,0.372,0.148,0.307,0.322,0.448,0.296,0.175,0.972
51,1,0.995,0.039,0.076,0.05,0.076,0.076,0.192,0.064,0.0,0.019
51,2,0.09,0.989,0.314,0.104,0.175,0.17,0.204,0.204,0.039,0.001
51,3,0.131,0.301,0.991,0.0,0.0,0.0,0.0,0.011,0.264,0.144
51,4,0.225,0.171,0.002,0.999,0.0,0.0,0.0,0.035,0.243,0.199
51,5,0.052,0.383,0.001,0.0,0.994,0.001,0.001,0.006,0.276,0.204
51,6,0.267,0.171,0.001,0.0,0.0,1.0,0.0,0.003,0.333,0.175
51,7,0.439,0.242,0.015,0.003,0.001,0.004,0.998,0.071,0.495,0.169
51,8,0.098,0.195,0.04,0.001,0.003,0.0,0.033,0.998,0.391,0.04
51,9,0.003,0.02,0.191,0.086,0.241,0.247,0.343,0.226,0.989,0.02
51,10,0.296,0.092,0.345,0.117,0.36,0.223,0.325,0.425,0.249,0.957
51,Aggregated,0.297,0.09,0.348,0.118,0.374,0.232,0.339,0.413,0.25,0.958
52,1,0.993,0.055,0.098,0.044,0.074,0.099,0.274,0.058,0.001,0.007
52,2,0.105,0.994,0.147,0.112,0.259,0.117,0.207,0.205,0.052,0.003
52,3,0.053,0.413,0.995,0.0,0.0,0.0,0.001,0.004,0.335,0.116
52,4,0.165,0.235,0.0,0.999,0.0,0.0,0.0,0.017,0.24,0.111
52,5,0.041,0.128,0.0,0.0,0.999,0.0,0.0,0.0,0.188,0.152
52,6,0.246,0.18,0.0,0.0,0.0,0.999,0.0,0.001,0.279,0.177
52,7,0.354,0.229,0.013,0.002,0.003,0.003,1.0,0.101,0.426,0.18
52,8,0.15,0.293,0.042,0.001,0.003,0.0,0.04,0.992,0.404,0.128
52,9,0.0,0.007,0.191,0.041,0.327,0.162,0.275,0.092,0.994,0.004
52,10,0.39,0.04,0.158,0.135,0.179,0.204,0.375,0.251,0.273,0.99
52,Aggregated,0.388,0.041,0.164,0.143,0.183,0.201,0.378,0.258,0.271,0.99
53,1,0.992,0.047,0.098,0.049,0.083,0.121,0.192,0.045,0.002,0.015
53,2,0.119,0.986,0.231,0.07,0.239,0.262,0.313,0.211,0.045,0.001
53,3,0.017,0.207,0.996,0.0,0.0,0.0,0.0,0.01,0.19,0.156
53,4,0.197,0.232,0.001,0.999,0.0,0.0,0.0,0.02,0.239,0.093
53,5,0.031,0.275,0.0,0.001,0.996,0.002,0.003,0.002,0.294,0.272
53,6,0.293,0.227,0.001,0.0,0.0,0.997,0.0,0.011,0.291,0.215
53,7,0.306,0.29,0.02,0.001,0.001,0.004,0.999,0.098,0.475,0.226
53,8,0.14,0.253,0.042,0.0,0.004,0.0,0.037,0.998,0.301,0.072
53,9,0.0,0.009,0.178,0.103,0.306,0.257,0.281,0.269,0.986,0.03
53,10,0.262,0.22,0.215,0.211,0.261,0.248,0.259,0.331,0.354,0.944
53,Aggregated,0.262,0.212,0.215,0.217,0.268,0.244,0.259,0.329,0.356,0.945
54,1,0.995,0.058,0.063,0.033,0.113,0.052,0.23,0.052,0.0,0.011
54,2,0.109,0.994,0.252,0.128,0.224,0.142,0.201,0.196,0.053,0.002
54,3,0.06,0.235,0.996,0.0,0.0,0.0,0.001,0.02,0.302,0.139
54,4,0.174,0.18,0.001,0.999,0.0,0.0,0.0,0.024,0.139,0.135
54,5,0.083,0.286,0.001,0.0,0.996,0.001,0.003,0.004,0.278,0.193
54,6,0.303,0.297,0.001,0.0,0.0,0.997,0.001,0.013,0.307,0.2
54,7,0.278,0.237,0.006,0.0,0.0,0.001,0.999,0.078,0.452,0.181
54,8,0.222,0.294,0.046,0.005,0.008,0.0,0.055,0.994,0.405,0.05
54,9,0.001,0.008,0.135,0.1,0.272,0.217,0.428,0.23,0.989,0.015
54,10,0.289,0.037,0.213,0.095,0.245,0.184,0.285,0.213,0.256,0.993
54,Aggregated,0.29,0.037,0.218,0.098,0.247,0.187,0.284,0.215,0.258,0.993
55,1,0.996,0.032,0.044,0.069,0.077,0.028,0.2,0.03,0.0,0.007
55,2,0.152,0.994,0.221,0.085,0.164,0.184,0.155,0.212,0.06,0.001
55,3,0.091,0.38,0.995,0.001,0.0,0.0,0.0,0.009,0.225,0.175
55,4,0.294,0.12,0.004,0.999,0.0,0.0,0.0,0.009,0.327,0.117
55,5,0.034,0.271,0.001,0.001,0.998,0.001,0.002,0.0,0.312,0.336
55,6,0.218,0.228,0.0,0.0,0.0,0.999,0.0,0.003,0.35,0.152
55,7,0.346,0.207,0.028,0.002,0.001,0.002,0.999,0.103,0.347,0.125
55,8,0.204,0.26,0.081,0.001,0.008,0.001,0.052,0.99,0.39,0.119
55,9,0.0,0.016,0.124,0.071,0.332,0.153,0.304,0.215,0.989,0.016
55,10,0.312,0.022,0.142,0.128,0.268,0.114,0.167,0.188,0.202,0.994
55,Aggregated,0.315,0.022,0.139,0.129,0.272,0.122,0.167,0.188,0.202,0.994
56,1,0.994,0.051,0.078,0.034,0.067,0.114,0.27,0.045,0.002,0.015
56,2,0.075,0.991,0.171,0.088,0.27,0.176,0.225,0.249,0.047,0.002
56,3,0.048,0.268,0.998,0.0,0.0,0.0,0.002,0.012,0.144,0.189
56,4,0.254,0.259,0.004,0.998,0.001,0.0,0.0,0.035,0.319,0.186
56,5,0.084,0.295,0.001,0.0,0.997,0.001,0.002,0.0,0.249,0.244
56,6,0.212,0.243,0.001,0.0,0.0,1.0,0.0,0.006,0.289,0.2
56,7,0.398,0.125,0.013,0.001,0.001,0.003,0.998,0.067,0.496,0.209
56,8,0.273,0.377,0.049,0.005,0.003,0.0,0.05,0.989,0.383,0.166
56,9,0.0,0.01,0.139,0.059,0.292,0.25,0.222,0.184,0.991,0.013
56,10,0.405,0.085,0.3,0.235,0.187,0.296,0.388,0.341,0.247,0.958
56,Aggregated,0.408,0.086,0.305,0.231,0.19,0.295,0.399,0.341,0.245,0.959
57,1,0.991,0.094,0.073,0.049,0.127,0.099,0.312,0.056,0.003,0.013
57,2,0.139,0.994,0.251,0.08,0.216,0.19,0.203,0.161,0.029,0.001
57,3,0.034,0.293,0.998,0.0,0.0,0.0,0.001,0.009,0.269,0.22
57,4,0.172,0.124,0.0,0.998,0.0,0.0,0.0,0.022,0.325,0.202
57,5,0.066,0.228,0.001,0.0,0.995,0.001,0.004,0.004,0.267,0.2
57,6,0.257,0.365,0.001,0.0,0.0,0.996,0.001,0.022,0.467,0.156
57,7,0.37,0.222,0.023,0.001,0.001,0.006,0.998,0.112,0.498,0.186
57,8,0.196,0.288,0.057,0.002,0.002,0.001,0.048,0.996,0.3,0.088
57,9,0.0,0.008,0.142,0.041,0.275,0.205,0.347,0.229,0.993,0.02
57,10,0.339,0.037,0.327,0.159,0.162,0.229,0.425,0.273,0.397,0.972
