Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
1,0.1,0.10250000000000001,0.1,0.10755,0.100075,0.11701999999999999,0.13932,0.11194,0.12342,0.11596,0.1414
2,0.10145000000000001,0.10075,0.101425,0.11829999999999999,0.100875,0.13847000000000004,0.15607999999999997,0.11452,0.12327000000000002,0.12310999999999998,0.2252
3,0.10575000000000001,0.10925,0.1,0.1421,0.1142,0.14309999999999998,0.15999000000000002,0.12064000000000001,0.14072,0.13165999999999997,0.2738
4,0.1149,0.1073,0.10162500000000001,0.1343,0.100025,0.15526,0.17823000000000003,0.13032,0.14640000000000003,0.12624000000000002,0.2896
5,0.11410000000000001,0.11885,0.104075,0.148225,0.13022499999999998,0.14237,0.17942000000000002,0.14718,0.15119,0.14425999999999997,0.3355
6,0.11965,0.14385,0.117175,0.183,0.1416,0.16634000000000002,0.18685000000000002,0.14781999999999998,0.16706,0.14526999999999998,0.3468
7,0.1537,0.2009,0.138225,0.189575,0.158475,0.17252,0.20411,0.16718000000000002,0.1979,0.16082999999999997,0.3574
8,0.1655,0.17485,0.17505,0.201325,0.165675,0.18672000000000002,0.21656,0.17500000000000002,0.19936000000000004,0.17301999999999998,0.3824
9,0.1784,0.22195,0.16575,0.1918,0.17927500000000002,0.18108999999999997,0.21368,0.16897,0.18875000000000003,0.18673,0.374
10,0.19435000000000002,0.23755,0.15612499999999999,0.213875,0.16394999999999998,0.21221999999999994,0.22387999999999994,0.17047,0.22361,0.18261,0.3868
11,0.20825,0.24795,0.168275,0.24315,0.20295000000000002,0.20583999999999997,0.23622000000000004,0.19070000000000004,0.20329000000000003,0.21583000000000002,0.4132
12,0.17425,0.28459999999999996,0.183575,0.23955,0.1869,0.21636000000000002,0.23698999999999998,0.19046,0.22048,0.22427000000000002,0.4064
13,0.20450000000000002,0.2763,0.205075,0.213925,0.185475,0.22555,0.23789000000000002,0.18511,0.22271000000000002,0.22797,0.4272
14,0.21484999999999999,0.2967,0.17622500000000002,0.251875,0.217775,0.22810000000000002,0.24486,0.19494999999999998,0.23469999999999996,0.22932000000000002,0.4464
15,0.2358,0.2967,0.2158,0.23977500000000002,0.239875,0.21342,0.2693,0.20661999999999997,0.23352,0.24220999999999998,0.4572
16,0.2414,0.31179999999999997,0.21755000000000002,0.272825,0.2496,0.23100000000000004,0.25944,0.21173999999999998,0.24615,0.26818999999999993,0.459
17,0.29200000000000004,0.33865,0.23099999999999998,0.284725,0.265125,0.23528000000000002,0.24785,0.23422,0.26538999999999996,0.26936,0.4724
18,0.26754999999999995,0.33740000000000003,0.22499999999999998,0.276075,0.27269999999999994,0.24876,0.2732399999999999,0.22104,0.26088,0.24725000000000003,0.4798
19,0.28985,0.35975,0.235325,0.28275,0.266225,0.25598,0.26909,0.23151000000000002,0.26178,0.26800999999999997,0.4863
20,0.2854,0.365,0.24075,0.271975,0.269525,0.24565,0.26847,0.23867999999999995,0.27016,0.24922999999999998,0.4918
21,0.3087,0.36945,0.2491,0.285775,0.27025,0.25077,0.2733,0.25677999999999995,0.27222999999999997,0.26964,0.5011
22,0.313,0.38875,0.24712499999999998,0.284625,0.284075,0.26693,0.28541999999999995,0.25010999999999994,0.28529,0.2763,0.4976
23,0.30665,0.39344999999999997,0.24862499999999998,0.30355,0.285675,0.25612,0.28200000000000003,0.25805,0.26608,0.26815,0.5119
24,0.3248,0.3819,0.272725,0.30345,0.295275,0.26328,0.29497000000000007,0.24066,0.27969999999999995,0.28996999999999995,0.5111
25,0.31384999999999996,0.40505,0.2591,0.314275,0.28985,0.26672,0.28382999999999997,0.25277,0.28615999999999997,0.28412000000000004,0.5221
26,0.34975,0.3865,0.26965,0.31652499999999995,0.292175,0.26949999999999996,0.29658,0.25993,0.27940000000000004,0.29025,0.519
27,0.31925000000000003,0.41064999999999996,0.276325,0.322675,0.28115,0.27669,0.29411,0.26915999999999995,0.29702,0.28947,0.5274
28,0.3659,0.41859999999999997,0.269675,0.3171,0.30805,0.2629,0.30577,0.26155000000000006,0.30341,0.27843,0.5247
29,0.3546,0.42605000000000004,0.268625,0.3186,0.301725,0.27416999999999997,0.29328000000000004,0.25943999999999995,0.31231,0.29662999999999995,0.5323
30,0.36535,0.42974999999999997,0.2757,0.323875,0.31300000000000006,0.29444,0.29167,0.27559999999999996,0.32004,0.30527000000000004,0.5385
31,0.3671,0.42105000000000004,0.288825,0.33120000000000005,0.31775,0.26933,0.30044,0.2643,0.31869000000000003,0.2934399999999999,0.5417
32,0.3739,0.4405,0.2863,0.33337500000000003,0.31305,0.28364,0.29784000000000005,0.27597,0.30623999999999996,0.30342,0.5498
33,0.39095,0.42805000000000004,0.29855,0.32202499999999995,0.32655,0.28176999999999996,0.30785,0.26381,0.32953,0.31535,0.5461
34,0.38215,0.4282,0.3034,0.335325,0.32585,0.28985,0.31459,0.27574,0.30726000000000003,0.29828,0.5539
35,0.3801,0.43210000000000004,0.298475,0.336425,0.32425,0.28902,0.32548999999999995,0.27835,0.31387000000000004,0.31665,0.5623
36,0.39515,0.4505,0.29442500000000005,0.35645000000000004,0.33657499999999996,0.28012000000000004,0.30839000000000005,0.29377,0.33196000000000003,0.28998,0.5609
37,0.3982,0.46175,0.32242499999999996,0.33625000000000005,0.337275,0.29229000000000005,0.31682,0.30068,0.34051,0.33323,0.5621
38,0.40549999999999997,0.45215,0.313925,0.35697500000000004,0.3504,0.28851,0.33629000000000003,0.28136999999999995,0.34002,0.31958999999999993,0.5671
39,0.41459999999999997,0.4744,0.312125,0.347975,0.337,0.28390000000000004,0.3036,0.28784,0.3083699999999999,0.32424,0.5621
40,0.42355,0.4319,0.31065000000000004,0.36129999999999995,0.35025,0.2949,0.33468999999999993,0.29122,0.34481,0.29592999999999997,0.572
41,0.42355,0.45915,0.3206,0.36075,0.3494,0.28409,0.34906,0.29628,0.31728,0.31423999999999996,0.5751
42,0.41774999999999995,0.47814999999999996,0.338325,0.35105,0.34782500000000005,0.2880999999999999,0.33558999999999994,0.30081,0.32892000000000005,0.32624,0.5796
43,0.41054999999999997,0.46840000000000004,0.3448,0.351775,0.346475,0.29756,0.34004,0.30389,0.33419,0.30211,0.5748
44,0.4335,0.4646,0.34565,0.35085000000000005,0.3567,0.30191,0.31896,0.30753,0.33763000000000004,0.33622,0.5788
45,0.43965,0.4834,0.33085,0.356775,0.359775,0.32083,0.33824999999999994,0.30835,0.34400000000000003,0.33334,0.587
46,0.41385000000000005,0.4848,0.340475,0.3773,0.36855,0.30349999999999994,0.32704,0.30556,0.3436,0.32584,0.5894
47,0.45045,0.48235,0.341425,0.3732,0.36435,0.29569999999999996,0.32557,0.29424,0.34209999999999996,0.32920000000000005,0.5874
48,0.45089999999999997,0.47724999999999995,0.354275,0.38042499999999996,0.37815,0.30594,0.33266,0.32624,0.34926999999999997,0.33227,0.5934
